tablet_serial,video_id,start_time,end_time
5A22000624,3888,1535558001,1535558057
5A22000624,3894,1535649349,1535649409
5A22000624,3900,1535651267,1535651285
5A22000624,3894,1535661248,1535661309
5A22000624,3900,1535661314,1535661332
5A22000624,3900,1535661340,1535661358
5A22000624,3900,1535661817,1535661835
5A22000624,3900,1535662216,1535662234
5A22000624,3894,1535662239,1535662300
5A22000624,3994,1535742613,1535742629
5A22000624,4024,1535955708,1535955723
5A22000624,4024,1535967422,1535967438
5A22000624,4024,1535967447,1535967463
5A22000624,4024,1535967467,1535967483
5A22000624,4024,1535967489,1535967505
5A22000624,4024,1535971862,1535971878
5A22000624,4024,1535971887,1535971903
5A22000624,4024,1535975483,1535975499
5A22000624,4024,1535975510,1535975526
5A22000624,4024,1535999133,1535999149
5A22000624,4108,1536500238,1536500254
5A22000624,4108,1536525685,1536525701
5A22000624,4108,1536525706,1536525722
5A22000684,3888,1535368363,1535368419
5A22000684,3888,1535368805,1535368967
5A22000684,3888,1535369215,1535369270
5A22000684,3888,1535378598,1535378654
5A22000684,3888,1535378866,1535378990
5A22000684,3888,1535382758,1535382813
5A22000684,3888,1535391829,1535391884
5A22000684,3888,1535392950,1535393006
5A22000684,3888,1535397357,1535397412
5A22000684,3994,1535886769,1535886785
5A22000684,3994,1535887661,1535887677
5A22000684,3994,1535899193,1535899209
5A22000684,3994,1535899215,1535899230
5A22000684,3994,1535899841,1535899857
5A22000684,3994,1535909600,1535909616
5A22000684,3994,1535909625,1535909641
5A22000684,3994,1535921696,1535921712
5A22000684,4024,1536228130,1536228146
5A22000684,4024,1536230498,1536230514
5A22000684,4024,1536230924,1536230940
5A22000684,4024,1536231743,1536231759
5A22000684,4024,1536231764,1536231780
5A22000684,4024,1536231945,1536231961
5A22000684,4024,1536231966,1536231982
5A22000684,4024,1536231987,1536232003
5A22000684,4024,1536232148,1536232164
5A22000684,4024,1536237393,1536237409
5A22000736,3782,1535122357,1535122475
5A22000736,3782,1535139229,1535139347
5A22000736,3994,1536049288,1536049304
5A22000736,3994,1536070267,0
5A22000736,3994,1536090088,1536090104
5A22000736,3994,1536090126,1536090142
5A22000736,3994,1536090147,1536090163
5A22000736,3994,1536091531,1536091547
5A22000736,3994,1536094473,1536094489
5A22000736,3994,1536094495,1536094510
5A22000736,3994,1536094523,1536094539
5A22000736,3994,1536094548,1536094563
5A22000736,3994,1536094570,1536094587
5A22000736,3994,1536094599,1536094615
5A22000736,4024,1536211815,1536211831
5A22000771,3994,1536004930,1536004946
5A22000771,3994,1536008354,1536008370
5A22000771,4024,1536224068,1536224084
5A22000771,4024,1536227011,1536227027
5A22000771,4024,1536227036,1536227052
5A22000771,4024,1536231840,1536231864
5A22000771,4024,1536236415,1536236431
5A22000771,4024,1536239014,1536239030
5A22000771,4024,1536247652,1536247668
5A22000771,4024,1536248020,1536248036
5A22000771,4108,1536559746,1536559762
5A22000771,4108,1536562240,1536562256
5A22000771,4108,1536562417,1536562433
5A22000771,4108,1536571369,1536571386
5A22000802,3782,1535017061,1535017179
5A22000802,3782,1535021025,1535021143
5A22000802,3782,1535022853,1535022971
5A22000802,3782,1535023137,1535023255
5A22000802,3792,1535191178,1535191196
5A22000802,3797,1535192024,1535192078
5A22000802,3802,1535192848,1535192960
5A22000802,3806,1535193550,1535193749
5A22000802,3792,1535193792,1535193811
5A22000802,3797,1535193817,1535193871
5A22000802,3802,1535193882,1535193994
5A22000802,3802,1535194004,1535194117
5A22000802,3792,1535194122,1535194141
5A22000802,3806,1535194147,1535194346
5A22000802,3797,1535194351,1535194406
5A22000802,3802,1535194677,1535194790
5A22000802,3797,1535194796,1535194850
5A22000802,3797,1535194856,1535194910
5A22000802,3802,1535194918,0
5A22000802,3792,1535195626,1535195644
5A22000802,3797,1535195653,1535195708
5A22000802,3806,1535195763,1535195962
5A22000802,3797,1535195971,1535196026
5A22000802,3802,1535196036,1535196151
5A22000802,3797,1535200404,1535200459
5A22000802,3806,1535200468,1535200667
5A22000802,3802,1535200672,1535200785
5A22000802,3792,1535200790,1535200809
5A22000802,3797,1535207397,1535207452
5A22000802,3802,1535207457,1535207570
5A22000802,3806,1535207579,1535207778
5A22000802,3797,1535209418,1535209472
5A22000802,3806,1535210481,1535210679
5A22000802,3802,1535210686,1535210798
5A22000802,3806,1535211190,1535211389
5A22000802,3797,1535211394,1535211449
5A22000802,3797,1535211500,1535211555
5A22000802,3797,1535211560,1535211615
5A22000802,3797,1535218908,1535218963
5A22000802,3806,1535218967,1535219166
5A22000802,3802,1535219171,1535219284
5A22000802,3792,1535219289,1535219307
5A22000802,3792,1535219312,1535219330
5A22000802,3806,1535226245,1535226444
5A22000802,3802,1535226449,1535226561
5A22000802,3797,1535226567,1535226621
5A22000802,3792,1535226627,1535226645
5A22000802,3821,1535269125,1535269143
5A22000802,3821,1535270358,1535270376
5A22000802,3821,1535270640,1535270658
5A22000802,3821,1535270668,1535270686
5A22000802,3821,1535270702,1535270720
5A22000802,3821,1535270729,0
5A22000802,3821,1535271550,1535271569
5A22000802,3821,1535271574,1535271593
5A22000802,3821,1535271599,1535271617
5A22000802,3821,1535271677,1535271695
5A22000802,3821,1535271702,1535271720
5A22000802,3821,1535271727,1535271746
5A22000802,3821,1535271755,1535271774
5A22000802,3821,1535271779,1535271798
5A22000802,3821,1535271802,1535271821
5A22000802,3821,1535271827,1535271846
5A22000802,3821,1535271851,1535271869
5A22000802,3821,1535271875,1535271893
5A22000802,3821,1535271898,1535271916
5A22000802,3821,1535271927,1535271945
5A22000802,3821,1535271951,1535271969
5A22000802,3821,1535272250,1535272268
5A22000802,3821,1535272280,1535272299
5A22000802,3821,1535272578,1535272597
5A22000802,3824,1535372661,1535372823
5A22000802,3824,1535397516,1535397679
5A22000802,3824,1535399011,1535399173
5A22000802,3888,1535806399,1535806454
5A22000802,3894,1535807105,1535807166
5A22000802,3900,1535808030,1535808049
5A22000802,3894,1535812710,1535812770
5A22000802,3888,1535812775,1535812830
5A22000802,3894,1535812837,1535812897
5A22000802,3900,1535812912,1535812930
5A22000802,3894,1535813094,1535813155
5A22000802,3927,1535973526,1535973544
5A22000802,3927,1535975313,1535975332
5A22000802,3927,1535975338,1535975356
5A22000802,3927,1535975853,1535975872
5A22000802,3927,1535985963,1535985981
5A22000802,3945,1536061249,1536062908
5A22000802,3945,1536087658,1536087928
5A22000802,3994,1536485850,1536485866
5A22000802,3994,1536496875,1536496891
5A22000802,3994,1536498157,1536498173
5A22000802,3994,1536498178,1536498194
5A22000802,3994,1536498199,1536498215
5A22000802,3994,1536498220,1536498236
5A22000802,3994,1536498242,1536498258
5A22000802,3994,1536498263,1536498279
5A22000802,3994,1536498284,1536498300
5A22000802,3994,1536503713,1536503729
5A22000802,3994,1536503734,1536503751
5A22000802,3994,1536503756,1536503772
5A22000832,3782,1535020553,1535020671
5A22000832,3782,1535021551,0
5A22000832,3782,1535023104,1535023222
5A22000832,3782,1535050676,1535050794
5A22000832,3792,1535176637,1535176655
5A22000832,3797,1535177538,1535177593
5A22000832,3802,1535178410,1535178522
5A22000832,3806,1535180914,1535181113
5A22000832,3792,1535181163,1535181181
5A22000832,3797,1535181190,1535181245
5A22000832,3806,1535181460,1535181659
5A22000832,3792,1535183398,1535183417
5A22000832,3792,1535193075,1535193094
5A22000832,3797,1535193104,1535193159
5A22000832,3802,1535193343,1535193455
5A22000832,3806,1535194078,1535194277
5A22000832,3792,1535194294,1535194312
5A22000832,3792,1535195265,1535195283
5A22000832,3821,1535285672,1535285690
5A22000832,3821,1535318295,1535318314
5A22000832,3824,1535366953,1535367115
5A22000832,3857,1535526210,1535526323
5A22000832,3857,1535573106,1535573218
5A22000832,3857,1535574423,1535574536
5A22000832,3888,1535634884,1535634940
5A22000832,3894,1535744639,1535744699
5A22000832,3900,1535796892,1535796910
5A22000832,3927,1535906351,1535906369
5A22000832,3994,1536482757,1536482773
5A22000832,3994,1536506139,1536506155
5A22000832,3994,1536516509,1536516525
5A22001064,3888,1535275474,0
5A22001064,3888,1535315282,1535323013
5A22001064,3888,1535358872,1535358927
5A22001064,3894,1535359526,1535359587
5A22001064,3900,1535360447,1535360465
5A22001064,3900,1535360929,1535360947
5A22001064,3900,1535370064,1535370082
5A22001064,3900,1535370087,1535370105
5A22001064,3894,1535370113,1535370174
5A22001064,3888,1535370725,1535370780
5A22001064,3900,1535374634,1535374652
5A22001064,3888,1535374658,1535374715
5A22001064,3900,1535381981,1535381999
5A22001064,3894,1535382007,1535382067
5A22001064,3927,1535561660,1535561678
5A22001064,3945,1535617758,1535618028
5A22001064,3945,1535618577,0
5A22001064,3945,1535626646,1535626916
5A22001064,3945,1535627017,1535627287
5A22001064,3945,1535629679,1535629950
5A22001064,3994,1535984023,1535984039
5A22001064,4024,1536143129,1536143145
5A22001064,4024,1536146874,1536146890
5A22001064,4108,1536503510,1536503526
5A23001427,1,960414925,960415043
5A23001427,16,960422900,960423019
5A23001427,31,960524163,960524282
5A23001427,31,960589226,960589344
5A23001427,46,960686576,960686694
5A23001442,3888,1535652120,1535652175
5A23001442,3894,1535652847,1535652908
5A23001442,3900,1535653810,1535653828
5A23001442,3927,1535973415,1535973433
5A23001442,3927,1535976043,1535976061
5A23001522,3994,1536152594,1536152610
5A23001522,3994,1536156849,1536156865
5A23001522,3994,1536158544,1536158560
5A23001522,3994,1536163474,1536163490
5A23001522,3994,1536168714,1536168730
5A23001522,3994,1536174563,1536174579
5A23001522,3994,1536174584,1536174600
5A23001522,3994,1536174609,1536174625
5A23002669,3888,1535286909,1535286965
5A23002669,3894,1535287643,1535287704
5A23002669,3900,1535288703,1535288721
5A23002669,3888,1535295508,1535295563
5A23002669,3888,1535295651,1535295706
5A23002669,3894,1535295791,1535295852
5A23002669,3900,1535295944,1535295962
5A23002669,3900,1535295968,1535295986
5A23002669,3888,1535295994,1535296049
5A23002669,3894,1535303274,1535303334
5A23002669,3894,1535303970,1535304033
5A23002669,3888,1535304041,1535304096
5A23002669,3894,1535304736,1535304797
5A23002669,3900,1535314723,1535314741
5A23002669,3994,1535791995,1535792011
5A23002669,3994,1535794787,1535794803
5A23002669,3994,1535800261,1535800277
5A23002669,3994,1535801340,1535801356
5A23002669,3994,1535802062,1535802078
5A23002669,3994,1535803023,1535803039
5A23002669,3994,1535815213,1535815229
5A23002669,3994,1535815608,1535815809
5A23002669,3994,1535823854,1535823870
5A23002669,3994,1535823877,1535823893
5A23002669,3994,1535828786,1535828802
5A23002669,3994,1535830362,1535830378
5A23002669,4024,1536214798,1536214814
5A23002669,4024,1536217520,1536217536
5A23002669,4024,1536224066,1536224082
5A23002686,3782,1535379505,1535379623
5A23002686,3888,1535653987,1535654042
5A23002686,3894,1535887205,1535887265
5A23002686,3900,1535888190,1535888209
5A23002686,3894,1535914899,1535914959
5A23002751,3782,1535198484,0
5A23002751,3782,1535200291,1535200409
5A23002751,3792,1535202064,1535202082
5A23002751,3782,1535203919,0
5A23002751,3792,1535208183,1535208201
5A23002751,3792,1535208209,1535208227
5A23002751,3792,1535208234,1535208252
5A23002751,3782,1535208438,0
5A23002751,3792,1535220374,0
5A23002751,3792,1535220444,1535220462
5A23002751,3782,1535220467,1535220585
5A23002751,3792,1535221546,1535221564
5A23002751,3792,1535229088,1535229106
5A23002751,3797,1535311721,1535311776
5A23002751,3888,1535741695,1535741751
5A23002751,3894,1535742327,1535742387
5A23002751,3900,1535751995,1535752013
5A23002751,3894,1535752366,1535752426
5A23002751,3900,1535752439,1535752457
5A23002751,3894,1535752462,1535752522
5A23002751,3894,1535752743,1535752800
5A23002751,3927,1535879367,1535879385
5A23002751,3927,1535880715,1535880734
5A23002751,3927,1535881064,1535881082
5A23002751,3927,1535894500,1535894518
5A23002751,3927,1535895844,1535895910
5A23002751,3927,1535897928,1535897946
5A23002751,3927,1535899270,1535899288
5A27000134,3782,1535183396,1535183514
5A27000134,3792,1535185241,1535185259
5A27000134,3782,1535186056,1535186175
5A27000134,3792,1535186357,1535186375
5A27000134,3792,1535186380,1535186398
5A27000134,3792,1535186403,1535186422
