tablet_serial,video_id,start_time,end_time
5A22000659,97,946728455,
5A22000659,72,946728500,
5A22000659,106,946728509,
5A22000659,106,946728510,
5A22000659,112,946728541,
5A22000659,113,946728700,
5A22000659,117,946732505,
5A22000659,119,946732720,
5A22000659,119,946732721,
5A22000659,3,946739908,
5A22000659,2,946740021,
5A22000659,106,946741979,
5A22000659,106,946741980,
5A22000659,106,946742047,
5A22000659,74,946742202,
5A22000659,105,946742321,
5A22000659,106,946742333,
5A22000659,120,946742359,
5A22000659,120,946742360,
5A22000659,97,946742392,
5A22000659,101,946742695,
5A22000659,100,946742786,
5A22000659,98,946742803,
5A22000659,99,946742808,
5A22000659,106,946742824,
5A22000659,102,946742967,
5A22000659,111,946742983,
5A22000659,119,946743728,
5A22000659,119,946743729,
5A22000659,120,946744063,
5A22000659,106,946744101,
5A22000659,10,946744101,
5A22000659,10,946744102,
5A22000659,11,946744160,
5A22000659,113,946744202,
5A22000659,73,946744275,
5A22000659,106,946744305,
5A22000659,73,946744311,
5A22000659,74,946744314,
5A22000659,73,946744316,
5A22000659,74,946744330,
5A22000659,113,946744378,
5A22000659,74,946744404,
5A22000659,115,946744464,
5A22000659,113,946744540,
5A22000659,113,946744545,
5A22000659,113,946744556,
5A22000659,113,946744563,
5A22000659,113,946744564,
5A22000659,113,946744565,
5A22000659,113,946744566,
5A22000659,113,946744570,
5A22000659,113,946744574,
5A22000659,113,946744580,
5A22000659,114,946744787,
5A22000659,121,946744911,
5A22000659,121,946744912,
5A22000659,13,946746564,
5A22000659,13,946746565,
5A22000659,1,946746570,
5A22000659,1,946746571,
5A22000659,6,946765921,
5A22000659,6,946765942,
5A22000659,6,946766020,
5A22000659,10,946766039,
5A22000659,11,946766051,
5A22000659,10,946766084,
5A22000659,10,946766085,
5A22000659,14,946766166,
5A22000659,4,946766170,
5A22000659,15,946766186,
5A22000659,15,946766187,
5A22000659,97,946766326,
5A22000659,97,946766327,
5A22000659,110,946766345,
5A22000659,122,946766361,
5A22000659,7,946766490,
5A22000659,12,946766496,
5A22000659,101,946766582,
5A22000659,113,946821556,
5A22000659,113,946821557,
5A22000659,113,946821595,
5A22000659,113,946821616,
5A22000659,103,946821662,
5A22000659,75,946821878,
5A22000659,113,946821922,
5A22000659,113,946821923,
5A22000659,115,946838026,
5A22000659,115,946838027,
5A22000659,46,946902763,
5A22000659,47,946902878,
5A22000659,48,946903027,
5A22000659,45,946903030,
5A22000659,37,946903037,
5A22000659,38,946903105,
5A22000659,39,946903105,
5A22000659,40,946903222,
5A22000659,103,946903245,
5A22000659,72,946903262,
5A22000659,111,946903267,
5A22000659,119,946903281,
5A22000659,121,946905434,
5A22000659,122,946905450,
5A22000659,122,946905821,
5A22000659,122,946905838,
5A22000659,112,946905954,
5A22000659,113,946906321,
5A22000659,111,946906437,
5A22000659,111,946906438,
5A22000659,119,946906695,
5A22000659,122,946906807,
5A22000659,120,946907172,
5A22000659,119,946907371,
5A22000659,120,946907390,
5A22000659,119,946907414,
5A22000659,120,946907799,
5A22000659,121,946908244,
5A22000659,122,946908717,
5A22000659,97,946919696,
5A22000659,97,946919775,
5A22000659,98,946919775,
5A22000659,97,946941326,
5A22000659,100,946941340,
5A22000659,113,946941364,
5A22000659,113,946941469,
5A22000659,115,946941581,
5A22000659,115,946941621,
5A22000659,115,946941622,
5A22000659,114,946941679,
5A22000659,2,946941705,
5A22000659,106,946941735,
5A22000659,113,946941801,
5A22000659,113,946941802,
5A22000659,115,946941923,
5A22000659,115,946941924,
5A22000659,72,946941982,
5A22000659,113,946942022,
5A22000659,113,946942573,
5A22000659,106,946946017,
5A22000659,106,946946018,
5A22000659,119,946946037,
5A22000659,119,946946282,
5A22000659,119,946946377,
5A22000659,120,946946379,
5A22000659,119,946946382,
5A22000659,119,946946435,
5A22000659,119,946946437,
5A22000659,6,947164692,
5A22000659,106,947170337,
5A22000659,118,947170819,
5A22000659,118,947171042,
5A22000659,118,947171232,
5A22000659,118,947171239,
5A22000659,118,947171294,
5A22000659,117,947171300,
5A22000659,118,947171370,
5A22000659,119,947171386,
5A22000659,118,947173357,
5A22000659,118,947173380,
5A22000659,118,947173381,
5A22000659,119,947173791,
5A22000659,119,947173901,
5A22000659,118,947173907,
5A22000659,20,947303355,
5A22000659,20,947303651,
5A22000659,20,947305080,
5A22000659,20,947305094,
5A22000659,20,947305096,
5A22000659,100,947305170,
5A22000659,100,947305488,
5A22000659,112,947331121,
5A22000659,112,947331122,
5A22000659,112,947331131,
5A22000659,119,947331204,
5A22000659,120,947331592,
5A22000659,119,947347051,
5A22000659,117,947347110,
5A22000659,118,947347497,
5A22000659,120,947347529,
5A22000659,121,947347909,
5A22000659,113,947349917,
5A22000659,46,1541612926,
5A22000659,114,1541613057,
5A22000659,114,1541613058,
5A22000659,74,1541613122,
5A22000659,74,1541613166,
5A22000659,75,1541613172,
5A22000659,73,1541613190,
5A22000659,97,1541613201,
5A22000659,122,1541613226,
5A22000659,122,1541613227,
5A22000659,120,1541613257,
5A22000659,45,1541613314,
5A22000659,43,1541613379,
5A22000659,43,1541613392,
5A22000659,56,1541613415,
5A22000659,56,1541613416,
5A22000659,55,1541613448,
5A22000659,77,1541613458,
5A22000659,51,1541644597,
5A22000659,56,1541644676,
5A22000659,88,1541644778,
5A22000659,87,1541644822,
5A22000659,59,1541644868,
5A22000659,112,1541644895,
5A22000659,113,1541645224,
5A22000659,114,1541645590,
5A22000659,115,1541645935,
5A22000659,116,1541646309,
5A22000659,117,1541646676,
5A22000659,118,1541647039,
5A22000659,119,1541647409,
5A22000659,117,1541647855,
5A22000659,120,1541647859,
5A22000659,120,1541647865,
5A22000659,120,1541647866,
5A22000659,121,1541648179,
5A22000659,122,1541648559,
5A22000659,72,1541649091,
5A22000659,73,1541649225,
5A22000659,56,1541650781,
5A22000659,43,1541652971,
5A22000659,44,1541652998,
5A22000659,44,1541652999,
5A22000659,45,1541653159,
5A22000659,45,1541653269,
5A22000659,46,1541653369,
5A22000659,47,1541653507,
5A22000659,48,1541653721,
5A22000659,121,1541653783,
5A22000659,122,1541654161,
5A22000659,81,1541654745,
5A22000659,82,1541656080,
5A22000659,1,1541656100,
5A22000659,1,1541656101,
5A22000659,75,1541656122,
5A22000659,97,1541656351,
5A22000659,97,1541656352,
5A22000659,97,1541656362,
5A22000659,97,1541656373,
5A22000659,74,1541656521,
5A22000659,75,1541656679,
5A22000659,72,1541656738,
5A22000659,73,1541656898,
5A22000659,74,1541657011,
5A22000659,106,1541657033,
5A22000659,107,1541657818,
5A22000659,108,1541658260,
5A22000659,106,1541658368,
5A22000659,106,1541681031,
5A22000659,117,1541681357,
5A22000659,118,1541681692,
5A22000659,119,1541682057,
5A22000659,120,1541682057,
5A22000659,121,1541682425,
5A22000659,122,1541682425,
5A22000659,122,1541682426,
5A22000659,116,1541682839,
5A22000659,117,1541683203,
5A22000659,118,1541683204,
5A22000659,119,1541683570,
5A22000659,111,1541683630,
5A22000659,112,1541683635,
5A22000659,113,1541683983,
5A22000659,114,1541684357,
5A22000659,115,1541684711,
5A22000659,122,1541685068,
5A22000659,43,1541689758,
5A22000659,46,1541689774,
5A22000659,47,1541689889,
5A22000659,48,1541690099,
5A22000659,49,1541690234,
5A22000659,50,1541690399,
5A22000659,51,1541690539,
5A22000659,52,1541690659,
5A22000659,43,1541690742,
5A22000659,43,1541690761,
5A22000659,43,1541690788,
5A22000659,43,1541690791,
5A22000659,105,1541690810,
5A22000659,106,1541690818,
5A22000659,106,1541690819,
5A22000659,107,1541691197,
5A22000659,113,1541691223,
5A22000659,113,1541691224,
5A22000659,113,1541691305,
5A22000659,113,1541691412,
5A22000659,114,1541691530,
5A22000659,120,1541691688,
5A22000659,121,1541692096,
5A22000659,43,1541692593,
5A22000659,56,1541692611,
5A22000659,113,1541692668,
5A22000659,114,1541693040,
5A22000659,117,1541693063,
5A22000659,43,1541693124,
5A22000659,43,1541693125,
5A22000659,56,1541693133,
5A22000659,43,1541693274,
5A22000659,117,1541693294,
5A22000659,120,1541695305,
5A22000659,120,1541695306,
5A22000659,120,1541695422,
5A22000659,120,1541695451,
5A22000659,121,1541695454,
5A22000659,122,1541695606,
5A22000659,74,1541695643,
5A22000659,74,1541695644,
5A22000659,117,1541695689,
5A22000659,117,1541695850,
5A22000659,118,1541695906,
5A22000659,119,1541695906,
5A22000659,45,1541695914,
5A22000659,46,1541695986,
5A22000659,46,1541695990,
5A22000659,58,1541695995,
5A22000659,58,1541696051,
5A22000659,58,1541696101,
5A22000659,45,1541696106,
5A22000659,46,1541696328,
5A22000659,73,1541696678,
5A22000659,117,1541696686,
5A22000659,117,1541696819,
5A22000659,100,1541697316,
5A22000659,100,1541697317,
5A22000659,99,1541697332,
5A22000659,112,1541697384,
5A22000659,113,1541697734,
5A22000659,114,1541698105,
5A22000659,115,1541698482,
5A22000659,115,1541698579,
5A22000659,116,1541698852,
5A22000659,117,1541699267,
5A22000659,118,1541699630,
5A22000659,119,1541700001,
5A22000659,120,1541700022,
5A22000659,73,1541700049,
5A22000659,74,1541700154,
5A22000659,13,1541700858,
5A22000659,74,1541700894,
5A22000659,74,1541700912,
5A22000659,99,1541700982,
5A22000659,43,1541701046,
5A22000659,43,1541701047,
5A22000659,75,1541701109,
5A22000659,75,1541701652,
5A22000659,45,1541705131,
5A22000659,45,1541705132,
5A22000659,46,1541705179,
5A22000659,47,1541705291,
5A22000659,48,1541705439,
5A22000659,44,1541705449,
5A22000659,46,1541705504,
5A22000659,47,1541705638,
5A22000659,48,1541705817,
5A22000659,49,1541705943,
5A22000659,46,1541705970,
5A22000659,10,1541708711,
5A22000659,112,1541960222,
5A22000659,112,1541960223,
5A22000659,113,1541960227,
5A22000659,113,1541960228,
5A22000659,114,1541960549,
5A22000659,74,1541960565,
5A22000659,73,1541960602,
5A22000659,72,1541960673,
5A22000659,72,1541960702,
5A22000659,72,1541960709,
5A22000659,72,1541960710,
5A22000659,72,1541960712,
5A22000659,91,1541960738,
5A22000659,92,1541960819,
5A22000659,89,1541960864,
5A22000659,96,1541960873,
5A22000659,45,1541960880,
5A22000659,46,1541961055,
5A22000659,106,1541968223,
5A22000659,122,1541968742,
5A22000659,122,1541969482,
5A22000659,72,1541969527,
5A22000659,72,1541969561,
5A22000659,45,1541989809,
5A22000659,46,1541989832,
5A22000659,47,1541989991,
5A22000659,75,1541993164,
5A22000659,106,1541993188,
5A22000659,113,1541993592,
5A22000659,114,1541994008,
5A22000659,115,1541994372,
5A22000659,120,1541994409,
5A22000659,117,1541994633,
5A22000659,119,1541994666,
5A22000659,118,1541994669,
5A22000659,120,1541994714,
5A22000659,122,1541994742,
5A22000659,73,1541995102,
5A22000659,76,1541995215,
5A22000659,77,1541995234,
5A22000659,77,1541995235,
5A22000659,113,1541995283,
5A22000659,117,1541995305,
5A22000659,121,1541995349,
5A22000659,79,1541995416,
5A22000659,84,1541995425,
5A22000659,84,1541995426,
5A22000659,63,1541995451,
5A22000659,64,1541995503,
5A22000659,118,1541995545,
5A22000659,107,1541995666,
5A22000659,46,1541995722,
5A22000659,62,1541995731,
5A22000659,12,1541995736,
5A22000659,81,1541995747,
5A22000659,18,1541995827,
5A22000659,19,1541995899,
5A22000659,5,1541995961,
5A22000659,5,1541995962,
5A22000659,8,1541996045,
5A22000659,97,1542011193,
5A22000659,97,1542011194,
5A22000659,73,1542011201,
5A22000659,73,1542011202,
5A22000659,72,1542011215,
5A22000659,74,1542011221,
5A22000659,98,1542011241,
5A22000659,99,1542011251,
5A22000659,100,1542011261,
5A22000659,101,1542011267,
5A22000659,102,1542011274,
5A22000659,102,1542011275,
5A22000659,103,1542011283,
5A22000659,104,1542011293,
5A22000659,105,1542011307,
5A22000659,106,1542011319,
5A22000659,113,1542011423,
5A22000659,106,1542011800,
5A22000659,106,1542011981,
5A22000659,121,1542015182,
5A22000659,121,1542015183,
5A22000659,120,1542015250,
5A22000659,121,1542015254,
5A22000659,120,1542015268,
5A22000659,121,1542015271,
5A22000659,120,1542015287,
5A22000659,119,1542015390,
5A22000659,119,1542015426,
5A22000659,36,1542015509,
5A22000659,116,1542015523,
5A22000659,113,1542015919,
5A22000659,114,1542016372,
5A22000659,116,1542016452,
5A22000659,116,1542016453,
5A22000659,116,1542016616,
5A22000659,116,1542016617,
5A22000659,113,1542016636,
5A22000659,113,1542016781,
5A22000659,114,1542017064,
5A22000659,74,1542222545,
5A22000659,45,1542295443,
5A22000659,45,1542295444,
5A22000659,45,1542295472,
5A22000659,46,1542295678,
5A22000659,47,1542295789,
5A22000659,47,1542295896,
5A22000659,48,1542295971,
5A22000659,49,1542296103,
5A22000659,49,1542296159,
5A22000659,50,1542296269,
5A22000659,51,1542296383,
5A22000659,52,1542296501,
5A22000659,52,1542296505,
5A22000659,52,1542296509,
5A22000659,53,1542296511,
5A22000659,54,1542296570,
5A22000659,39,1542296592,
5A22000659,39,1542296593,
5A22000659,122,1542296639,
5A22000659,122,1542296738,
5A22000659,122,1542296739,
5A22000659,122,1542304295,
5A22000659,122,1542304296,
5A22000659,116,1542304917,
5A22000659,74,1542305293,
5A22000659,73,1542305456,
5A22000659,81,1542305582,
5A22000659,82,1542305725,
5A22000659,117,1542305733,
5A22000659,122,1542337875,
5A22000659,122,1542337892,
5A22000659,122,1542337893,
5A22000659,1,1542567319,
5A22000659,1,1542567320,
5A22000659,2,1542567375,
5A22000659,2,1542567386,
5A22000659,99,1542604857,
5A22000659,122,1542604886,
5A22000659,73,1542646838,
5A22000659,99,1542646902,
5A22000659,99,1542646903,
5A22000659,113,1542647188,
5A22000659,113,1542647204,
5A22000659,113,1542647216,
5A22000659,114,1542647501,
5A22000659,115,1542647816,
5A22000659,116,1542648154,
5A22000659,122,1542648387,
5A22000659,115,1542656071,
5A22000659,20,1542656296,
5A22000659,20,1542656318,
5A22000659,60,1542656326,
5A22000659,113,1542980109,
5A22000659,122,1542980114,
5A22000659,98,1543047421,
5A22000659,98,1543047422,
5A22000659,100,1543047425,
5A22000659,1,1543047463,
5A22000659,113,1543047483,
5A22000659,113,1543047484,
5A22000659,114,1543047850,
5A22000786,119,946758669,
5A22000786,116,946759094,
5A22000786,106,946759218,
5A22000786,20,946759584,
5A22000786,1,946759684,
5A22000786,2,946832438,
5A22000786,37,946832449,
5A22000786,37,946832450,
5A22000786,43,946832465,
5A22000786,5,946832506,
5A22000786,11,946832514,
5A22000786,45,946832529,
5A22000786,105,946832634,
5A22000786,122,946832643,
5A22000786,122,946832976,
5A22000786,73,946832985,
5A22000786,73,946832986,
5A22000786,73,946833222,
5A22000786,43,946833296,
5A22000786,44,946833337,
5A22000786,45,946833450,
5A22000786,56,946833492,
5A22000786,116,946833547,
5A22000786,4,946835208,
5A22000786,15,946835215,
5A22000786,44,946835308,
5A22000786,44,946835309,
5A22000786,45,946835320,
5A22000786,46,946835326,
5A22000786,47,946835438,
5A22000786,48,946835585,
5A22000786,49,946835713,
5A22000786,50,946835852,
5A22000786,51,946835965,
5A22000786,52,946836082,
5A22000786,53,946836276,
5A22000786,54,946836335,
5A22000786,98,946836577,
5A22000786,74,946836596,
5A22000786,99,946836607,
5A22000786,72,946836628,
5A22000786,73,946836757,
5A22000786,74,946847548,
5A22000786,100,946847563,
5A22000786,122,946847600,
5A22000786,121,946847947,
5A22000786,120,946848313,
5A22000786,119,946848689,
5A22000786,120,946849056,
5A22000786,118,946849067,
5A22000786,117,946849440,
5A22000786,116,946849821,
5A22000786,115,946850196,
5A22000786,114,946850551,
5A22000786,114,946850552,
5A22000786,114,946850720,
5A22000786,113,946850971,
5A22000786,112,946851342,
5A22000786,111,946851705,
5A22000786,20,946851748,
5A22000786,112,946858941,
5A22000786,113,946859177,
5A22000786,117,946859338,
5A22000786,118,946859523,
5A22000786,72,946859635,
5A22000786,73,946859758,
5A22000786,73,946859759,
5A22000786,74,946859864,
5A22000786,109,946860315,
5A22000786,109,946860316,
5A22000786,122,946860336,
5A22000786,112,946860717,
5A22000786,114,946861007,
5A22000786,11,946861353,
5A22000786,12,946861552,
5A22000786,13,946861627,
5A22000786,13,946861696,
5A22000786,14,946861698,
5A22000786,12,946861819,
5A22000786,112,946903718,
5A22000786,113,946903767,
5A22000786,73,946904100,
5A22000786,74,946904206,
5A22000786,44,946904218,
5A22000786,104,946912069,
5A22000786,117,946912107,
5A22000786,118,946912470,
5A22000786,120,946912506,
5A22000786,121,946912876,
5A22000786,122,946913245,
5A22000786,72,946913616,
5A22000786,44,946913749,
5A22000786,45,946913862,
5A22000786,122,946915267,
5A22000786,121,946915619,
5A22000786,100,946919081,
5A22000786,115,946919107,
5A22000786,115,946919108,
5A22000786,116,946919455,
5A22000786,117,946919822,
5A22000786,118,946920185,
5A22000786,72,946920373,
5A22000786,1,946920463,
5A22000786,1,946920464,
5A22000786,2,946920520,
5A22000786,3,946920665,
5A22000786,60,946920805,
5A22000786,119,947176699,
5A22000786,120,947177068,
5A22000786,121,947177446,
5A22000786,4,947177839,
5A22000786,5,947177887,
5A22000786,2,947184292,
5A22000786,122,947184326,
5A22000786,122,947184327,
5A22000786,122,947184339,
5A22000786,122,947184357,
5A22000786,99,947184498,
5A22000786,116,947184561,
5A22000786,116,947184705,
5A22000786,116,947184707,
5A22000786,15,947427904,
5A22000786,37,947428004,
5A22000786,114,947428035,
5A22000786,114,947430852,
5A22000786,115,947430859,
5A22000786,118,947637237,
5A22000786,117,947637450,
5A22000786,120,947637823,
5A22000786,121,947638193,
5A22000786,122,947638556,
5A22000786,116,947638929,
5A22000786,116,947638930,
