tablet_serial,video_id,start_time,end_time
5A21000879,2,946762907,
5A21000879,13,946762926,
5A21000879,13,946762927,
5A21000879,6,946762935,
5A21000879,6,946762950,
5A21000879,6,946763011,
5A21000879,15,946847531,
5A21000879,16,946847539,
5A21000879,16,946847540,
5A21000879,17,946847550,
5A21000879,15,946847575,
5A21000879,15,946847596,
5A21000879,15,946847599,
5A21000879,15,946847602,
5A21000879,15,946847604,
5A21000879,15,946847634,
5A21000879,15,946847639,
5A21000879,10,946847654,
5A21000879,6,946847719,
5A21000879,2,946847928,
5A21000879,6,946847933,
5A21000879,10,946848290,
5A21000879,10,946848312,
5A21000879,10,946848381,
5A21000879,38,946848436,
5A21000879,38,946848437,
5A21000879,38,946848455,
5A21000879,37,946848511,
5A21000879,13,946848528,
5A21000879,13,946848597,
5A21000879,15,946867038,
5A21000879,15,946867089,
5A21000879,15,946867097,
5A21000879,16,946867196,
5A21000879,19,946867216,
5A21000879,58,946867284,
5A21000879,59,946867397,
5A21000879,36,946867511,
5A21000879,37,946867560,
5A21000879,14,946867591,
5A21000879,4,946867614,
5A21000879,6,946867647,
5A21000879,8,946868003,
5A21000879,3,947006217,
5A21000879,2,947006241,
5A21000879,2,947006242,
5A21000879,12,947006315,
5A21000879,12,947006388,
5A21000879,12,947006412,
5A21000879,10,947006555,
5A21000879,10,947006581,
5A21000879,10,947006605,
5A21000879,18,947023403,
5A21000879,6,947023431,
5A21000879,6,947023544,
5A21000879,6,947023581,
5A21000879,6,947023634,
5A21000879,3,947023757,
5A21000879,3,947023778,
5A21000879,12,947024187,
5A21000879,12,947024246,
5A21000879,19,947024269,
5A21000879,58,947024339,
5A21000879,3,947024347,
5A21000879,2,947024361,
5A21000879,2,947024362,
5A21000879,3,947024506,
5A21000879,18,947024554,
5A21000879,36,947024570,
5A21000879,36,947024608,
5A21000879,5,947037696,
5A21000879,5,947037715,
5A21000879,5,947037724,
5A21000879,4,947037853,
5A21000879,11,947037863,
5A21000879,10,947037868,
5A21000879,19,947037878,
5A21000879,18,947037891,
5A21000879,18,947037892,
5A21000879,3,947044530,
5A21000879,5,947044593,
5A21000879,6,947044620,
5A21000879,3,947094083,
5A21000879,2,947094106,
5A21000879,2,947094130,
5A21000879,8,947172130,
5A21000879,8,947172150,
5A21000879,6,947172228,
5A21000879,7,947172276,
5A21000879,7,947172296,
5A21000879,12,947172407,
5A21000879,12,947172466,
5A21000879,6,947185967,
5A21000879,6,947185968,
5A21000879,12,947186587,
5A21000879,7,947186664,
5A21000879,11,947186670,
5A21000879,11,947186671,
5A21000879,11,947186680,
5A21000879,13,947186728,
5A21000879,14,947186751,
5A21000879,7,947186830,
5A21000879,8,947186942,
5A21000879,15,947186949,
5A21000879,16,947187077,
5A21000879,19,947187091,
5A21000879,58,947187159,
5A21000879,59,947187273,
5A21000879,12,947187984,
5A21000879,12,947188056,
5A21000879,11,947195260,
5A21000879,15,947195304,
5A21000879,13,947195313,
5A21000879,13,947195339,
5A21000879,13,947195343,
5A21000879,13,947195347,
5A21000879,13,947195350,
5A21000879,13,947195360,
5A21000879,13,947197082,
5A21000879,6,947197311,
5A21000879,12,947197384,
5A21000879,19,947197397,
5A21000879,19,947197435,
5A21000879,58,947197519,
5A21000879,19,947197522,
5A21000879,19,947197523,
5A21000879,5,947197548,
5A21000879,4,947197832,
5A21000879,3,947197838,
5A21000879,15,947197844,
5A21000879,36,947253540,
5A21000879,36,947253564,
5A21000879,36,947253577,
5A21000879,5,947255920,
5A21000879,17,947260089,
5A21000879,4,947260135,
5A21000879,6,947260280,
5A21000879,2,947343353,
5A21000879,2,947343472,
5A21000879,12,947343486,
5A21000879,12,947343487,
5A21000879,12,947343618,
5A21000879,13,947343631,
5A21000879,14,947343703,
5A21000879,4,947343782,
5A21000879,10,947343866,
5A21000879,11,947343934,
5A21000879,15,947435691,
5A21000879,19,947435711,
5A21000879,19,947435712,
5A21000879,19,947435723,
5A21000879,19,947435765,
5A21000879,38,947435790,
5A21000879,19,947474779,
5A21000879,11,947639219,
5A21000879,11,947639305,
5A21000879,11,947639313,
5A21000879,11,947639347,
5A21000879,11,947639375,
5A21000879,11,947639387,
5A21000879,11,947639399,
5A21000879,11,947639412,
5A21000879,11,947639423,
5A21000879,11,947639434,
5A21000879,12,947639451,
5A21000879,6,947639482,
5A21000879,6,947639716,
5A21000879,6,947639717,
5A21000879,6,947639849,
5A21000879,6,947639854,
5A21000879,6,947639858,
5A21000879,6,947639860,
5A21000879,6,947639864,
5A21000879,6,947639866,
5A21000879,6,947639868,
5A21000879,6,947639870,
5A21000879,6,947639872,
5A21000879,6,947639888,
5A21000879,5,947639958,
5A21000879,5,947640093,
5A21000879,5,947640118,
5A21000879,5,947640178,
5A21000879,5,947640201,
5A21000879,6,947640243,
5A21000879,6,947710543,
5A21000879,7,947710736,
5A21000879,8,947710814,
5A21000879,10,947710827,
5A21000879,15,947722065,
5A21000879,19,947722084,
5A21000879,19,947722145,
5A21000879,19,947722179,
5A21000879,58,947722186,
5A21000879,7,947723761,
5A21000879,2,947723774,
5A21000879,3,947723817,
5A21000879,3,947723860,
5A21000879,3,947723878,
5A21001111,10,946761338,
5A21001111,10,946761416,
5A21001111,10,946761419,
5A21001111,10,946761422,
5A21001111,11,946761438,
5A21001111,13,946761462,
5A21001111,13,946761528,
5A21001111,14,946761541,
5A21001111,19,946762741,
5A21001111,19,946762806,
5A21001111,19,946762810,
5A21001111,19,946762817,
5A21001111,58,946762844,
5A21001111,58,946762910,
5A21001111,59,946762918,
5A21001111,59,946763006,
5A21001111,59,946763027,
5A21001111,59,946763043,
5A21001111,36,946763059,
5A21001111,3,946763133,
5A21001111,9,946763187,
5A21001111,9,946763233,
5A21001111,9,946763243,
5A21001111,9,946763305,
5A21001111,10,946763307,
5A21001111,18,946763358,
5A21001111,18,946763381,
5A21001111,18,946763436,
5A21001111,15,946799664,
5A21001111,15,946799757,
5A21001111,15,946799759,
5A21001111,15,946799760,
5A21001111,15,946799765,
5A21001111,19,946799784,
5A21001111,19,946799811,
5A21001111,9,946799879,
5A21001111,9,946799880,
5A21001111,13,946799944,
5A21001111,13,946800009,
5A21001111,14,946800023,
5A21001111,14,946800030,
5A21001111,14,946800034,
5A21001111,14,946800047,
5A21001111,11,946800111,
5A21001111,12,946800122,
5A21001111,12,946800181,
5A21001111,11,946800195,
5A21001111,8,946800214,
5A21001111,8,946800263,
5A21001111,9,946800354,
5A21001111,2,946800470,
5A21001111,5,946800612,
5A21001111,5,946800696,
5A21001111,5,946800756,
5A21001111,5,946800799,
5A21001111,10,946800875,
5A21001111,2,946800987,
5A21001111,17,946802746,
5A21001111,10,946803670,
5A21001111,11,946807608,
5A21001111,10,946807617,
5A21001111,10,946807626,
5A21001111,11,946807704,
5A21001111,5,946807904,
5A21001111,6,946808177,
5A21001111,39,946808873,
5A21001111,39,946808887,
5A21001111,6,946808909,
5A21001111,6,946809720,
5A21001111,6,946809832,
5A21001111,6,946809994,
5A21001111,6,946809999,
5A21001111,6,946810158,
5A21001111,6,946810313,
5A21001111,6,946810322,
5A21001111,15,946816721,
5A21001111,15,946816722,
5A21001111,13,946816801,
5A21001111,5,946816885,
5A21001111,5,946817028,
5A21001111,39,946845505,
5A21001111,39,946845506,
5A21001111,39,946845512,
5A21001111,5,946845986,
5A21001111,10,946846108,
5A21001111,11,946846186,
5A21001111,12,946846197,
5A21001111,5,946846202,
5A21001111,6,946846321,
5A21001111,10,946846328,
5A21001111,11,946846409,
5A21001111,9,946846429,
5A21001111,2,946846477,
5A21001111,2,946846478,
5A21001111,10,946846596,
5A21001111,11,946846672,
5A21001111,11,946846835,
5A21001111,19,946846951,
5A21001111,11,946847023,
5A21001111,11,946847024,
5A21001111,18,946847033,
5A21001111,15,946847047,
5A21001111,15,946847153,
5A21001111,15,946847166,
5A21001111,15,946847176,
5A21001111,15,946847180,
5A21001111,15,946847183,
5A21001111,15,946847190,
5A21001111,15,946847313,
5A21001111,19,946847324,
5A21001111,8,946850068,
5A21001111,8,946851015,
5A21001111,9,946851029,
5A21001111,9,946851030,
5A21001111,8,946851037,
5A21001111,8,946851148,
5A21001111,10,947033000,
5A21001111,10,947033001,
5A21001111,12,947040540,
5A21001111,13,947040606,
5A21001111,5,947040670,
5A21001111,6,947040750,
5A21001111,7,947040847,
5A21001111,8,947040915,
5A21001111,11,947046069,
5A21001111,11,947046091,
5A21001111,11,947046142,
5A21001111,11,947046155,
5A21001111,11,947046165,
5A21001111,11,947046175,
5A21001111,11,947046182,
5A21001111,11,947046183,
5A21001111,11,947046212,
5A21001111,11,947046220,
5A21001111,11,947046227,
