tablet_serial,storybook_id,start_time,end_time
5A21000288,1377,1521025774,1521025874
5A21000288,1378,1521025886,1521026106
5A21000288,1392,1521118246,1521118344
5A21000288,1393,1521118356,1521118563
5A21000288,4267,1521119300,1521119346
5A21000288,6482,1521119452,1521119502
5A21000288,6483,1521119508,1521119578
5A21000288,4267,1521119600,1521119697
5A21000288,1472,1521200641,1521200705
5A21000288,1482,1521537841,1521538027
5A21000288,1485,1521538212,1521538305
5A21000288,1487,1521538382,1521538441
5A21000288,6484,1521557167,1521557229
5A21000288,6485,1521557235,1521557288
5A21000288,6558,1521557317,1521557341
5A21000288,6557,1521557343,1521557976
5A21000288,6529,1521557997,1521558058
5A21000288,6530,1521558060,1521558099
5A21000288,1496,1521637811,1521637984
5A21000288,1500,1521638366,1521638438
5A21000288,1501,1521638450,1521638547
5A21000288,4302,1521639576,1521639679
5A21000288,6486,1521639695,1521639747
5A21000288,6487,1521639753,1522243835
5A21000288,1512,1521714014,1521714229
5A21000288,1515,1521714560,1521714622
5A21000288,1516,1521714634,1521714745
5A21000288,1576,1521799595,1521799697
5A21000288,1586,1521800775,1521800968
5A21000288,1590,1521801593,1521801657
5A21000288,1591,1521889367,1521889500
5A21000288,1602,1521890716,1521891017
5A21000288,1605,1521891241,1521891291
5A21000288,1606,1522059545,1522059684
5A21000288,1617,1522060847,1522061141
5A21000288,1620,1522061387,1522061451
5A21000288,1621,1522241337,1522241459
5A21000288,1632,1522242724,1522242975
5A21000288,1635,1522243333,1522243389
5A21000288,4344,1522243443,1522243492
5A21000288,6487,1522243787,1522243835
5A21000288,6488,1522243841,1522243902
5A21000288,6544,1522243950,1522243976
5A21000288,1647,1522314259,1522314327
5A21000288,4349,1522336796,1522336850
5A21000288,6489,1522336869,1522336915
5A21000288,6490,1522336920,1522337002
5A21000288,6491,1522337070,1522337130
5A21000288,6492,1522337135,1522337194
5A21000288,1681,1522399752,1522399908
5A21000288,1692,1522401230,1522401552
5A22000854,1272,1520851750,1520851848
5A22000854,1273,1520851856,1520852088
5A22000854,4228,1520877278,1520877304
5A22000854,6499,1520877326,1522095144
5A22000854,4228,1520877370,1520877516
5A22000854,4228,1520877517,1520877519
5A22000854,4228,1520877690,1520877697
5A22000854,4228,1520877913,1520877964
5A22000854,4228,1520877968,1520877972
5A22000854,6501,1520878008,1522095057
5A22000854,6529,1520878014,1522176545
5A22000854,6530,1520878021,1522176774
5A22000854,6531,1520878028,1522176896
5A22000854,6532,1520878033,1521487931
5A22000854,6554,1520878048,1520878054
5A22000854,6556,1520878076,1521575704
5A22000854,6550,1520878088,1522094942
5A22000854,6551,1520878133,1522095156
5A22000854,6551,1520878179,1520878182
5A22000854,6492,1520878197,1522095227
5A22000854,6490,1520878204,1522095401
5A22000854,6492,1520878210,1520878265
5A22000854,6518,1520878271,1521061798
5A22000854,6518,1520878362,1521488073
5A22000854,6520,1520878364,1521061785
5A22000854,6519,1520878367,1521488096
5A22000854,6520,1520878472,1521488086
5A22000854,4228,1520878730,1520878732
5A22000854,6488,1520878889,1520878898
5A22000854,6488,1520878899,1520878910
5A22000854,6483,1520878927,1522095555
5A22000854,6483,1520878933,1520878938
5A22000854,6481,1520878938,1521489387
5A22000854,6529,1520878974,1521491246
5A22000854,6532,1520879010,1520879072
5A22000854,6535,1520879072,1520879078
5A22000854,6533,1520879080,1520879082
5A22000854,6534,1520879083,1520879087
5A22000854,6536,1520879090,1520879127
5A22000854,6537,1520879129,1520879133
5A22000854,6538,1520879136,1520879140
5A22000854,6539,1520879141,1520879144
5A22000854,6540,1520879146,1520879149
5A22000854,6541,1520879150,1520879152
5A22000854,6542,1520879153,1520879156
5A22000854,6546,1520879157,1520879160
5A22000854,6547,1520879162,1521487812
5A22000854,6548,1520879166,1521487805
5A22000854,6549,1520879170,1522176362
5A22000854,6552,1520879175,1522091052
5A22000854,6553,1520879179,1520879181
5A22000854,6554,1520879184,1520879187
5A22000854,6555,1520879188,1521575693
5A22000854,6556,1520879192,1520879194
5A22000854,6557,1520879195,1521575735
5A22000854,6558,1520879200,1521575712
5A22000854,6547,1520879226,1520879244
5A22000854,6514,1520879271,1521659876
5A22000854,6514,1520879283,1521574215
5A22000854,6517,1520879386,1521488171
5A22000854,6516,1520879390,1521062184
5A22000854,6516,1520879403,1521574321
5A22000854,6520,1520879418,1520879420
5A22000854,6531,1520879426,1520879430
5A22000854,6534,1520879435,1520879438
5A22000854,6536,1520879440,1520879442
5A22000854,6538,1520879464,1520879485
5A22000854,4228,1520879526,1520879529
5A22000854,6539,1520879544,1520879547
5A22000854,6492,1520879549,1520879555
5A22000854,4228,1520880169,1520880172
5A22000854,6547,1520880183,1520880187
5A22000854,6548,1520880190,1521575350
5A22000854,6550,1520880195,1520880197
5A22000854,6553,1520880200,1520880218
5A22000854,4228,1520880221,1520880227
5A22000854,6466,1520880307,1522176788
