tablet_serial,storybook_id,start_time,end_time
5A22000662,1377,1521399680,1521399776
5A22000662,1378,1521399782,1521399968
5A22000662,6535,1521400760,1521661533
5A22000662,6492,1521400773,1523392060
5A22000662,6520,1521400836,1523391929
5A22000662,6519,1521400873,1521400888
5A22000662,6518,1521400889,1523392484
5A22000662,6529,1521401021,1521661552
5A22000662,6530,1521401044,1521661549
5A22000662,6531,1521401065,1521661545
5A22000662,6532,1521401079,1521661542
5A22000662,6533,1521401280,1521660966
5A22000662,6534,1521401323,1521401327
5A22000662,6534,1521401328,1521401409
5A22000662,6537,1521401413,1521661526
5A22000662,6540,1521401479,1521661516
5A22000662,6542,1521401484,1521661509
5A22000662,6543,1521401489,1521661505
5A22000662,6550,1521401512,1521401538
5A22000662,6552,1521401540,1521401543
5A22000662,6558,1521401554,1521401558
5A22000662,6518,1521410155,1521661577
5A22000662,6554,1521410262,1521410400
5A22000662,1392,1521465981,1521466089
5A22000662,1393,1521466096,1521466282
5A22000662,4263,1521466959,1521467036
5A22000662,4263,1521467043,1521467410
5A22000662,6518,1521467455,1521467541
5A22000662,6558,1521467556,1521467599
5A22000662,4263,1521473975,1521473988
5A22000662,4263,1521474000,1521474002
5A22000662,6492,1521474216,1522159294
5A22000662,6547,1521474296,1521474539
5A22000662,6546,1521474545,1521661288
5A22000662,6539,1521474860,1521661523
5A22000662,6518,1521475127,1521475217
5A22000662,4263,1521486382,1521486466
5A22000662,6548,1521486479,1521486769
5A22000662,6518,1521486793,1521486883
5A22000662,6519,1521486889,1521486892
5A22000662,6556,1521486897,1521486900
5A22000662,6556,1521486901,1521487166
5A22000662,6492,1521487186,1521487243
5A22000662,6549,1521487262,1521487297
5A22000662,6551,1521487301,1521487665
5A22000662,4263,1521487668,1521487673
5A22000662,6529,1521493743,1521493747
5A22000662,6477,1521493792,1521493794
5A22000662,6487,1521493803,1521493851
5A22000662,6501,1521493861,1523388474
5A22000662,6487,1521493973,1521493976
5A22000662,6480,1521493979,1523392561
5A22000662,6520,1521494076,1522066155
5A22000662,6520,1521494182,1522066187
5A22000662,6569,1521494296,1521494300
5A22000662,6481,1521494308,1521494364
5A22000662,6518,1521494372,1521494377
5A22000662,6519,1521494379,1521494393
5A22000662,6520,1521494395,1522077108
5A22000662,6478,1521494504,1521494566
