team,village_id,week_end_date,tablet_serials_count,tablet_serials
CHIMPLE,29,2018-01-12,2,"['5A29000286', '6116002812']"
CHIMPLE,30,2018-01-12,1,['5A27001925']
CHIMPLE,33,2018-01-12,5,"['5A27000980', '5B13001018', '5B20001069', '6114000124', '6116001706']"
CHIMPLE,41,2018-01-12,4,"['5A27001951', '5A27002112', '5A28001892', '6116000999']"
CHIMPLE,42,2018-01-12,7,"['5A27000557', '5B07003403', '6112000063', '6116001452', '6116002135', '6118002578', '6118002869']"
CHIMPLE,45,2018-01-12,1,['6118001509']
CHIMPLE,46,2018-01-12,4,"['5A27001453', '6111002147', '6116001646', '6118002768']"
CHIMPLE,50,2018-01-12,6,"['5A27000461', '5B13001126', '6111002017', '6113001095', '6116002419', '6118001565']"
CHIMPLE,51,2018-01-12,6,"['5A27000551', '5A28000115', '5A28001144', '5A28001240', '6111001693', '6116002045']"
CHIMPLE,53,2018-01-12,4,"['5B20001158', '6113001046', '6116002423', '6116002806']"
CHIMPLE,55,2018-01-12,3,"['5B13000754', '6112001128', '6116001968']"
CHIMPLE,56,2018-01-12,1,['5A22001269']
