team,village_id,week_end_date,tablet_serials_count,tablet_serials
CHIMPLE,29,2018-06-01,5,"['5A27000651', '5A29000560', '6111000586', '6116001136', '6116001349']"
CHIMPLE,31,2018-06-01,5,"['5A27000134', '5A27000850', '5A28000969', '6115001558', '6116001109']"
CHIMPLE,32,2018-06-01,1,['6116002135']
CHIMPLE,33,2018-06-01,1,['5A28000870']
CHIMPLE,37,2018-06-01,2,"['5A23002751', '6118002797']"
CHIMPLE,38,2018-06-01,2,"['6111000178', '6116001937']"
CHIMPLE,40,2018-06-01,1,['6116001447']
CHIMPLE,41,2018-06-01,2,"['5A27001951', '6116002486']"
CHIMPLE,43,2018-06-01,20,"['5A22000240', '5A22000767', '5A23002711', '5A27000415', '5A27002001', '5B04000191', '5B12003496', '6109000675', '6115001227', '6116001061', '6116001238', '6116001531', '6116001550', '6116002059', '6116002106', '6116002524', '6116002786', '6118001585', '6118002160', '6118002697']"
CHIMPLE,45,2018-06-01,2,"['5A29000341', '6118003275']"
CHIMPLE,47,2018-06-01,2,"['5A27002002', '6111002163']"
CHIMPLE,48,2018-06-01,2,"['5A28002158', '6113001007']"
CHIMPLE,49,2018-06-01,1,['5A23001522']
CHIMPLE,50,2018-06-01,2,"['6111000023', '6116000842']"
CHIMPLE,51,2018-06-01,5,"['5A28001144', '5A28001240', '5A28001391', '6111001090', '6115001201']"
CHIMPLE,52,2018-06-01,1,['6116000776']
CHIMPLE,53,2018-06-01,1,['5A27000657']
CHIMPLE,54,2018-06-01,3,"['6112001123', '6116001204', '6116002300']"
CHIMPLE,55,2018-06-01,2,"['5A27000362', '6116001651']"
CHIMPLE,56,2018-06-01,3,"['5A28000332', '5A28001786', '6129002283']"
