team,village_id,week_end_date,tablet_serials_count,tablet_serials
CHIMPLE,29,2019-02-22,2,"['5A27000600', '6118001764']"
CHIMPLE,30,2019-02-22,5,"['5A28002620', '6112001529', '6118002162', '6118002989', '6126000735']"
CHIMPLE,31,2019-02-22,2,"['5A27001307', '5B20001289']"
CHIMPLE,32,2019-02-22,2,"['5A29000739', '6118002106']"
CHIMPLE,34,2019-02-22,3,"['5A27002171', '6111001066', '6118003400']"
CHIMPLE,35,2019-02-22,4,"['5A27000864', '6116001671', '6116002807', '6129002307']"
CHIMPLE,36,2019-02-22,5,"['5A23001529', '5A27001778', '6113000632', '6116001493', '6116002577']"
CHIMPLE,37,2019-02-22,11,"['5A29000538', '5B20001182', '6109000901', '6111000672', '6111001640', '6111002143', '6113001540', '6116001536', '6116001560', '6118003534', '6129001232']"
CHIMPLE,38,2019-02-22,3,"['5B20001133', '5B20001304', '6114000099']"
CHIMPLE,39,2019-02-22,3,"['6116002510', '6116002699', '6118002285']"
CHIMPLE,40,2019-02-22,2,"['6116001777', '6118001574']"
CHIMPLE,42,2019-02-22,3,"['5A29001401', '6112001107', '6118002741']"
CHIMPLE,43,2019-02-22,10,"['5B13001609', '6116001045', '6116001433', '6116001647', '6116001956', '6116002739', '6116002757', '6118002448', '6118003145', '6130000110']"
CHIMPLE,44,2019-02-22,2,"['5A28000141', '5A29000767']"
CHIMPLE,45,2019-02-22,4,"['5A27000459', '5A27001891', '5B23001012', '6116002653']"
CHIMPLE,47,2019-02-22,6,"['5B12004753', '5B13001148', '6116000852', '6118001601', '6118002420', '6130000081']"
CHIMPLE,49,2019-02-22,3,"['5B12003089', '5B20001410', '6111001658']"
CHIMPLE,51,2019-02-22,9,"['5A27001560', '5C01001557', '5C03000389', '6111000234', '6111001619', '6111002149', '6115001617', '6116001169', '6116001232']"
CHIMPLE,54,2019-02-22,3,"['5A28002546', '6116000947', '6116001707']"
CHIMPLE,55,2019-02-22,3,"['5A28000388', '6116001673', '6118002929']"
CHIMPLE,56,2019-02-22,1,['5B13002111']
