team,village_id,week_end_date,tablet_serials_count,tablet_serials
CHIMPLE,29,2018-03-16,8,"['5A27000651', '5A27001398', '5A29000560', '5B04000036', '6111000946', '6115001408', '6118002894', '6118003059']"
CHIMPLE,30,2018-03-16,3,"['5A27001461', '6111000736', '6118002582']"
CHIMPLE,31,2018-03-16,1,['6111001962']
CHIMPLE,35,2018-03-16,1,['6118003243']
CHIMPLE,36,2018-03-16,5,"['6115001420', '6116001060', '6116001333', '6118002096', '6118002110']"
CHIMPLE,37,2018-03-16,6,"['5A28002238', '5B13000689', '6115000438', '6118001671', '6118002185', '6118002228']"
CHIMPLE,38,2018-03-16,1,['6116001370']
CHIMPLE,40,2018-03-16,3,"['5A29000641', '6112000049', '6116001447']"
CHIMPLE,41,2018-03-16,1,['5A27001951']
CHIMPLE,43,2018-03-16,3,"['5A27000415', '5A27002001', '6115001227']"
CHIMPLE,44,2018-03-16,2,"['5A27001806', '5B04000147']"
CHIMPLE,45,2018-03-16,3,"['5A28001121', '6116002402', '6118002411']"
CHIMPLE,46,2018-03-16,1,['6116002187']
CHIMPLE,48,2018-03-16,1,['6116000866']
CHIMPLE,50,2018-03-16,5,"['5A27001395', '6112000118', '6115001619', '6116000842', '6116002223']"
CHIMPLE,51,2018-03-16,5,"['5A23001442', '5A28000938', '5A28001240', '6111002123', '6116001375']"
CHIMPLE,53,2018-03-16,2,"['5A28001979', '5B20001158']"
CHIMPLE,56,2018-03-16,7,"['5A22000624', '5A22001016', '5A28001067', '6111001344', '6111001495', '6113001710', '6116002028']"
CHIMPLE,142,2018-03-16,4,"['5A28000114', '6115001410', '6116001145', '6116001409']"
