team,village_id,week_end_date,tablet_serials_count,tablet_serials
CHIMPLE,29,2018-12-07,4,"['5A28001898', '6116001928', '6116002608', '6118003068']"
CHIMPLE,30,2018-12-07,4,"['6116001145', '6118002407', '6123001044', '6130000027']"
CHIMPLE,31,2018-12-07,2,"['5A28001065', '6111000253']"
CHIMPLE,32,2018-12-07,3,"['6116002759', '6116002853', '6128000886']"
CHIMPLE,33,2018-12-07,3,"['5A27002091', '5B13002366', '6116002815']"
CHIMPLE,35,2018-12-07,2,"['6116002427', '6116002869']"
CHIMPLE,36,2018-12-07,5,"['5A27001609', '5A28001131', '6116000904', '6118002672', '6118003036']"
CHIMPLE,37,2018-12-07,3,"['6111000156', '6116002788', '6129001130']"
CHIMPLE,38,2018-12-07,2,"['5A29000380', '6118002261']"
CHIMPLE,39,2018-12-07,2,"['6116001926', '6116002778']"
CHIMPLE,40,2018-12-07,3,"['6109001591', '6115001277', '6118002670']"
CHIMPLE,41,2018-12-07,5,"['5A27002039', '5B13001365', '6109000111', '6116000778', '6116002605']"
CHIMPLE,42,2018-12-07,3,"['5A28002179', '5C01000192', '6113001068']"
CHIMPLE,43,2018-12-07,5,"['6111001069', '6116001833', '6116002136', '6118001867', '6118002078']"
CHIMPLE,44,2018-12-07,2,"['5A27001715', '6116002341']"
CHIMPLE,45,2018-12-07,4,"['5A27000457', '6113000741', '6115001334', '6116001838']"
CHIMPLE,46,2018-12-07,2,"['6118003153', '6118003197']"
CHIMPLE,49,2018-12-07,5,"['5A27002010', '5A29001291', '6114000048', '6118001654', '6118002977']"
CHIMPLE,50,2018-12-07,1,['6129001876']
CHIMPLE,51,2018-12-07,5,"['5A27000943', '5A27001358', '5A29001247', '6112000016', '6118001608']"
CHIMPLE,52,2018-12-07,2,"['6116002726', '6116002841']"
CHIMPLE,53,2018-12-07,3,"['5A22000971', '5A28000209', '6116001183']"
CHIMPLE,54,2018-12-07,3,"['5B13002174', '6116002511', '6118002392']"
CHIMPLE,142,2018-12-07,1,['5B20001170']
