team,village_id,week_end_date,tablet_serials_count,tablet_serials
CHIMPLE,29,2018-05-11,4,"['5A27000651', '5A27000670', '5A29000560', '6111000586']"
CHIMPLE,30,2018-05-11,1,['6116001456']
CHIMPLE,31,2018-05-11,3,"['5A27000850', '5A28000969', '6118002643']"
CHIMPLE,34,2018-05-11,2,"['5A23001442', '5A27001765']"
CHIMPLE,37,2018-05-11,4,"['5A23002751', '5A27001869', '5B12003379', '6115000438']"
CHIMPLE,39,2018-05-11,1,['6116001104']
CHIMPLE,40,2018-05-11,2,"['6116000878', '6116002009']"
CHIMPLE,41,2018-05-11,3,"['5A27001951', '6111002168', '6118002334']"
CHIMPLE,42,2018-05-11,5,"['5A27001786', '6111002163', '6116001129', '6116002296', '6118002165']"
CHIMPLE,44,2018-05-11,1,['5B20001386']
CHIMPLE,45,2018-05-11,4,"['5A29000341', '6111001741', '6111002045', '6116002301']"
CHIMPLE,46,2018-05-11,1,['6116002417']
CHIMPLE,47,2018-05-11,1,['5B20001196']
CHIMPLE,48,2018-05-11,1,['5A27000844']
CHIMPLE,50,2018-05-11,2,"['5A27001619', '5A28000226']"
CHIMPLE,51,2018-05-11,3,"['5A28001240', '5B13001232', '6115000435']"
CHIMPLE,52,2018-05-11,1,['5A27001557']
CHIMPLE,54,2018-05-11,4,"['6112001123', '6116000875', '6116002686', '6118002545']"
CHIMPLE,56,2018-05-11,2,"['5A23001427', '6129002283']"
CHIMPLE,142,2018-05-11,3,"['5B13002384', '6115001410', '6118002277']"
