team,village_id,week_end_date,tablet_serials_count,tablet_serials
CHIMPLE,29,2018-03-09,4,"['5A27000651', '5A29000560', '6116002812', '6118002894']"
CHIMPLE,30,2018-03-09,3,"['5A27001461', '6111000736', '6118002226']"
CHIMPLE,31,2018-03-09,2,"['6111001962', '6112001157']"
CHIMPLE,33,2018-03-09,1,['6116002164']
CHIMPLE,36,2018-03-09,3,"['5A28000346', '5A28001900', '6115001420']"
CHIMPLE,37,2018-03-09,2,"['5A28002238', '6116002654']"
CHIMPLE,38,2018-03-09,1,['6116001370']
CHIMPLE,39,2018-03-09,1,['6116001104']
CHIMPLE,40,2018-03-09,3,"['6112000049', '6116001447', '6118001946']"
CHIMPLE,41,2018-03-09,2,"['5A27001951', '6118002253']"
CHIMPLE,42,2018-03-09,1,['6112001436']
CHIMPLE,43,2018-03-09,2,"['5A27002001', '6130000245']"
CHIMPLE,44,2018-03-09,3,"['5B04000147', '6111002126', '6116001208']"
CHIMPLE,45,2018-03-09,3,"['5A28001121', '5B05001763', '6116002402']"
CHIMPLE,46,2018-03-09,2,"['6116002187', '6116002609']"
CHIMPLE,48,2018-03-09,2,"['6116001130', '6116001869']"
CHIMPLE,49,2018-03-09,3,"['5A27001796', '6116002173', '6118001508']"
CHIMPLE,50,2018-03-09,7,"['6111000628', '6115001619', '6116000842', '6116001006', '6116001832', '6116002223', '6116002419']"
CHIMPLE,51,2018-03-09,6,"['5A23001442', '5A27000460', '5A27001419', '5A28001240', '6111002123', '6112001272']"
CHIMPLE,52,2018-03-09,2,"['5A22000736', '6116002765']"
CHIMPLE,53,2018-03-09,2,"['5A28001979', '5B20001158']"
CHIMPLE,54,2018-03-09,1,['5A27001901']
CHIMPLE,55,2018-03-09,2,"['5A28002692', '6130000086']"
CHIMPLE,56,2018-03-09,1,['5A28000347']
CHIMPLE,142,2018-03-09,4,"['6115001410', '6116001145', '6116001409', '6116001686']"
