team,village_id,week_end_date,tablet_serials_count,tablet_serials
CHIMPLE,29,2018-08-31,6,"['5B12003784', '5B20001161', '6116002195', '6118001769', '6118002216', '6118002995']"
CHIMPLE,30,2018-08-31,7,"['5A23002735', '5A28001170', '5A29001468', '6116001381', '6116001798', '6116002168', '6118003124']"
CHIMPLE,31,2018-08-31,2,"['6116001292', '6118002893']"
CHIMPLE,32,2018-08-31,7,"['5A27001822', '5B12002903', '5B14001720', '6111001019', '6115000414', '6116001504', '6118003018']"
CHIMPLE,33,2018-08-31,5,"['5A27001961', '5B20001258', '6112001490', '6116001794', '6125001116']"
CHIMPLE,34,2018-08-31,4,"['5A22000905', '5A27001834', '5B20002283', '6114000737']"
CHIMPLE,36,2018-08-31,3,"['5A28002201', '5B20001964', '6118003354']"
CHIMPLE,37,2018-08-31,4,"['5A27000674', '5B16001020', '6116001387', '6118002773']"
CHIMPLE,38,2018-08-31,1,['5A27000634']
CHIMPLE,39,2018-08-31,8,"['5A27001302', '5A28002489', '6115000538', '6116001511', '6116002278', '6118002531', '6128000880', '6129001130']"
CHIMPLE,40,2018-08-31,7,"['5A27000883', '5B13002468', '6111000262', '6116002042', '6118001515', '6118002262', '6118002594']"
CHIMPLE,41,2018-08-31,7,"['5B12002580', '6111000168', '6113001946', '6116002658', '6118002273', '6118002555', '6118002720']"
CHIMPLE,42,2018-08-31,3,"['5A27000497', '6115001421', '6116001260']"
CHIMPLE,43,2018-08-31,8,"['5A29001423', '5B20001217', '6111000339', '6111001092', '6116001629', '6116002366', '6118002349', '6128000713']"
CHIMPLE,44,2018-08-31,2,"['5A27000434', '6118002623']"
CHIMPLE,45,2018-08-31,7,"['6111001618', '6111002113', '6115001469', '6116002167', '6116002333', '6118002601', '6118002805']"
CHIMPLE,47,2018-08-31,2,"['6112000153', '6116001430']"
CHIMPLE,49,2018-08-31,2,"['5A27000924', '6118001907']"
CHIMPLE,50,2018-08-31,10,"['5A29000538', '5B20001950', '5B20002343', '6115001637', '6116001355', '6116001805', '6116001922', '6118001574', '6118002631', '6129001095']"
CHIMPLE,51,2018-08-31,5,"['5A27002061', '6116001668', '6118002148', '6118003194', '6126000252']"
CHIMPLE,53,2018-08-31,5,"['5A29000620', '5B12002757', '6114000067', '6116001377', '6116002280']"
CHIMPLE,54,2018-08-31,4,"['6116001598', '6116002870', '6118002227', '6129001326']"
CHIMPLE,55,2018-08-31,4,"['5B19001311', '6109000540', '6115000386', '6116001415']"
CHIMPLE,142,2018-08-31,2,"['6115002206', '6128001247']"
