team,village_id,week_end_date,tablet_serials_count,tablet_serials
CCI,1,2019-01-25,6,"['5A23001515', '5A23002107', '5A27000443', '5B13002199', '6111002173', '6112001239']"
CCI,3,2019-01-25,11,"['5A29001407', '5B13002171', '6111001061', '6111001676', '6116002832', '6116002863', '6118002261', '6118002392', '6118002970', '6118003026', '6129001876']"
CCI,4,2019-01-25,3,"['6112001166', '6116000843', '6116001698']"
CCI,5,2019-01-25,5,"['5A22000995', '5A27001537', '5A28000368', '6116002073', '6118001615']"
CCI,6,2019-01-25,11,"['5A27000466', '5A28000924', '5B12002507', '6109001591', '6111001353', '6111001935', '6115001242', '6116002608', '6118002510', '6118002670', '6118002830']"
CCI,7,2019-01-25,17,"['5A23001238', '5A27000649', '5A28001732', '6111000227', '6113000598', '6115001337', '6115001408', '6116000778', '6116000925', '6116001168', '6116002346', '6116002393', '6116002788', '6118002107', '6118002431', '6118003036', '6118003581']"
CCI,8,2019-01-25,6,"['5A23002047', '6112000017', '6112000121', '6116002462', '6116002856', '6118003283']"
CCI,9,2019-01-25,11,"['5B12002772', '5B13002295', '6111001982', '6115001047', '6115001210', '6115001349', '6116002439', '6118001533', '6118002195', '6118002485', '6118003615']"
CCI,10,2019-01-25,8,"['5A28002643', '5B13001076', '5B13001169', '5B13002460', '5B20002349', '5C03000113', '6111000585', '6112000205']"
CCI,11,2019-01-25,10,"['5A28002634', '5A29001389', '5B12002794', '5B13000889', '6112001269', '6116002048', '6116002427', '6116002579', '6116002675', '6116002683']"
CCI,12,2019-01-25,4,"['6116002078', '6118002791', '6118003154', '6118003394']"
CCI,13,2019-01-25,9,"['5A28001717', '5B12003062', '5B13001483', '6109000655', '6115001405', '6116001420', '6116001876', '6116002239', '6118002241']"
CCI,14,2019-01-25,15,"['5A27000475', '5B13001797', '6109000540', '6111000156', '6111001069', '6111002118', '6114000881', '6116002406', '6116002464', '6116002526', '6116002706', '6118002367', '6118003233', '6118003262', '6130000027']"
CCI,15,2019-01-25,9,"['5A29001337', '5B12002593', '5B12003021', '5B13001062', '5B13002126', '5B13002426', '6112001104', '6118002101', '6127002893']"
CCI,16,2019-01-25,13,"['5B12002995', '5B13001168', '6112001185', '6115001155', '6116001722', '6116001833', '6116001838', '6116001928', '6116002436', '6118002407', '6118003216', '6118003335', '6118003390']"
CCI,17,2019-01-25,10,"['5A28000351', '5A28000372', '5B20001324', '5B23001020', '6111001973', '6114000048', '6116002514', '6116002705', '6116002862', '6118002870']"
CCI,18,2019-01-25,20,"['5A28001810', '5A28002545', '5A29001300', '5B12002791', '5B12003753', '5B13001045', '5B13002204', '6111001180', '6111001467', '6112001136', '6116001150', '6116001901', '6116002202', '6116002343', '6116002568', '6116002869', '6118001559', '6118002499', '6118003317', '6129001207']"
CCI,19,2019-01-25,14,"['5A27001315', '5A28000383', '5B13002222', '6109000134', '6111001552', '6111001942', '6112001242', '6115000810', '6116000751', '6116001084', '6116001874', '6116002063', '6118002843', '6118003173']"
CCI,20,2019-01-25,6,"['6111001200', '6111002164', '6111002179', '6118001553', '6118001626', '6118003247']"
CCI,21,2019-01-25,5,"['5B12003016', '5B12003773', '5B13002455', '6115001228', '6116002350']"
CCI,23,2019-01-25,8,"['5B12003053', '5B12003778', '5B12004774', '5B13001204', '5B13002170', '6111001908', '6116002731', '6116002868']"
CCI,24,2019-01-25,4,"['6112000081', '6116001729', '6116002559', '6129001130']"
CCI,25,2019-01-25,7,"['5A27001609', '5B12003384', '5B13001120', '6109001353', '6112000110', '6116002415', '6116002669']"
CCI,26,2019-01-25,6,"['5A27000442', '5A28000162', '5A28000854', '6116001851', '6118001544', '6118002384']"
CCI,27,2019-01-25,9,"['5B13000693', '5B13002293', '5B20001809', '6111000150', '6111000718', '6115002080', '6116000904', '6118002511', '6118002962']"
CCI,28,2019-01-25,4,"['6115001277', '6115002018', '6116002727', '6118002661']"
