team,village_id,week_end_date,tablet_serials_count,tablet_serials
CCI,1,2018-06-08,12,"['5A23001138', '5A27001478', '5A28002573', '5B20001313', '6112001279', '6116001636', '6116002203', '6118002168', '6118002750', '6118003188', '6118003226', '6118003318']"
CCI,2,2018-06-08,8,"['5C02001438', '6111000452', '6116001058', '6116001281', '6116001494', '6116001610', '6129001982', '6130000104']"
CCI,3,2018-06-08,10,"['5A22000813', '5A27001608', '5B20000510', '5B20002022', '6115000493', '6115001184', '6116001534', '6116001628', '6116001728', '6118002167']"
CCI,4,2018-06-08,6,"['5A27002042', '5A28002430', '5B20001988', '6111001031', '6115001096', '6116002277']"
CCI,5,2018-06-08,3,"['5A29000537', '6111000632', '6129001126']"
CCI,6,2018-06-08,13,"['5A27001717', '5A28000270', '5A29001404', '5B12002965', '5B13001290', '6111001915', '6116001670', '6116001741', '6116002595', '6118002294', '6118002873', '6118002991', '6118003604']"
CCI,7,2018-06-08,19,"['5A23002495', '5A27001745', '5A27001965', '5A27002046', '5A27002112', '5A28000951', '5A28002462', '5A29000326', '6111000162', '6111000251', '6111000994', '6116001135', '6116001594', '6118002271', '6118002359', '6118002442', '6118002832', '6118003224', '6118003345']"
CCI,8,2018-06-08,9,"['5A23002184', '5B12002617', '5B12004708', '5B13001190', '5B13001460', '6116001347', '6125001295', '6129001167', '6129001213']"
CCI,11,2018-06-08,9,"['5A29000603', '5A29001222', '5B13002318', '6111001678', '6115000632', '6116000901', '6116001804', '6118001735', '6125000312']"
CCI,12,2018-06-08,3,"['6115001215', '6116001434', '6126000165']"
CCI,13,2018-06-08,17,"['5A27000666', '5A28000816', '5A29001253', '5A29001355', '5B04000066', '5B20002340', '6111001361', '6115001093', '6115001493', '6116000977', '6116001266', '6116002131', '6116002684', '6118002282', '6118002712', '6129001946', '6129002219']"
CCI,14,2018-06-08,9,"['5A23002523', '5A27001520', '5A28000367', '5B20001393', '6111000703', '6111001154', '6116000808', '6118002481', '6118002737']"
CCI,15,2018-06-08,12,"['5A27001498', '5A27001942', '5A28000828', '5B20001016', '6111000637', '6111002108', '6115000468', '6116001087', '6118001750', '6118002184', '6118003048', '6118003276']"
CCI,17,2018-06-08,6,"['5A27001911', '5A28000051', '5B04000012', '5B07003414', '6116002234', '6118002336']"
CCI,18,2018-06-08,15,"['5A22000053', '5A27001510', '5A27001827', '5A27001917', '5A27001930', '5A27002007', '6111000672', '6111002129', '6115000570', '6115001120', '6116001471', '6116002215', '6118003171', '6126000238', '6129001155']"
CCI,19,2018-06-08,4,"['6111001900', '6116001501', '6116001803', '6118003041']"
CCI,20,2018-06-08,11,"['6109001549', '6111000563', '6111001589', '6111001890', '6112001382', '6115000590', '6116001389', '6116001474', '6118001628', '6118002898', '6129001232']"
CCI,22,2018-06-08,3,"['6115001321', '6118002753', '6118002770']"
CCI,24,2018-06-08,11,"['5A27000734', '5A27001621', '5A27001644', '5A27001804', '5B20001191', '6111001694', '6115002251', '6116001085', '6116002191', '6116002485', '6118003441']"
CCI,25,2018-06-08,2,"['6116001565', '6116001595']"
CCI,26,2018-06-08,8,"['5A27001289', '5B20001241', '6111000588', '6111001743', '6115001413', '6116002170', '6118002984', '6118003597']"
CCI,27,2018-06-08,2,"['6111001623', '6118002787']"
CCI,28,2018-06-08,5,"['5A23001236', '6111000576', '6114000029', '6116001562', '6118003239']"
