team,village_id,week_end_date,tablet_serials_count,tablet_serials
CCI,3,2019-01-04,6,"['5A27001608', '5B12003403', '5C07001011', '6116001728', '6118002163', '6118002503']"
CCI,5,2019-01-04,3,"['5A29000537', '6111000632', '6111001721']"
CCI,8,2019-01-04,4,"['5A27000704', '5A27001628', '5A29000529', '6116000858']"
CCI,11,2019-01-04,2,"['5A29000603', '6125000312']"
CCI,12,2019-01-04,5,"['5A28000065', '5B12002951', '6115001181', '6115001513', '6126000165']"
CCI,13,2019-01-04,10,"['6111000173', '6111001361', '6115001093', '6115001491', '6115001493', '6116000782', '6116000977', '6116002209', '6118002282', '6118003568']"
CCI,14,2019-01-04,6,"['5A23002523', '5B20002005', '6116001620', '6116002302', '6118002481', '6118002737']"
CCI,15,2019-01-04,4,"['5A27001498', '5B13001814', '6116002646', '6118003276']"
CCI,16,2019-01-04,4,"['5A28000139', '5B20001016', '6113000233', '6115001580']"
CCI,17,2019-01-04,2,"['5A28000396', '5B12003784']"
CCI,18,2019-01-04,9,"['5A22000709', '5A27001510', '5A27001778', '5B20001221', '6113002090', '6115000570', '6118002806', '6118003171', '6129001080']"
CCI,20,2019-01-04,3,"['6111001876', '6118002898', '6129001193']"
CCI,26,2019-01-04,1,['5B20001253']
CCI,28,2019-01-04,2,"['5A29001461', '6114000029']"
