team,village_id,week_end_date,tablet_serials_count,tablet_serials
CCI,1,2018-08-24,3,"['5A27001517', '6116001636', '6118003188']"
CCI,2,2018-08-24,13,"['5A27000451', '5A28000099', '5B12002783', '5C03001499', '6111000203', '6111000452', '6115001185', '6116001033', '6116001058', '6116001281', '6116001494', '6118002340', '6129001982']"
CCI,3,2018-08-24,4,"['6115000493', '6116001534', '6116001728', '6118002223']"
CCI,4,2018-08-24,5,"['5A27002042', '5A29001325', '5B20001988', '6111001031', '6115001096']"
CCI,5,2018-08-24,3,"['5A27001898', '5A29000537', '6111001721']"
CCI,6,2018-08-24,14,"['5A23002106', '5A27001708', '5A27001717', '5A28000270', '5A28002569', '5A29001404', '5B12002965', '5B13001290', '6111001664', '6114000169', '6116001670', '6116001741', '6118002294', '6118002873']"
CCI,7,2018-08-24,11,"['5A27001965', '5A27002046', '5A28000951', '5A28002462', '5B20001195', '6111000162', '6111000994', '6118002442', '6118002926', '6118003224', '6118003345']"
CCI,8,2018-08-24,3,"['5A28000074', '6116001347', '6129001213']"
CCI,10,2018-08-24,2,"['5A28000323', '6111000065']"
CCI,12,2018-08-24,2,"['6115001181', '6116001434']"
CCI,13,2018-08-24,9,"['5A27000666', '5A28000816', '5B04000066', '5B20002340', '6111001361', '6116000782', '6116000977', '6116001266', '6129001946']"
CCI,14,2018-08-24,9,"['5A27001520', '5A27002025', '5A28000367', '5B20000842', '6116000808', '6116001620', '6116002302', '6118002481', '6118002737']"
CCI,15,2018-08-24,3,"['6115000424', '6116001087', '6118003276']"
CCI,16,2018-08-24,10,"['5A27001320', '5A28001202', '6113000233', '6115000406', '6115001580', '6116001388', '6116002246', '6116002324', '6116002539', '6128000920']"
CCI,17,2018-08-24,6,"['5A27001911', '5B04000012', '6111002017', '6116001845', '6116002234', '6129002208']"
CCI,18,2018-08-24,15,"['5A22000053', '5A27001510', '5A27001827', '6111001120', '6111001325', '6111002129', '6115000570', '6115001120', '6116000882', '6116001737', '6116002215', '6118003171', '6126000238', '6129001080', '6129001155']"
CCI,19,2018-08-24,4,"['5A28001272', '6111000385', '6116001390', '6116001871']"
CCI,20,2018-08-24,4,"['5A23001664', '5A28001180', '6111001145', '6118002898']"
CCI,21,2018-08-24,8,"['5A29000819', '6111000346', '6111001345', '6115001213', '6115002313', '6116001684', '6129001215', '6130000069']"
CCI,22,2018-08-24,5,"['5A27001248', '5A27001577', '6115001321', '6118002753', '6118002770']"
CCI,24,2018-08-24,6,"['5A27001069', '5B20001191', '6116001085', '6116002090', '6116002191', '6116002485']"
CCI,25,2018-08-24,9,"['5B12003021', '6113000458', '6116001595', '6116001946', '6116001980', '6116002023', '6118002382', '6118002725', '6118003000']"
CCI,26,2018-08-24,2,"['6111000588', '6118003597']"
CCI,27,2018-08-24,6,"['5A27000452', '5A27000732', '6112001154', '6115000612', '6116001538', '6127001508']"
CCI,28,2018-08-24,1,['6114000029']
