team,village_id,week_end_date,tablet_serials_count,tablet_serials
CCI,1,2018-10-12,4,"['5A23001138', '6111001751', '6118002750', '6118003188']"
CCI,2,2018-10-12,9,"['5A27000451', '5A27001383', '5B12002783', '6111000452', '6116001058', '6116001281', '6116001537', '6129001982', '6130000104']"
CCI,10,2018-10-12,1,['6116001578']
CCI,11,2018-10-12,4,"['5A27001321', '5B13002318', '6112000215', '6116001817']"
CCI,12,2018-10-12,3,"['6116001434', '6126000165', '6130000081']"
CCI,13,2018-10-12,5,"['5A28000816', '6111001361', '6115001493', '6116002131', '6118002282']"
CCI,14,2018-10-12,3,"['6116000808', '6118001669', '6118003287']"
CCI,15,2018-10-12,3,"['6115000424', '6116002642', '6118003276']"
CCI,16,2018-10-12,6,"['5A27001320', '5A28000139', '5A28001202', '5B20001016', '6116001388', '6116002246']"
CCI,17,2018-10-12,4,"['5A27001911', '5B07003414', '6111001604', '6116002234']"
CCI,18,2018-10-12,14,"['5A22000053', '5A27001510', '5A27001827', '5A27002007', '6111001120', '6111001325', '6113002090', '6115000570', '6115001120', '6116000882', '6118003171', '6126000238', '6129001080', '6129001155']"
CCI,19,2018-10-12,5,"['5B12002762', '6116001390', '6116001803', '6116002700', '6118003041']"
CCI,20,2018-10-12,5,"['5A23002376', '6111001876', '6118001710', '6118002898', '6118003253']"
CCI,21,2018-10-12,2,"['6111000346', '6115002313']"
