team,village_id,week_end_date,tablet_serials_count,tablet_serials
CCI,1,2018-07-27,4,"['5A23001138', '5A28002573', '6118003188', '6118003318']"
CCI,2,2018-07-27,12,"['5C02001438', '6111000203', '6111000452', '6111001066', '6115001102', '6115001185', '6116001058', '6116001281', '6116001494', '6116001740', '6129001982', '6130000104']"
CCI,3,2018-07-27,8,"['5A22000813', '5A27001608', '5B20002022', '6111001044', '6115001184', '6116001728', '6118003327', '6128000853']"
CCI,4,2018-07-27,6,"['5A27002042', '5B20001988', '6111001031', '6111002115', '6115001096', '6116002277']"
CCI,5,2018-07-27,5,"['5A27001898', '5A29000537', '6111000632', '6111001721', '6116002084']"
CCI,6,2018-07-27,7,"['5A28000270', '5B12002965', '5B13001290', '6111001915', '6116001741', '6118002294', '6118002873']"
CCI,7,2018-07-27,12,"['5A27001965', '5A27002046', '5A27002112', '5A28000951', '5B20001195', '6111000162', '6111000994', '6118002359', '6118002442', '6118002832', '6118002926', '6118003345']"
CCI,8,2018-07-27,4,"['5A28000074', '6116001347', '6116001730', '6118002788']"
CCI,9,2018-07-27,6,"['5A28000050', '6111000686', '6111001107', '6111001871', '6116001218', '6116002357']"
CCI,10,2018-07-27,2,"['6116000814', '6118002694']"
CCI,11,2018-07-27,7,"['5A29000603', '5A29001222', '5B13002318', '6111001678', '6116001817', '6118002917', '6130000133']"
CCI,12,2018-07-27,1,['6126000165']
CCI,13,2018-07-27,11,"['5A27000666', '5A28000816', '5A29001355', '5B04000066', '5B13001202', '6115001493', '6116000977', '6116001266', '6116002131', '6118002282', '6129001946']"
CCI,15,2018-07-27,5,"['5A28000828', '6111002108', '6115000468', '6116001087', '6118002662']"
CCI,16,2018-07-27,6,"['5A27000218', '6111001886', '6115000406', '6115001580', '6116002539', '6128000920']"
CCI,17,2018-07-27,5,"['5A27001911', '5B04000012', '6111002017', '6116002234', '6118002336']"
CCI,18,2018-07-27,18,"['5A22000053', '5A27001510', '5A27001827', '5A27001917', '5A27001930', '5A27002007', '6111001120', '6111001325', '6111002129', '6113002090', '6115000570', '6115001120', '6116001471', '6116001737', '6116002215', '6118003171', '6126000238', '6129001155']"
CCI,19,2018-07-27,6,"['6111000135', '6111000385', '6116001871', '6116002700', '6118002083', '6118002953']"
CCI,20,2018-07-27,7,"['5A23002376', '5A28001180', '6111001145', '6111001890', '6116001389', '6118002898', '6129001193']"
CCI,21,2018-07-27,17,"['5A27001899', '5A29000819', '6111000176', '6111000346', '6111001345', '6111001756', '6111002153', '6115001213', '6115002313', '6116000893', '6116001627', '6116001684', '6116002044', '6118002219', '6118002611', '6129001215', '6130000069']"
CCI,22,2018-07-27,5,"['5B12002575', '6115001606', '6116001920', '6118002753', '6118003274']"
CCI,23,2018-07-27,7,"['5A27001959', '6116000917', '6116000938', '6116002125', '6118002346', '6118002546', '6118003086']"
CCI,24,2018-07-27,12,"['5A27001069', '5A27001621', '5A27001644', '5A27001804', '5B20001191', '6115002251', '6116001085', '6116001432', '6116002090', '6116002191', '6116002485', '6118003441']"
CCI,25,2018-07-27,4,"['6111001604', '6113000458', '6116001565', '6116001595']"
CCI,26,2018-07-27,4,"['5A27001289', '5B20001241', '6111001743', '6118003597']"
CCI,27,2018-07-27,11,"['5A27000452', '5A27000732', '5A27001949', '5A28002503', '5B13001214', '5B13002272', '6111001623', '6116001538', '6116001713', '6118002004', '6118002787']"
CCI,28,2018-07-27,2,"['5A23001236', '6114000029']"
