team,village_id,week_end_date,tablet_serials_count,tablet_serials
CCI,1,2019-01-18,10,"['5A23001515', '5A23002107', '5A27000443', '5B12002642', '5B13001615', '5B13002199', '6111000793', '6112001239', '6116001981', '6118002041']"
CCI,2,2019-01-18,5,"['5B13002382', '6111000592', '6111000619', '6112000266', '6112000269']"
CCI,3,2019-01-18,9,"['5A29001407', '5B12003067', '5B13002171', '6111001676', '6111001762', '6116002832', '6118001867', '6118002261', '6118002392']"
CCI,4,2019-01-18,7,"['5A27000457', '5A27000559', '6112001166', '6116000843', '6116001698', '6118002913', '6126000092']"
CCI,5,2019-01-18,5,"['5A22000995', '5A27001537', '5A28000368', '5B13000692', '6116002073']"
CCI,6,2019-01-18,20,"['5A27000466', '5A28000924', '5A28001898', '6109001591', '6111000763', '6111000980', '6111001353', '6115001242', '6115001490', '6116001145', '6116001175', '6116001900', '6116002184', '6116002608', '6118002267', '6118002510', '6118002670', '6118002830', '6126000273', '6130000093']"
CCI,7,2019-01-18,2,"['6111000227', '6113000598']"
CCI,8,2019-01-18,2,"['6112000017', '6112000121']"
CCI,9,2019-01-18,6,"['5B13002295', '6111001982', '6115001210', '6115001349', '6118002195', '6118002485']"
CCI,11,2019-01-18,5,"['5A28001231', '5A29001389', '5B13001222', '5B14001568', '6112001269']"
CCI,12,2019-01-18,5,"['6116000782', '6116002078', '6118002791', '6118003154', '6118003589']"
CCI,13,2019-01-18,12,"['5A23001885', '5A28001717', '5B12002610', '5B12003062', '5B13001483', '6109000655', '6115000437', '6115001405', '6115001503', '6116002239', '6116002323', '6118002366']"
CCI,14,2019-01-18,15,"['5A27000475', '5B13001797', '6109000540', '6111000156', '6111001069', '6111002118', '6114000881', '6116002406', '6116002464', '6116002526', '6116002706', '6118002367', '6118003233', '6118003262', '6130000027']"
CCI,15,2019-01-18,16,"['5A29001262', '5A29001337', '5B12002593', '5B12002820', '5B12003021', '5B12003367', '5B13001062', '5B13001066', '5B13002246', '5B13002426', '6112001104', '6115002205', '6116002370', '6116002629', '6118002101', '6127002893']"
CCI,16,2019-01-18,13,"['5B13000770', '5B13001001', '6112001114', '6112001185', '6115001155', '6116001722', '6116001838', '6116001928', '6116002436', '6116002533', '6118002407', '6118003216', '6118003390']"
CCI,17,2019-01-18,6,"['5A28000372', '6114000048', '6114000052', '6116001557', '6116002514', '6118002870']"
CCI,18,2019-01-18,20,"['5A27002032', '5A28001810', '5A28002545', '5A29001300', '5B12003753', '5B13001045', '5B13002204', '6111001180', '6111001467', '6112001136', '6116001150', '6116001901', '6116002202', '6116002343', '6116002568', '6116002869', '6118001559', '6118002499', '6118003317', '6129001207']"
CCI,19,2019-01-18,20,"['5A27001315', '5A28000383', '5B13002222', '5B13002296', '5B20001298', '6109000134', '6111000385', '6111001552', '6111001942', '6112001242', '6116000751', '6116001084', '6116001119', '6116001874', '6116002063', '6118002087', '6118002789', '6118002843', '6118003173', '6129001067']"
CCI,20,2019-01-18,6,"['5A27002120', '6111001200', '6111002179', '6118001547', '6118003247', '6118003343']"
CCI,23,2019-01-18,5,"['5B12003053', '5B12003778', '5B13001204', '5B13002170', '6116002731']"
CCI,24,2019-01-18,1,['6116001729']
CCI,25,2019-01-18,4,"['5A27001609', '5B13001120', '6112000110', '6116002415']"
CCI,26,2019-01-18,6,"['5A27000442', '5A28000162', '5A28000854', '6116001851', '6118001544', '6118003068']"
CCI,27,2019-01-18,11,"['5A22000792', '5B13000693', '5B13002293', '5B20001809', '6111000604', '6111000718', '6115001334', '6115002080', '6116000904', '6116002414', '6118002962']"
CCI,28,2019-01-18,4,"['5A27001443', '6115001277', '6116002727', '6118002661']"
