team,village_id,week_end_date,tablet_serials_count,tablet_serials
CCI,3,2018-12-28,5,"['5A27001608', '5B12003403', '6111000234', '6116001534', '6118002223']"
CCI,11,2018-12-28,4,"['5A27001321', '5A27001469', '5A29000603', '6130000133']"
CCI,13,2018-12-28,5,"['5B13001202', '6116000977', '6116002131', '6116002209', '6118003568']"
CCI,15,2018-12-28,5,"['5B13001814', '6115000468', '6116001106', '6118002184', '6129002119']"
CCI,18,2018-12-28,9,"['5A22000709', '5A27001510', '5A27001778', '6111001325', '6114000061', '6115000570', '6118002806', '6118003171', '6129001080']"
CCI,19,2018-12-28,1,['6116001119']
CCI,20,2018-12-28,3,"['5A21000288', '6111001876', '6129001193']"
CCI,24,2018-12-28,1,['5B20002343']
CCI,27,2018-12-28,5,"['5A27000732', '5A27002149', '6111001623', '6116001713', '6116002676']"
CCI,28,2018-12-28,3,"['5A23001236', '5A29001461', '6114000029']"
