team,village_id,week_end_date,tablet_serials_count,tablet_serials
CCI,1,2018-08-17,3,"['5A27001517', '6114000132', '6116001636']"
CCI,2,2018-08-17,9,"['5B12002783', '6111000203', '6111000452', '6115001185', '6116001033', '6116001058', '6116001281', '6116001494', '6129001982']"
CCI,3,2018-08-17,9,"['5A27001608', '5B20000510', '5B20002022', '6115001184', '6116001534', '6116001728', '6118001603', '6118002163', '6129000520']"
CCI,4,2018-08-17,5,"['5A29001325', '5B20001988', '6111001031', '6111002115', '6115001096']"
CCI,5,2018-08-17,3,"['5A27001898', '6111000632', '6111001721']"
CCI,7,2018-08-17,7,"['5A27002046', '6111000162', '6111000994', '6115000376', '6118002359', '6118002442', '6118003345']"
CCI,8,2018-08-17,1,['6116001347']
CCI,10,2018-08-17,3,"['5A27001994', '6116001578', '6118003054']"
CCI,12,2018-08-17,3,"['5A27001261', '6115001215', '6130000081']"
CCI,13,2018-08-17,7,"['5A27000666', '5A28000816', '5A29001355', '5B04000066', '6111001361', '6116000840', '6116000977']"
CCI,14,2018-08-17,8,"['5A27001520', '5A28000367', '5B20000842', '6116000808', '6116001620', '6116002302', '6118002481', '6118002737']"
CCI,15,2018-08-17,4,"['6111001700', '6115000468', '6118003276', '6129002300']"
CCI,16,2018-08-17,4,"['5A27000218', '5A27001320', '6113000233', '6116002324']"
CCI,17,2018-08-17,5,"['5A27001911', '5B04000012', '6116002234', '6118001532', '6129002208']"
CCI,18,2018-08-17,15,"['5A22000053', '5A27001827', '5A27002007', '6111001120', '6111001325', '6111002129', '6113002090', '6115000570', '6116000882', '6116001737', '6116002215', '6118003171', '6126000238', '6129001080', '6129001155']"
CCI,19,2018-08-17,3,"['6111000135', '6116001390', '6116001803']"
CCI,20,2018-08-17,8,"['5A23001664', '5A23002376', '5A28001180', '6111001145', '6111001589', '6111001890', '6118002898', '6129001193']"
CCI,21,2018-08-17,9,"['5A27001969', '5A29000819', '6111000346', '6111001345', '6115001213', '6115002313', '6116001627', '6116001684', '6129001215']"
CCI,23,2018-08-17,4,"['6114000873', '6115002385', '6116001572', '6118002346']"
CCI,24,2018-08-17,10,"['5A27000734', '5A27001644', '5A27001804', '6111001694', '6115002251', '6116001085', '6116001432', '6116002090', '6116002191', '6118003441']"
CCI,25,2018-08-17,7,"['5B12003021', '6113000458', '6116001946', '6116001980', '6116002023', '6118002382', '6118003000']"
CCI,26,2018-08-17,2,"['5B20001241', '6118003597']"
CCI,27,2018-08-17,16,"['5A23001458', '5A27000452', '5A27000732', '5A27001949', '5A28002402', '5A28002503', '5B13001214', '6111001623', '6112001154', '6115000612', '6115002141', '6116001538', '6116001713', '6118002004', '6118002787', '6127001508']"
CCI,28,2018-08-17,2,"['5A29001461', '6111000576']"
