team,village_id,week_end_date,tablet_serials_count,tablet_serials
CCI,3,2018-12-07,1,['5C07001011']
CCI,4,2018-12-07,3,"['5A29001325', '6111002115', '6129002217']"
CCI,5,2018-12-07,2,"['5A27001898', '6111001721']"
CCI,6,2018-12-07,6,"['5B12002965', '6111001664', '6116001532', '6116001741', '6118002294', '6118003604']"
CCI,8,2018-12-07,2,"['5A27001628', '6116000858']"
CCI,10,2018-12-07,5,"['5A27001155', '5A28000323', '6111000065', '6116001184', '6116001578']"
CCI,11,2018-12-07,3,"['5A29000603', '6118002769', '6130000133']"
CCI,12,2018-12-07,4,"['5A27001261', '5B12002951', '6126000165', '6130000081']"
CCI,13,2018-12-07,5,"['5B13001202', '6115001093', '6116000782', '6116002131', '6118003095']"
CCI,14,2018-12-07,8,"['5A23002523', '5B20000842', '5B20001393', '5B20002005', '6116000808', '6116001620', '6118001669', '6118002481']"
CCI,15,2018-12-07,4,"['5B13001814', '6116001106', '6116001499', '6118002184']"
CCI,16,2018-12-07,3,"['5B19001317', '5B20001016', '6128000920']"
CCI,17,2018-12-07,2,"['5A28000396', '6129002208']"
CCI,18,2018-12-07,8,"['5A27001510', '5A27001778', '5B20001258', '6111000672', '6113002090', '6114000061', '6116000882', '6129001080']"
CCI,19,2018-12-07,4,"['6111000309', '6116001119', '6116001501', '6118003041']"
CCI,20,2018-12-07,3,"['5A21000288', '6118003253', '6129001193']"
CCI,21,2018-12-07,11,"['5A27001969', '6111000346', '6111001345', '6111001812', '6111002153', '6115001213', '6115002313', '6116000893', '6116001323', '6116002382', '6129001874']"
CCI,23,2018-12-07,5,"['5A27001959', '6111000190', '6111001746', '6111001835', '6118003086']"
CCI,24,2018-12-07,2,"['5A27002035', '5B20002343']"
CCI,25,2018-12-07,6,"['5A27000580', '6111001831', '6113000458', '6116001574', '6116001980', '6116001985']"
CCI,26,2018-12-07,2,"['5A27001289', '6116001029']"
CCI,27,2018-12-07,7,"['5A27000732', '5A27001950', '6111001623', '6116001538', '6116001713', '6116002676', '6118003321']"
CCI,28,2018-12-07,3,"['5A23001236', '6111000576', '6114000029']"
