Child ID,Village ID,Serial #1,Serial #2,Date #2,Serial #3,Date #3,Serial #4,Date #4,Serial #5,Date #5,Serial #6,Date #6,Serial #7,Date #7,Serial #8,Date #8,Serial #9,Date #9,Serial #10,Date #10,Serial #11,Date #11,Serial #12,Date #12,Serial #13,Date #13,Serial #14,Date #14
EPFYQW,76,6115000499,6118002270,2018-05-25,6111001857,2018-08-27,6118003210,2018-10-29,6118002531,2018-11-03,,,,,,,,,,,,,,,,,,
NWEKZW,76,6118001790,6118003303,2018-04-25,6114000036,2018-05-25,6111001742,2018-11-03,6116002474,2018-12-24,,,,,,,,,,,,,,,,,,
TKEZWB,76,6118002463,5A27001950,2018-05-25,5B12004761,2018-11-03,,,,,,,,,,,,,,,,,,,,,,
BQYGUQ,76,6113001023,5C01001077,2018-04-03,5B20001267,2018-04-09,6111000944,2018-05-25,6111000603,2018-11-03,,,,,,,,,,,,,,,,,,
SPARE,76,5A21000494,5B20001146,2018-05-25,6116002474,2018-11-03,,,,,,,,,,,,,,,,,,,,,,
YCMYVX,77,5A27001706,6118001995,2018-04-17,6116001337,2018-04-28,6114000070,2018-05-25,6116002800,2018-11-03,,,,,,,,,,,,,,,,,,
SPUSCF,77,6116002370,5A29000397,2018-05-25,6115000414,2018-11-03,,,,,,,,,,,,,,,,,,,,,,
RUTVRE,77,6118003123,6129002168,2018-05-25,6112000262,2018-11-03,6111000977,2019-01-07,,,,,,,,,,,,,,,,,,,,
UYCNNH,77,5B20002313,6118002171,2018-05-25,6116001311,2018-07-31,5B13002064,2018-11-03,,,,,,,,,,,,,,,,,,,,
QPTZAH,77,5B12002787,6118002493,2018-05-25,5A27001490,2018-11-03,,,,,,,,,,,,,,,,,,,,,,
BVEXBK,77,6116001419,6129002203,2018-05-25,6118003038,2018-10-09,5A27001494,2018-11-03,,,,,,,,,,,,,,,,,,,,
XYRCRA,77,6118002533,6116001989,2018-05-25,5B20002297,2018-11-03,,,,,,,,,,,,,,,,,,,,,,
BMYQYX,77,6114000046,6111000158,2018-05-28,6115001323,2018-05-25,6112000116,2018-11-03,,,,,,,,,,,,,,,,,,,,
PAWAHG,77,5A23002430,6116002373,2018-05-25,6116002143,2018-11-03,,,,,,,,,,,,,,,,,,,,,,
RFHFWA,77,6111001632,6118002928,2018-05-25,6111001693,2018-11-03,,,,,,,,,,,,,,,,,,,,,,
UAKKZN,77,5A28000307,6118002124,2018-05-25,6118001668,2018-11-03,6129001192,2019-01-07,,,,,,,,,,,,,,,,,,,,
BKMCQP,77,6111000086,5A28000350,2018-02-05,6111002091,2018-05-25,5B13001797,2018-11-03,6118002149,2019-01-07,,,,,,,,,,,,,,,,,,
EPSSNR,77,6115000473,6118002261,2018-01-22,5A27000685,2018-04-16,6118002977,2018-05-14,5B05002151,2018-05-25,6116002472,2018-11-03,,,,,,,,,,,,,,,,
EXTRA,77,6116001305,6115000479,2018-05-25,5A27001918,2018-11-03,,,,,,,,,,,,,,,,,,,,,,
EXTRA,77,5B20002263,5B20002334,2018-05-25,6116000870,2018-11-03,,,,,,,,,,,,,,,,,,,,,,
EXTRA,77,6115000549,6118002057,2018-05-25,6112001500,2018-11-03,,,,,,,,,,,,,,,,,,,,,,
EXTRA,77,5A22000082,5B19001317,2018-05-25,5B20001963,2018-09-11,6118002714,2018-11-03,,,,,,,,,,,,,,,,,,,,
EXTRA,77,6118002783,5A28000859,2018-05-25,5B20001167,2018-11-03,,,,,,,,,,,,,,,,,,,,,,
EXTRA,77,5A27001196,5C07000407,2018-05-25,5A27001357,2018-11-03,,,,,,,,,,,,,,,,,,,,,,
SPARE,77,6118002261,5A28000350,2018-01-29,6111000158,2018-02-05,6118002977,2018-04-28,6118003038,2018-05-25,5A27001586,2018-10-09,6111000977,2018-11-03,,,,,,,,,,,,,,
,78,6111001891,6118002322,2018-05-25,6116001091,2018-10-30,5A28000204,2018-11-03,,,,,,,,,,,,,,,,,,,,
NKAQWM,78,6118002161,6118002779,2018-05-25,5A27002234,2018-11-03,,,,,,,,,,,,,,,,,,,,,,
YFUUXX,78,5B20001179,6116001716,2018-05-25,5A29000580,2018-11-03,,,,,,,,,,,,,,,,,,,,,,
QAMUZT,78,6118002968,6128000883,2018-04-04,6118003190,2018-05-25,5B13002229,2018-11-03,,,,,,,,,,,,,,,,,,,,
WWEWQX,78,6116001542,6116001138,2018-05-25,6118002504,2018-11-03,,,,,,,,,,,,,,,,,,,,,,
AQMBSQ,78,6118002094,6118003541,2018-05-15,5B12002994,2018-05-25,6116001047,2018-11-03,,,,,,,,,,,,,,,,,,,,
NKEZTZ,78,5A28000214,6118002963,2018-04-23,6118002518,2018-05-25,6116001020,2018-06-26,6118003214,2018-11-03,,,,,,,,,,,,,,,,,,
KRUBPV,78,6116000935,6114000469,2018-05-25,,2018-11-03,,,,,,,,,,,,,,,,,,,,,,
BSBTUE,78,6118002855,6118002175,2018-05-25,6116000921,2018-07-31,5A28002601,2018-11-03,,,,,,,,,,,,,,,,,,,,
KMQBZS,78,5B20001186,6116001619,2018-05-25,6128000754,2018-08-21,6118003119,2018-10-24,6116002271,2018-11-03,,,,,,,,,,,,,,,,,,
WWEPAM,78,6116002737,6116002321,2018-05-25,6118003112,2018-07-24,5A27001582,2018-11-03,,,,,,,,,,,,,,,,,,,,
GFVQBW,78,5B20002359,6118003082,2018-04-17,6126000208,2018-05-25,5A22000905,2018-11-03,,,,,,,,,,,,,,,,,,,,
TZGMNQ,78,6118003236,6118003293,2018-02-06,6118002838,2018-05-25,5B20001186,2018-11-03,,,,,,,,,,,,,,,,,,,,
GXMAMW,78,6115001423,5A27001780,2018-05-25,6115000412,2018-11-03,,,,,,,,,,,,,,,,,,,,,,
CBFHTZ,78,6116001523,5B20001169,2018-04-23,5A29000428,2018-05-25,5A28002542,2018-11-03,,,,,,,,,,,,,,,,,,,,
EXTRA,78,6116001794,6116001084,2018-05-25,6115002052,2018-11-03,,,,,,,,,,,,,,,,,,,,,,
EXTRA,78,5A28000854,6116001317,2018-05-25,6116001736,2018-11-03,,,,,,,,,,,,,,,,,,,,,,
EXTRA,78,6118002413,5A29001463,2018-03-20,6118002936,2018-05-25,6115001261,2018-10-30,6116002109,2018-11-03,,,,,,,,,,,,,,,,,,
EXTRA,78,6130000095,5B20001171,2018-05-25,6118001515,2018-11-03,,,,,,,,,,,,,,,,,,,,,,
EXTRA,78,5A28002582,6111001407,2018-05-25,,2018-11-03,,,,,,,,,,,,,,,,,,,,,,
EXTRA,78,5A27001313,5A27001179,2018-05-25,6111000620,2018-11-03,,,,,,,,,,,,,,,,,,,,,,
SPARE,78,6118003293,6116001020,2018-05-25,6111000806,2018-11-03,,,,,,,,,,,,,,,,,,,,,,
QYNGBU,79,5A27000569,5A28000365,2018-05-25,6111001892,2018-11-03,,,,,,,,,,,,,,,,,,,,,,
PBBAHQ,79,6115001630,5A27001524,2018-05-25,5A27000776,2018-11-03,,,,,,,,,,,,,,,,,,,,,,
MUURMS,79,5B20001354,6111002102,2018-05-25,6111001446,2018-11-03,,,,,,,,,,,,,,,,,,,,,,
URNRHA,79,6118001659,6116001335,2018-02-13,6118003090,2018-05-25,6118002361,2018-11-03,5A29001404,2019-02-19,,,,,,,,,,,,,,,,,,
AMTEWF,79,6116001293,6118003023,2018-05-25,6112001548,2018-11-03,,,,,,,,,,,,,,,,,,,,,,
HTFHPY,79,6116001640,6115000398,2018-05-25,6116001755,2018-11-03,,,,,,,,,,,,,,,,,,,,,,
BYAPPH,79,6118001662,5B20002007,2018-05-25,5B12004752,2018-11-03,,,,,,,,,,,,,,,,,,,,,,
AYSYVV,79,6111001752,6116001081,2018-05-25,6116001126,2018-11-03,,,,,,,,,,,,,,,,,,,,,,
ZPNHGH,79,6111001491,6116001477,2018-05-25,6112001103,2018-11-03,,,,,,,,,,,,,,,,,,,,,,
RHAPUT,79,5A27001307,5A22000532,2018-05-25,5B13000703,2018-11-03,,,,,,,,,,,,,,,,,,,,,,
PBGBYB,79,5B20001240,,,,,,,,,,,,,,,,,,,,,,,,,,
YWSUFZ,79,6116001649,5B20002324,2018-05-25,6111001761,2018-11-03,,,,,,,,,,,,,,,,,,,,,,
PWSNSZ,79,6116002451,5A27001387,2018-05-25,6118003003,2018-11-03,,,,,,,,,,,,,,,,,,,,,,
PAEVAR,79,5B20002248,6118003089,2018-05-25,6116002064,2018-06-05,6116001954,2018-11-03,,,,,,,,,,,,,,,,,,,,
PQEPFZ,79,6118002238,6111000859,2018-05-25,6118003191,2018-11-03,5B12002979,2019-02-05,,,,,,,,,,,,,,,,,,,,
PUCGZM,79,6115002310,6116001060,2018-05-25,5B20001145,2018-11-03,,,,,,,,,,,,,,,,,,,,,,
FPUUUX,79,6116002529,6118002811,2018-05-25,6115001167,2018-11-03,,,,,,,,,,,,,,,,,,,,,,
GAHQPS,79,6118002949,6116002560,2018-05-25,5A28002641,2018-11-03,,,,,,,,,,,,,,,,,,,,,,
NKRYZH,79,5B20001997,5B13002499,2018-05-25,5A22000659,2018-11-03,,,,,,,,,,,,,,,,,,,,,,
TFVEMM,79,6116002816,5B20001652,2018-05-25,,2018-11-03,,,,,,,,,,,,,,,,,,,,,,
EXTRA,79,6111000605,5B13000710,2018-05-25,6112000013,2018-11-03,,,,,,,,,,,,,,,,,,,,,,
SPARE,79,6116002112,6114000199,2018-05-25,5B12002979,2018-11-03,,,,,,,,,,,,,,,,,,,,,,
AAHGTU,80,6116002792,6116002477,2018-02-28,6129002249,2018-05-25,5A22001017,2018-10-22,5B12002751,2018-11-03,,,,,,,,,,,,,,,,,,
BHUEHP,80,6116001256,6118001701,2018-03-05,6112000047,2018-05-25,6116000790,2018-10-17,6116001552,2018-11-03,,,,,,,,,,,,,,,,,,
CESVGZ,80,5B20001199,6115001544,2018-03-05,6111000373,2018-05-25,6118002287,2018-11-03,,,,,,,,,,,,,,,,,,,,
YTKYKF,80,6118003164,5B20001212,2018-03-05,5A27001484,2018-05-25,6116002127,2018-11-03,,,,,,,,,,,,,,,,,,,,
SSXWVZ,80,5A28000065,6111001146,2018-03-05,6116001662,2018-05-25,6116002658,2018-10-22,5A28002196,2018-11-03,,,,,,,,,,,,,,,,,,
CGMFXU,80,5B20001181,6111001431,2018-03-05,5A29001302,2018-05-25,6116001443,2018-11-03,,,,,,,,,,,,,,,,,,,,
GUYQRM,80,6118002799,6118003321,2018-03-05,6118002328,2018-05-25,5A27001838,2018-10-22,6118002893,2018-11-03,,,,,,,,,,,,,,,,,,
FVEUNX,80,6118003274,5A28000904,2018-02-28,6129002085,2018-05-25,5B12002932,2018-11-03,,,,,,,,,,,,,,,,,,,,
XZBVEG,80,6116002377,5B20002086,2018-03-05,6118002620,2018-04-05,5B05001790,2018-05-25,5A28001170,2018-11-03,,,,,,,,,,,,,,,,,,
XVNYXS,80,5A27001599,6118003300,2018-03-05,6130000193,2018-05-25,6116002496,2018-11-03,,,,,,,,,,,,,,,,,,,,
YNGBAP,80,6118003507,6129001989,2018-05-25,6118003324,2018-06-18,5A27000634,2018-11-03,,,,,,,,,,,,,,,,,,,,
UPEWYB,80,6113000753,6118003522,2018-05-25,6116002062,2018-11-03,,,,,,,,,,,,,,,,,,,,,,
EAGVUA,80,6111002085,6111000211,2018-02-28,6111002000,2018-05-25,6116001524,2018-11-03,,,,,,,,,,,,,,,,,,,,
SRWPXF,80,6118003020,6116001037,2018-05-25,6115001199,2018-11-03,,,,,,,,,,,,,,,,,,,,,,
WHZTPT,80,5A27001411,6118002403,2018-02-28,5B20001963,2018-04-30,6118003331,2018-05-25,,2018-07-10,,,,,,,,,,,,,,,,,,
ZHKUNS,80,6116001938,,,,,,,,,,,,,,,,,,,,,,,,,,
TBZAMP,80,5A28000193,5A27001545,2018-03-05,5A28001033,2018-05-08,6116002631,2018-05-25,5A27000692,2018-08-13,6118002602,2018-11-03,,,,,,,,,,,,,,,,
MBQQRH,80,5B20002344,6118002298,2018-05-25,5B20001169,2018-11-03,,,,,,,,,,,,,,,,,,,,,,
WZKKSC,80,5A28000108,6116000890,2018-03-05,6118002912,2018-04-16,5A29001377,2018-05-25,6116002230,2018-11-03,,,,,,,,,,,,,,,,,,
SHMRYE,80,6111000340,6116000906,2018-05-25,6116002570,2018-06-25,6116000790,2018-10-01,6118002204,2018-11-03,,,,,,,,,,,,,,,,,,
VZAVHV,80,6118003025,6118002237,2018-02-28,6118002283,2018-04-05,5B13000889,2018-05-25,6116001617,2018-10-22,6116001378,2018-11-03,,,,,,,,,,,,,,,,
SPARE,80,6118001511,6118002061,2018-03-05,6118002864,2018-04-11,5A28001033,2018-04-30,6111001754,2018-05-14,6118003324,2018-05-25,5A27000783,2018-11-03,,,,,,,,,,,,,,
BBQGMK,81,5A28001748,6115001211,2018-05-25,5B20002399,2018-11-03,,,,,,,,,,,,,,,,,,,,,,
YQTRPV,81,5A22001152,5A27001936,2018-05-25,6111000690,2018-11-03,,,,,,,,,,,,,,,,,,,,,,
KCVVHN,81,6116001089,6111000728,2018-05-25,6111002099,2018-11-03,,,,,,,,,,,,,,,,,,,,,,
SMTAZC,81,6116002274,5A27001218,2018-02-12,5B13001433,2018-05-25,5B14001982,2018-11-03,,,,,,,,,,,,,,,,,,,,
HVXGXX,81,6118003419,5B13002364,2018-05-25,6115001065,2018-11-03,,,,,,,,,,,,,,,,,,,,,,
AGUHYZ,81,6118003150,6118002249,2018-05-25,5A27000497,2018-11-03,,,,,,,,,,,,,,,,,,,,,,
ZKRKTW,81,5B20001202,6118003045,2018-05-25,6111002016,2018-11-03,,,,,,,,,,,,,,,,,,,,,,
YRHCYH,81,5B20002374,6118003336,2018-05-25,6111001019,2018-11-03,,,,,,,,,,,,,,,,,,,,,,
ZGZXPW,81,5B12003105,6115000420,2018-05-25,6118002776,2018-11-03,,,,,,,,,,,,,,,,,,,,,,
VMCUHR,81,6116001528,5A27000864,2018-02-05,5A27000859,2018-05-25,5A28000368,2018-08-24,6116002702,2018-11-03,,,,,,,,,,,,,,,,,,
RYWSAG,81,6118002852,6118002593,2018-05-25,6129001313,2018-11-03,,,,,,,,,,,,,,,,,,,,,,
EXTRA,81,5A27001460,6116000796,2018-05-25,6118002273,2018-11-03,,,,,,,,,,,,,,,,,,,,,,
EXTRA,81,6116001202,6116001551,2018-05-25,6116001156,2018-06-04,6116001395,2018-11-03,,,,,,,,,,,,,,,,,,,,
EXTRA,81,5A28000872,6116001450,2018-05-25,5A27001902,2018-11-03,,,,,,,,,,,,,,,,,,,,,,
EXTRA,81,6118001962,6113001022,2018-05-25,6116002693,2018-11-03,,,,,,,,,,,,,,,,,,,,,,
EXTRA,81,6115000561,6116001053,2018-05-25,6112001572,2018-11-03,,,,,,,,,,,,,,,,,,,,,,
EXTRA,81,5A27000700,6111000393,2018-05-25,6129001276,2018-11-03,,,,,,,,,,,,,,,,,,,,,,
EXTRA,81,5B12004776,5B13000871,2018-05-25,6116002194,2018-11-03,,,,,,,,,,,,,,,,,,,,,,
SPARE,81,5A27000864,6116001156,2018-05-25,5A27001133,2018-11-03,,,,,,,,,,,,,,,,,,,,,,
VNXKPV,82,5A27000929,6116001634,2018-03-27,6116001673,2018-05-01,6129000813,2018-05-25,6116001044,2018-11-03,,,,,,,,,,,,,,,,,,
GSTYUB,82,6116002623,6111001912,2018-01-03,,,,,,,,,,,,,,,,,,,,,,,,
WNYPSP,82,6118002917,6118003580,2018-05-25,6116002767,2018-11-03,,,,,,,,,,,,,,,,,,,,,,
HGPAQZ,82,6113000610,5B13001132,2018-05-25,6112001163,2018-11-03,,,,,,,,,,,,,,,,,,,,,,
CSPXVB,82,5A27001208,6116001718,2018-05-25,5B13002118,2018-11-03,,,,,,,,,,,,,,,,,,,,,,
KGVRHS,82,6116001861,6116002551,2018-05-25,6112001158,2018-11-03,,,,,,,,,,,,,,,,,,,,,,
KQMMVM,82,6111000344,5A29000626,2018-01-03,,,,,,,,,,,,,,,,,,,,,,,,
KWPXQR,82,6111000439,6111000726,2018-02-12,6116002457,2018-05-25,5A27001790,2018-07-24,5B13002167,2018-11-03,6116002180,2018-12-13,,,,,,,,,,,,,,,,
MAHHAZ,82,5A28000872,6116002241,,6118002571,2018-05-01,6116000877,2018-05-25,6111002033,2018-06-19,6129001664,2018-11-03,6115000602,2019-01-23,,,,,,,,,,,,,,
VFQKTC,82,6116001202,5A27001425,2018-05-25,6116002452,2018-11-03,,,,,,,,,,,,,,,,,,,,,,
AQUUTE,82,6113001026,6116001303,2018-05-25,6111002067,2018-11-03,,,,,,,,,,,,,,,,,,,,,,
SYSYEK,82,6113001089,6112001273,2018-05-25,5A29001279,2018-07-24,6111000029,2018-11-03,,,,,,,,,,,,,,,,,,,,
TVYQTE,82,6116002306,5B13002483,2018-05-25,5B20001202,2018-08-23,6116001873,2018-11-03,6114000033,2019-01-04,5A27001784,2019-01-23,,,,,,,,,,,,,,,,
RTBSWP,82,5A27001464,6116002151,2018-05-25,6111001740,2018-11-03,,,,,,,,,,,,,,,,,,,,,,
PVUHER,82,6116002232,6129002346,2018-05-25,5A27001825,2018-11-03,,,,,,,,,,,,,,,,,,,,,,
VNQNYU,82,6116002178,6116002006,2018-05-25,6118002505,2018-11-03,,,,,,,,,,,,,,,,,,,,,,
EXTRA,82,5A29000472,6116001284,2018-05-25,6116001746,2018-11-03,,,,,,,,,,,,,,,,,,,,,,
SPARE,82,6116002241,6116001757,2018-04-17,6116001671,2018-05-15,6116001158,2018-05-25,6116002180,2018-11-03,5B20001858,2019-01-04,5B13002214,2019-01-23,,,,,,,,,,,,,,
ZSQZPP,83,6116001368,6118003290,2018-03-27,6118002224,2018-05-25,6116002573,2018-11-03,,,,,,,,,,,,,,,,,,,,
SPESHW,83,5A22000440,6111001870,2018-03-21,5A28001909,2018-04-18,5A22001016,2018-05-25,5A27001666,2018-11-03,,,,,,,,,,,,,,,,,,
XNKVNK,83,6116002304,5A27000260,2018-05-16,5A27002016,2018-05-25,6118001586,2018-11-03,,,,,,,,,,,,,,,,,,,,
BCBZZK,83,6116002465,6114000024,2018-05-25,6118002262,2018-11-03,6129002211,2018-12-19,6115000490,2019-01-28,,,,,,,,,,,,,,,,,,
WGWCEG,83,6118002829,6118001752,2018-05-25,5A27001051,2018-11-03,,,,,,,,,,,,,,,,,,,,,,
RGFNBK,83,6118002144,,,,,,,,,,,,,,,,,,,,,,,,,,
QEWUZC,83,6116000795,6116001263,2018-05-25,6116000804,2018-11-03,,,,,,,,,,,,,,,,,,,,,,
WKUKZC,83,5A27001931,6118001519,2018-02-13,6129000626,2018-05-25,6116001273,2018-06-27,6118002647,2018-11-03,6114000463,2018-11-07,,,,,,,,,,,,,,,,
PMWUAE,83,6118002675,,,,,,,,,,,,,,,,,,,,,,,,,,
XEYGZT,83,5A28000137,6118002437,2018-05-25,5A27001564,2018-06-27,6116001564,2018-11-03,,,,,,,,,,,,,,,,,,,,
TNGURA,83,6115000383,6113001032,2018-05-25,6116001339,2018-11-03,,,,,,,,,,,,,,,,,,,,,,
RAZUEB,83,5A23002615,6114000038,2018-05-25,6116002359,2018-11-03,,,,,,,,,,,,,,,,,,,,,,
KARKVV,83,6118002617,,,,,,,,,,,,,,,,,,,,,,,,,,
BGMZTR,83,6113000712,6116001030,2018-05-25,5A23001941,2018-06-20,6118002614,2018-11-03,6116001497,2019-02-20,,,,,,,,,,,,,,,,,,
WTMXNB,83,6118002355,6118002831,2018-05-25,6112000222,2018-11-03,,,,,,,,,,,,,,,,,,,,,,
EXTRA,83,5A27001906,6118002821,2018-05-25,6116001802,2018-08-01,6116001403,2018-09-26,5A23002735,2018-11-03,,,,,,,,,,,,,,,,,,
EXTRA,83,5A28002613,6113000008,2018-05-25,6116000815,2018-11-03,6116001491,2018-12-23,,,,,,,,,,,,,,,,,,,,
SPARE,83,6118001519,5A23001941,2018-05-25,6114000463,2018-11-03,,,,,,,,,,,,,,,,,,,,,,
,84,6111000054,6116001172,2018-05-25,6115001598,2018-11-03,,,,,,,,,,,,,,,,,,,,,,
KYWXZA,84,6118001939,5B20002362,2018-05-25,6116002597,2018-11-03,,,,,,,,,,,,,,,,,,,,,,
WASKYK,84,6118002921,6116002630,2018-01-29,6118003095,2018-05-25,6116002789,2018-09-17,6112001254,2018-11-03,,,,,,,,,,,,,,,,,,
,84,5A28000198,5B13001226,2018-05-25,6111001929,2018-11-03,,,,,,,,,,,,,,,,,,,,,,
SCFAAV,84,5B20002364,6111001857,2018-02-22,5A28000934,2018-05-25,6112001251,2018-11-03,,,,,,,,,,,,,,,,,,,,
BXWCBP,84,5B20001394,6116002438,2018-04-18,5B13000744,2018-05-25,6111000133,2018-11-03,,,,,,,,,,,,,,,,,,,,
KUCGQT,84,5A27001786,5B20002013,2018-03-26,6118003060,2018-04-30,6116002233,2018-05-25,6118002300,2018-11-03,,,,,,,,,,,,,,,,,,
AVZYHZ,84,6118002318,5A27000965,2018-05-25,6111001956,2018-11-03,,,,,,,,,,,,,,,,,,,,,,
RGEZTY,84,6118003497,5A27001603,2017-12-18,5A29000337,2018-02-12,6116002150,2018-03-14,6118003588,2018-05-25,6118001658,2018-07-23,5B12003015,2018-11-03,5A22000758,2019-02-18,,,,,,,,,,,,
CUZQUK,84,6118003268,6118002239,2018-02-12,6116002541,2018-04-05,6118001942,2018-05-25,5A27001256,2018-09-03,6111000705,2018-11-03,6112000079,2019-02-04,,,,,,,,,,,,,,
XQBURN,84,6118002255,6116001868,2018-05-25,6118003082,2018-09-10,6116000975,2018-10-22,5B12002800,2018-11-03,,,,,,,,,,,,,,,,,,
VVZCMB,84,6118002246,5A27001425,2018-01-15,5B12004798,2018-04-25,6116001601,2018-05-25,5B12002761,2018-11-03,,,,,,,,,,,,,,,,,,
ZKUCVE,84,6116001582,6118003607,2018-05-10,6118002073,2018-05-25,5A27001599,2018-11-03,,,,,,,,,,,,,,,,,,,,
XZZGSF,84,6116002044,6118003050,2018-01-23,6116001681,2018-03-19,6118003451,2018-05-25,6116001389,2018-10-22,5B13001046,2018-11-03,,,,,,,,,,,,,,,,
TMGBQZ,84,5A22000662,6116001793,2018-01-29,5B20001981,2018-03-26,5B13001254,2018-05-25,6116001543,2018-10-08,6111001340,2018-11-03,,,,,,,,,,,,,,,,
WAXBCX,84,6111002515,5A28000034,2018-05-25,6112000237,2018-11-03,,,,,,,,,,,,,,,,,,,,,,
,84,6116001345,6118002565,2018-05-25,6112001174,2018-11-03,,,,,,,,,,,,,,,,,,,,,,
ZBKUBF,84,6118001520,6116002851,2018-04-18,6111000721,2018-05-25,5A27001931,2018-11-03,,,,,,,,,,,,,,,,,,,,
CFHGUW,84,5A27001220,5B20001169,2018-02-19,5B20001058,2018-04-11,6130000188,2018-05-25,6116002831,2018-11-03,,,,,,,,,,,,,,,,,,
NYTCWE,84,6116000839,6116002714,2018-05-25,6116001833,2018-09-17,5A29001350,2018-10-22,6116002412,2018-11-03,,,,,,,,,,,,,,,,,,
PUKNFV,84,5A23002888,6115001195,2018-03-12,6115001566,2018-05-25,5A21000494,2018-10-15,6112001244,2018-11-03,,,,,,,,,,,,,,,,,,
FWAKMN,84,6118002699,6118002114,2018-05-25,5A27001612,2018-10-22,6111000695,2018-11-03,,,,,,,,,,,,,,,,,,,,
YEMTBB,84,6116001077,5A29001375,2018-03-19,6111001807,2018-05-25,6112001133,2018-11-03,,,,,,,,,,,,,,,,,,,,
ZMUVQP,84,6111002285,6116001144,2018-05-25,5B13002422,2018-07-02,5B04000500,2018-11-03,,,,,,,,,,,,,,,,,,,,
,84,6111000044,5B12003072,2018-05-25,6111000183,2018-11-03,,,,,,,,,,,,,,,,,,,,,,
SPARE,84,5A27001603,5A27001425,,6118003050,,6116001793,2018-01-23,5A29000337,2018-01-29,5B20001169,2018-02-22,6115001195,2018-02-22,6116001981,2018-03-14,5B20002013,2018-03-26,6116002541,2018-03-28,5B20001058,2018-04-05,6116001438,2018-04-09,5B13002422,2018-05-25,6112000079,2018-11-03
ZXTTYC,85,6116001524,6118001695,2018-05-25,6116001260,2018-11-03,,,,,,,,,,,,,,,,,,,,,,
NXVBWA,85,6116001682,5A27001416,2018-03-21,6118003181,2018-05-25,6111000262,2018-11-03,,,,,,,,,,,,,,,,,,,,
XPHFXP,85,6118003053,6112001270,2018-05-25,6116002165,2018-11-03,,,,,,,,,,,,,,,,,,,,,,
RYAGXE,85,6112000256,6118002863,2018-05-25,6128000822,2018-11-03,,,,,,,,,,,,,,,,,,,,,,
NNVCCM,85,6111002102,5B20002437,2018-02-14,5A27001262,2018-03-28,6116001481,2018-05-10,6118001520,2018-05-25,6116001294,2018-11-03,,,,,,,,,,,,,,,,
BMRHYR,85,6116002787,6118003012,2018-05-25,5B12003451,2018-10-10,6118002594,2018-11-03,,,,,,,,,,,,,,,,,,,,
ZXTKPX,85,6116001956,6116001762,2018-05-25,6113001946,2018-11-03,6116001186,2019-02-06,,,,,,,,,,,,,,,,,,,,
SZXFPC,85,6116002460,5A27001649,2018-02-28,6116001603,2018-05-25,5A27000167,2018-11-03,5B12004798,2019-01-16,,,,,,,,,,,,,,,,,,
ZCXUSK,85,5A27001817,5A27001580,2018-02-21,6116001211,2018-05-25,5B20001093,2018-11-03,,,,,,,,,,,,,,,,,,,,
PMCUEN,85,5A28001044,6129001445,2018-04-04,6116002226,2018-05-25,6116001730,2018-09-11,5A27000883,2018-11-03,6125001116,2019-01-16,,,,,,,,,,,,,,,,
HHXCKQ,85,6116001064,6118002904,2018-05-25,5A27001817,2018-10-04,5B19001342,2018-11-03,5A27001660,2018-11-12,6111001957,2019-01-16,6111001756,2019-02-06,,,,,,,,,,,,,,
PNYTNV,85,5B20001289,6118002944,2018-05-25,5A29000304,2018-11-03,,,,,,,,,,,,,,,,,,,,,,
EXTRA,85,6116001770,6118001894,2018-05-25,6116001760,2018-11-03,5A28000617,2018-11-20,,,,,,,,,,,,,,,,,,,,
EXTRA,85,6118002659,6116001439,2018-05-25,6115000399,2018-11-03,,,,,,,,,,,,,,,,,,,,,,
EXTRA,85,6129000376,5B13002174,2018-05-25,6116001809,2018-11-03,,,,,,,,,,,,,,,,,,,,,,
EXTRA,85,6112001289,5A28002615,2018-05-25,6118002260,2018-11-03,,,,,,,,,,,,,,,,,,,,,,
EXTRA,85,6116001373,6116002056,2018-05-25,5B12003456,2018-11-03,,,,,,,,,,,,,,,,,,,,,,
EXTRA,85,5A29001306,5A27001392,2018-05-25,6116002606,,6116001730,2018-09-11,5A27001975,2018-11-03,,,,,,,,,,,,,,,,,,
EXTRA,85,6111001842,6116001678,2018-05-25,6111000339,2018-11-03,6116001627,2019-02-06,,,,,,,,,,,,,,,,,,,,
EXTRA,85,5A27002014,6116002604,2018-05-25,6118002349,2018-11-03,5A28000067,2018-11-21,,,,,,,,,,,,,,,,,,,,
EXTRA,85,6118002520,5A27001586,2018-05-25,5A28001208,2018-06-27,6116002269,2018-11-03,,,,,,,,,,,,,,,,,,,,
EXTRA,85,6114000018,6118002265,2018-05-25,6116001048,2018-11-03,,,,,,,,,,,,,,,,,,,,,,
SPARE,85,5B20002437,6116002606,2018-05-25,5A27001660,2018-11-03,,,,,,,,,,,,,,,,,,,,,,
