tablet_serial,storybook_id,start_time,end_time
5A22000659,233,946774361,
5A22000659,102,946774406,
5A22000659,209,946777293,
5A22000659,426,946777330,
5A22000659,347,946777342,
5A22000659,333,946777350,
5A22000659,338,946777362,
5A22000659,337,946777435,
5A22000659,337,946777479,
5A22000659,350,946777490,
5A22000659,417,946777608,
5A22000659,341,946777642,
5A22000659,230,946777697,
5A22000659,228,946777723,
5A22000659,308,946780495,
5A22000659,419,946780575,
5A22000659,422,946780690,
5A22000659,422,946780774,
5A22000659,353,946780798,
5A22000659,353,946780847,
5A22000659,313,946780917,
5A22000659,336,946780927,
5A22000659,425,946780936,
5A22000659,423,946780994,
5A22000659,340,946781166,
5A22000659,333,946781192,
5A22000659,419,946781317,
5A22000659,404,946781326,
5A22000659,350,946781334,
5A22000659,313,946781366,
5A22000659,342,946819999,
5A22000659,227,946840531,
5A22000659,335,946840571,
5A22000659,344,946840629,
5A22000659,426,946840695,
5A22000659,425,946840798,
5A22000659,336,946840843,
5A22000659,424,946840909,
5A22000659,508,946840947,
5A22000659,349,946840958,
5A22000659,336,946841011,
5A22000659,347,946841020,
5A22000659,344,946857537,
5A22000659,344,946857538,
5A22000659,338,946857538,
5A22000659,341,946861228,
5A22000659,316,947207842,
5A22000659,419,947207863,
5A22000659,509,947207943,
5A22000659,218,947207978,
5A22000659,228,947207994,
5A22000659,230,947208026,
5A22000659,229,947208065,
5A22000659,233,947208098,
5A22000659,504,947208138,
5A22000659,503,947208272,
5A22000659,107,947208572,
5A22000659,230,947268719,
5A22000659,335,947268761,
5A22000659,335,947268826,
5A22000659,339,947268854,
5A22000659,229,947268946,
5A22000659,338,947269118,
5A22000659,228,947269307,
5A22000659,351,947269338,
5A22000659,352,947269372,
5A22000659,342,947269431,
5A22000659,421,947269506,
5A22000659,423,947269574,
5A22000659,425,947269638,
5A22000659,426,947269673,
5A22000659,318,947269758,
5A22000659,353,947269850,
5A22000659,346,947269935,
5A22000659,349,947270026,
5A22000659,407,947270105,
5A22000659,402,947270127,
5A22000659,424,947270132,
5A22000659,352,947301648,
5A22000659,351,947301719,
5A22000659,420,947301830,
5A22000659,421,947301965,
5A22000659,337,947302121,
5A22000659,230,947302183,
5A22000659,231,947302206,
5A22000659,332,947302259,
5A22000659,414,947302296,
5A22000659,304,947302379,
5A22000659,426,947302449,
5A22000659,320,947728795,
5A22000659,415,947728955,
5A22000659,418,947729061,
5A22000659,409,947729173,
5A22000659,409,947729192,
5A22000659,417,947729254,
5A22000659,344,947729274,
5A22000659,354,947729343,
5A22000659,354,947729351,
5A22000659,327,947729539,
5A22000659,333,947729721,
5A22000659,305,947729798,
5A22000659,313,947729853,
5A22000659,509,947810658,
5A22000659,331,947810683,
5A22000659,226,949258502,
5A22000659,332,949258544,
5A22000659,419,949258603,
5A22000659,424,949259078,
5A22000659,209,949263985,
5A22000659,209,949264053,
5A22000659,111,949268071,
5A22000659,320,949268104,
5A22000659,422,949268120,
5A22000659,308,949268131,
5A22000786,415,946739936,
5A22000786,336,946740041,
5A22000786,426,946740112,
5A22000786,232,946740186,
5A22000786,421,946740385,
5A22000786,417,946740464,
5A22000786,352,946740590,
5A22000786,417,946740765,
5A22000786,416,946740774,
5A22000786,333,946822375,
5A22000786,344,946822426,
5A22000786,338,946822484,
5A22000786,337,946822557,
5A22000786,326,946834742,
5A22000786,354,946834752,
5A22000786,226,946834833,
5A22000786,332,946834878,
5A22000786,233,946834905,
5A22000786,344,946834953,
5A22000786,422,946835011,
5A22000786,230,946835106,
5A22000786,333,946835147,
5A22000786,226,946858737,
5A22000786,347,946858789,
5A22000786,343,946858839,
5A22000786,509,946859895,
5A22000786,340,946859934,
5A22000786,233,946859980,
5A22000786,233,946860018,
5A22000786,350,946860053,
5A22000786,226,946881599,
5A22000786,227,946881637,
5A22000786,354,946881651,
5A22000786,305,946881703,
5A22000786,419,946881761,
5A22000786,217,946881825,
5A22000786,230,946881879,
5A22000786,232,946882916,
5A22000786,340,946904399,
5A22000786,337,946904488,
5A22000786,337,946904565,
5A22000786,338,946904672,
5A22000786,228,946904787,
5A22000786,418,946905244,
5A22000786,426,946905367,
5A22000786,336,946905454,
5A22000786,226,946915660,
5A22000786,221,946915703,
5A22000786,510,946915763,
5A22000786,503,946915918,
5A22000786,503,946916247,
5A22000786,427,946916247,
5A22000786,414,946916363,
5A22000786,419,946916459,
5A22000786,419,946916488,
5A22000786,415,946916656,
5A22000786,504,946916760,
5A22000786,419,946916779,
5A22000786,351,946916831,
5A22000786,424,946917201,
5A22000786,341,947183660,
5A22000786,334,947183702,
5A22000786,228,947183754,
5A22000786,229,947183815,
5A22000786,335,947184198,
5A22000786,226,947668055,
5A22000786,226,947668099,
5A22000786,230,947668160,
5A22000786,332,947668206,
5A22000786,233,947668320,
5A22000786,227,947668388,
5A22000786,221,947668433,
5A22000786,350,947668518,
5A22000786,354,947668671,
5A22000786,319,947668749,
5A22000786,351,947668886,
5A22000786,509,947669005,
5A22000786,417,947669193,
5A22000786,209,947669274,
5A22000786,418,947669281,
5A22000786,335,947669419,
5A22000786,342,947669523,
5A22000786,314,947669626,
5A22000786,217,947719935,
5A22000786,353,947719946,
5A22000786,404,947720022,
5A22000786,418,947720034,
5A22000786,412,947720043,
5A22000786,305,947720166,
5A22000786,330,947720222,
5A22000786,354,947720293,
5A22000786,320,947720364,
5A22000786,347,947720470,
5A22000786,355,947720483,
5A22000786,502,947720593,
5A22000786,327,947720721,
5A22000786,405,947720800,
5A22000786,405,947720935,
5A22000786,353,947720946,
5A22000786,403,947720959,
5A22000786,508,947720969,
5A22000786,213,947721226,
5A22000786,219,947721240,
5A22000786,217,947767614,
5A22000786,209,947767657,
5A22000786,406,947767677,
5A22000786,217,947767761,
5A22000786,415,947767786,
5A22000786,339,947767817,
5A22000786,335,947767866,
5A22000786,307,947767875,
5A22000786,354,947771047,
5A22000786,222,947775673,
5A22000786,341,947775707,
5A22000786,334,947775721,
5A22000786,209,947775749,
5A22000786,101,947776663,
5A22000786,231,947898627,
5A22000786,345,948134067,
5A22001051,352,946727792,
5A22001051,418,946727858,
5A22001051,410,946727969,
5A22001051,232,946728203,
5A22001051,351,946728226,
5A22001051,338,946728347,
5A22001051,337,946728371,
5A22001051,221,946728420,
5A22001051,306,946728428,
5A22001051,227,946787540,
5A22001051,503,946811394,
5A22001051,507,946811726,
5A22001051,508,946812063,
5A22001051,321,946812449,
5A22001051,422,946812466,
5A22001051,308,946812564,
5A22001051,354,946812619,
5A22001051,354,946812643,
5A22001051,330,946812693,
5A22001051,313,946812752,
5A22001051,318,946812812,
5A22001051,416,946812936,
5A22001051,403,946813050,
5A22001051,416,946857505,
