tablet_serial,storybook_id,start_time,end_time
5A21000494,206,947047842,
5A21000494,506,947049638,
5A21000494,305,947213007,
5A21000494,304,947213008,
5A21000494,903,947393874,
5A21000494,903,947393884,
5A21000494,907,947394012,
5A21000494,505,947394042,
5A21000494,404,947394172,
5A21001111,103,948090798,
5A21001111,204,948090835,
5A21001111,206,948090887,
5A22000407,206,1483803219,
5A22000407,406,1483803331,
5A22000407,501,1483803372,
5A22000407,104,1483953522,
5A22000407,g,1483953589,
5A22000407,106,1483953627,
5A22000407,207,1483953696,
5A22000407,304,1483953763,
5A22000407,103,1483955462,
5A22000407,b,1483955498,
5A22000407,b,1483955499,
5A22000407,106,1483955538,
5A22000407,101,1483955601,
5A22000407,103,1483955617,
5A22000407,207,1483955660,
5A22000407,103,1483955668,
5A22000407,102,1483955711,
5A22000407,103,1483955718,
5A22000407,403,1483955751,
5A22000407,103,1483955787,
5A22000407,dh,1483957899,
5A22000407,gh,1483959260,
5A22000407,904,1483959902,
5A22000407,903,1483959913,
5A22000407,305,1483959925,
5A22000407,106,1483960194,
5A22000407,906,1483960589,
5A22000407,304,1483960871,
5A22000407,204,1483961060,
5A22000407,204,1483961118,
5A22000407,305,1483961133,
5A22000407,101,1483961154,
5A22000407,107,1483961200,
5A22000407,304,1483961254,
5A22000407,102,1483961285,
5A22000407,903,1483961325,
5A22000407,107,1483961349,
5A22000407,904,1483961370,
5A22000407,905,1483961383,
5A22000407,311,1483961461,
5A22000407,501,1483961537,
5A22000407,908,1483961547,
5A22000407,107,1483961640,
5A22000407,203,1483961689,
5A22000407,104,1483966920,
5A22000407,106,1483966950,
5A22000407,208,1483967474,
5A22000407,ng1,1483967768,
5A22000407,205,1483967782,
5A22000407,205,1484119096,
5A22000407,404,1484119124,
5A22000407,910,1484119201,
5A22000407,908,1484119231,
5A22000407,301,1484119245,
5A22000407,304,1484119262,
5A22000407,504,1484119277,
5A22000407,503,1484119300,
5A22000407,904,1484126317,
5A22000407,906,1484127258,
5A22000407,501,1484127335,
5A22000407,310,1484127572,
5A22000407,502,1484127714,
5A22000407,309,1484127898,
5A22000407,502,1484127981,
5A22000407,308,1484127992,
5A22000407,407,1484128068,
5A22000407,406,1484128118,
5A22000407,104,1484128137,
5A22000407,506,1484128185,
5A22000407,108,1484128206,
5A22000407,103,1484135461,
5A22000407,501,1484135562,
5A22000407,902,1484135662,
5A22000407,903,1484135733,
5A22000407,506,1484135820,
5A22000407,205,1484135961,
5A22000407,209,1484136028,
5A22000407,113,1484136105,
5A22000407,112,1484136115,
5A22000407,922,1484136167,
5A22000407,302,1484138038,
5A22000407,906,1484138170,
5A22000407,910,1484138417,
5A22000407,205,1484138543,
5A22000407,104,1484138561,
5A22000407,102,1484138582,
5A22000407,105,1484138707,
5A22000407,107,1484143179,
5A22000407,407,1484143338,
5A22000407,501,1484143457,
5A22000407,504,1484143484,
5A22000407,302,1484209721,
5A22000407,505,1484209778,
5A22000407,105,1484212128,
5A22000407,101,1484212187,
5A22000407,207,1484212224,
5A22000407,204,1484212285,
5A22000407,203,1484212326,
5A22000407,501,1484213101,
5A22000407,904,1484213112,
5A22000407,105,1484213295,
5A22000407,z,1484213360,
5A22000407,113,1484213415,
5A22000407,406,1484213437,
5A22000407,401,1484213501,
5A22000407,205,1484213534,
5A22000407,501,1484213573,
5A22000407,207,1484213591,
5A22000407,301,1484213611,
5A22000407,903,1484214737,
5A22000407,906,1484214795,
5A22000407,506,1484214820,
5A22000407,301,1484215220,
5A22000407,302,1484215257,
5A22000407,103,1484215351,
5A22000407,102,1484215370,
5A22000407,306,1484215403,
5A22000407,307,1484215415,
5A22000407,901,1484215434,
5A22000407,504,1484218687,
5A22000407,505,1484218777,
5A22000407,304,1484218922,
5A22000407,502,1484219043,
5A22000407,201,1484219098,
5A22000407,302,1484219136,
5A22000407,906,1484220680,
5A22000407,302,1484220753,
5A22000407,302,1484220822,
5A22000407,903,1484220851,
5A22000407,v,1484220985,
5A22000407,ng1,1484221053,
5A22000407,ng,1484221084,
5A22000407,306,1484223420,
5A22000407,906,1484223522,
5A22000407,506,1484223661,
5A22000407,106,1484223844,
5A22000407,107,1484223937,
5A22000407,203,1484224025,
5A22000407,206,1484224087,
5A22000407,103,1484224192,
5A22000407,201,1484224243,
5A22000407,101,1484224302,
5A22000407,202,1484224349,
5A22000407,204,1484224406,
5A22000407,302,1484224468,
5A22000407,101,1484224521,
5A22000407,302,1484235508,
5A22000407,401,1484235570,
5A22000407,402,1484235704,
5A22000407,305,1484235837,
5A22000407,305,1484235871,
5A22000407,107,1484293098,
5A22000407,105,1484389725,
5A22000407,102,1484389777,
5A22000407,404,1484399271,
5A22000407,306,1484399448,
5A22000407,406,1484399468,
5A22000407,202,1484399693,
5A22000407,303,1484399775,
5A22000407,304,1484399883,
5A22000407,304,1484399901,
5A22000407,304,1484399966,
5A22000407,104,1484399982,
5A22000407,206,1484400345,
5A22000407,506,1484400388,
5A22000786,112,953412994,
5A22000786,117,953413000,
5A22000786,114,953413073,
5A22000786,112,953413114,
5A22000786,113,953413164,
5A22000786,110,953413205,
5A22000786,a,953413229,
5A22000786,115,953413246,
5A22000786,304,953505021,
5A22000786,104,953505250,
5A22000786,304,953505315,
5A22000786,202,953505325,
5A22000786,908,953505368,
5A22000786,908,953505390,
5A22000786,302,953505434,
5A22000786,504,953505488,
5A22000786,310,953505500,
5A22000786,211,953505600,
5A22000786,505,953505700,
5A22000786,502,953505840,
5A22000786,311,953505854,
5A22000786,906,953534194,
5A22000786,304,953534386,
5A22000786,304,953534530,
5A22000786,104,953534543,
5A22000786,304,953708507,
5A22000786,104,953708664,
5A22000786,304,953708675,
5A22000786,202,953708806,
5A22000786,307,953708858,
5A22000786,407,953708979,
5A22000786,301,953709000,
5A22000786,406,953709015,
5A22000786,311,953709167,
5A22000786,506,953709256,
5A22000786,914,953709627,
5A22000786,917,953709644,
5A22000786,915,953709666,
5A22000786,914,953709685,
5A22000786,914,953709692,
5A22000786,921,953709805,
5A22000786,307,953971152,
5A22000786,903,953971177,
5A22000786,912,953971190,
5A22000786,912,953971200,
5A22000786,911,953971200,
5A22000786,914,953971215,
5A22000786,914,953971233,
5A22000786,917,953971316,
5A22000786,916,953971334,
5A22000786,918,953971359,
5A22000786,106,954004489,
5A22000786,202,954004531,
5A22000786,211,954004558,
5A22000786,a,954004603,
5A22000786,b,954004652,
5A22000786,ch,954004734,
5A22000786,d,954004827,
5A22000786,e,954004875,
5A22000786,f,954004921,
5A22000786,g,954005036,
5A22000786,h,954005092,
5A22000786,211,954005127,
5A22000786,211,954005146,
5A22000786,303,954053074,
5A22000786,309,954053229,
5A22000786,206,954053328,
5A22000786,901,954053472,
5A22000786,a,954053493,
5A22000786,308,954053535,
5A22000786,407,954053661,
5A22000786,503,954053842,
5A22000786,402,954054177,
5A22000786,203,954057406,
5A22000786,105,954057506,
5A22000786,107,954057585,
5A22000786,103,954057654,
5A22000786,110,954057814,
5A22000786,112,954057972,
5A22000786,502,954058104,
5A22000786,304,954058104,
5A22000786,g,954059701,
5A22000786,d,954059857,
5A22000786,e,954059970,
5A22000786,i,954060882,
5A22000786,n,954061815,
5A22000786,r,954061899,
5A22000786,209,954061974,
5A22000786,u,954062576,
5A22000786,110,954063165,
5A22000957,901,946939581,
5A22000957,901,946939588,
5A22000957,913,946939745,
5A22000957,920,946939809,
5A22000957,305,946950614,
5A22000957,305,946950681,
5A22000957,211,946957874,
5A22000957,206,946957938,
5A22000957,209,946958006,
5A22000957,922,946958088,
5A22000957,202,946958158,
5A22000957,103,947125381,
5A22001062,105,1520877101,
5A22001065,305,947693481,
5A22001065,308,947693541,
5A22001065,501,947693566,
5A22001065,105,947696647,
5A22001065,105,947890589,
5A22001065,108,947890597,
5A22001065,110,947890622,
5A22001065,116,947890699,
5A22001065,104,947890734,
5A22001065,103,947890746,
5A22001065,305,947890765,
5A22001065,305,947890805,
5A22001065,205,947890842,
5A22001065,304,947890850,
5A22001065,306,947890868,
5A22001065,311,947890898,
