team,village_id,week_end_date,tablet_serials_count,tablet_serials
KITKIT,57,2019-01-18,3,"['5A28002606', '6116001383', '6118003124']"
KITKIT,58,2019-01-18,18,"['5A22001051', '5A27000550', '5A27000788', '5A28002553', '5A28002564', '5B13000717', '5B13001127', '5B20002321', '6111000322', '6112001370', '6113002162', '6116001312', '6116002168', '6116002403', '6116002411', '6118002560', '6118002638', '6118002906']"
KITKIT,59,2019-01-18,6,"['5B20002289', '6111000285', '6116001223', '6116002280', '6116002467', '6118002773']"
KITKIT,60,2019-01-18,18,"['5A27002161', '5A29000356', '5B12002765', '5B12002887', '5B12003042', '5B13001751', '6112000059', '6112000132', '6112000275', '6112001351', '6115000405', '6115001112', '6116001908', '6116002454', '6116002468', '6129001140', '6130000054', '6130000177']"
KITKIT,61,2019-01-18,5,"['6112001289', '6115001421', '6116001454', '6116001629', '6129001305']"
KITKIT,62,2019-01-18,15,"['5A28000215', '5A28000650', '5A29001466', '5B07003403', '5B12002446', '5B12002603', '5B13001277', '6111000706', '6111001618', '6112000243', '6116002263', '6116002835', '6116002859', '6118003137', '6129001445']"
KITKIT,63,2019-01-18,9,"['5A28000844', '5A28002652', '5B13002494', '6111001496', '6111002098', '6116001544', '6118002252', '6118003103', '6129001258']"
KITKIT,64,2019-01-18,17,"['5A22000786', '5A22001194', '5A27000417', '5A29000810', '5B12002903', '5B20001175', '5B20002358', '6111000472', '6111000976', '6115001508', '6116001313', '6116001794', '6116001798', '6116002266', '6128000713', '6128000880', '6129000660']"
KITKIT,65,2019-01-18,15,"['5A28002295', '5A28002638', '5A29001393', '5A29001468', '5B12002836', '5B13002233', '6111001081', '6112000059', '6112000108', '6112000235', '6112001301', '6116002375', '6116002850', '6118002188', '6118002805']"
KITKIT,66,2019-01-18,3,"['5B13002105', '6111000430', '6116002042']"
KITKIT,67,2019-01-18,13,"['5B12002635', '5B12002782', '5B13001506', '5B13002320', '5C03000005', '6109000420', '6112000093', '6112001160', '6112001331', '6115001191', '6116002528', '6116002542', '6116002861']"
KITKIT,68,2019-01-18,10,"['5A28002388', '5A29000316', '5B12003041', '5B20001165', '6115001107', '6116002460', '6116002580', '6118002226', '6118002530', '6129002259']"
KITKIT,69,2019-01-18,17,"['5A27001845', '5A27002061', '5A29000336', '5B12003099', '5B13002322', '6112001118', '6112001199', '6116000837', '6116001315', '6116001589', '6116002004', '6116002167', '6116002531', '6116002547', '6118002803', '6127001229', '6129001107']"
KITKIT,70,2019-01-18,17,"['5A28000917', '5A28001257', '5A29001233', '5A29001425', '5B12002832', '5B12003405', '5B20001395', '5B20002315', '6113001425', '6115000500', '6115001330', '6115001526', '6116001248', '6116002089', '6116002366', '6116002827', '6118002736']"
