team,village_id,week_end_date,tablet_serials_count,tablet_serials
KITKIT,57,2018-06-15,7,"['5A23001564', '6111001905', '6115000540', '6116002093', '6116002162', '6116002428', '6118002327']"
KITKIT,58,2018-06-15,12,"['5A22000753', '5A29001287', '6111002127', '6116001536', '6116001661', '6116002055', '6116002315', '6116002532', '6116002769', '6118002229', '6118002409', '6118003256']"
KITKIT,59,2018-06-15,9,"['5B12002698', '5B20001230', '5B20002433', '6111000144', '6114000050', '6116002197', '6116002493', '6116002649', '6118003159']"
KITKIT,60,2018-06-15,18,"['5A22000867', '5A22001065', '5A27001710', '5A27002130', '5B20001168', '6111002101', '6115001430', '6116001464', '6116001618', '6116002347', '6118002103', '6118002127', '6118002356', '6118002566', '6118002629', '6118003055', '6129001191', '6130000127']"
KITKIT,61,2018-06-15,5,"['5A27001568', '6116001067', '6116001634', '6118002994', '6118003025']"
KITKIT,64,2018-06-15,22,"['5A23002820', '5A27001929', '5B20001527', '6111002041', '6114000099', '6114000973', '6115000374', '6115001977', '6116001128', '6116001406', '6116001605', '6116001749', '6116002340', '6116002695', '6118002074', '6118002272', '6118002925', '6118003349', '6118003554', '6129000629', '6130000011', '6130000207']"
KITKIT,65,2018-06-15,13,"['5A22000952', '5B13000847', '5B20001216', '5B20001273', '5B20001394', '6111000150', '6111000344', '6111001511', '6111001675', '6116002282', '6116002289', '6116002318', '6130000123']"
KITKIT,66,2018-06-15,7,"['5A27001267', '5B13001135', '6111001852', '6114000008', '6116001838', '6118002864', '6130000160']"
KITKIT,67,2018-06-15,18,"['5A29000637', '5B12002694', '5B13001421', '5B13002062', '5B20001441', '6111000905', '6111001665', '6116001220', '6116001296', '6116001365', '6116001555', '6116001747', '6116001775', '6116001855', '6116002743', '6118001954', '6118002380', '6118002559']"
KITKIT,68,2018-06-15,9,"['6111001174', '6115001496', '6116000987', '6116001590', '6116001917', '6116002523', '6118001720', '6118002491', '6118002854']"
KITKIT,69,2018-06-15,20,"['5A22000034', '5A22000829', '5A27000728', '5A27001934', '5A27001998', '5B13002214', '5B20002125', '6111001445', '6111001640', '6111001768', '6116001455', '6116001492', '6116001583', '6116001769', '6116002562', '6118002200', '6118002432', '6118002957', '6118003147', '6129000692']"
KITKIT,70,2018-06-15,15,"['5A27001894', '5A29000558', '5B20002364', '6116000789', '6116001680', '6118001674', '6118001995', '6118002034', '6118002212', '6118002291', '6118002374', '6118002408', '6129002336', '6130000023', '6130000247']"
KITKIT,71,2018-06-15,15,"['5A28000296', '5A28001241', '5A29001442', '5B04000043', '5B12003670', '5B20001226', '5B20001279', '6116001298', '6116002057', '6118001702', '6118002112', '6118002304', '6118002941', '6118002954', '6129000800']"
KITKIT,72,2018-06-15,5,"['5B13000735', '6111002106', '6113000622', '6113001540', '6118002244']"
KITKIT,73,2018-06-15,17,"['5A27001358', '5A28000985', '6111000111', '6111000141', '6111000227', '6111000280', '6111001239', '6111001549', '6112001106', '6113000646', '6116001518', '6116001978', '6116002016', '6116002181', '6116002388', '6118001649', '6118001910']"
KITKIT,74,2018-06-15,3,"['6114000123', '6115001549', '6116001359']"
KITKIT,75,2018-06-15,11,"['5B12004308', '5B13002193', '6111001013', '6111002132', '6115001668', '6116000998', '6116001343', '6116001485', '6116002010', '6116002189', '6118002264']"
KITKIT,77,2018-06-15,18,"['5A28000859', '5A29000397', '5B05002151', '5B19001317', '5B20002334', '5C07000407', '6111002091', '6114000070', '6115000479', '6115001323', '6116001989', '6118002057', '6118002124', '6118002171', '6118002493', '6118003038', '6129002168', '6129002203']"
KITKIT,78,2018-06-15,18,"['5A27001179', '5A27001780', '5A29000428', '5B12002994', '6116001084', '6116001138', '6116001317', '6116001619', '6116001716', '6116002321', '6118002175', '6118002322', '6118002518', '6118002779', '6118002838', '6118002936', '6118003190', '6126000208']"
KITKIT,79,2018-06-15,19,"['5A22000532', '5A27001387', '5A27001524', '5A28000365', '5B13000710', '5B13002499', '5B20001652', '5B20002007', '5B20002324', '6111000859', '6111002102', '6114000199', '6115000398', '6116001060', '6116001081', '6116001477', '6116002560', '6118003023', '6118003090']"
