team,village_id,week_end_date,tablet_serials_count,tablet_serials
KITKIT,57,2018-02-23,8,"['5A23002589', '5A27001661', '5A28000388', '5A28001127', '6116001476', '6116001586', '6116002258', '6116002546']"
KITKIT,58,2018-02-23,18,"['5A22001065', '5A23001547', '5A23002791', '5A27000561', '5A27001891', '5A27001906', '5A27001990', '5C02001252', '6115000901', '6115002167', '6116000837', '6116001116', '6116001232', '6116001919', '6116002205', '6116002251', '6116002484', '6127002728']"
KITKIT,59,2018-02-23,9,"['5A28000372', '5A28000952', '5A29000774', '6111001901', '6111002018', '6115000510', '6116002075', '6116002510', '6118001697']"
KITKIT,60,2018-02-23,15,"['5A27001617', '5A28002152', '5B04000036', '5B20001200', '5B20001221', '5B20001276', '5B20002224', '6111000722', '6116001215', '6116001541', '6116001630', '6118001757', '6118002106', '6118002209', '6118002931']"
KITKIT,61,2018-02-23,6,"['5A27001574', '6116000873', '6116002364', '6118002043', '6118002222', '6118003004']"
KITKIT,62,2018-02-23,15,"['5A23001470', '5A27001748', '5A27001799', '5B12002896', '5B20002335', '6111000566', '6111001476', '6116001650', '6116002143', '6118001689', '6118002652', '6118002923', '6118003107', '6118003134', '6118003192']"
KITKIT,63,2018-02-23,18,"['5A27001448', '5A27001771', '5A27002149', '5A27002171', '5A28000383', '5A28002324', '5B12002906', '6109000137', '6115000597', '6116001653', '6116002196', '6118001651', '6118001673', '6118002259', '6118002746', '6118002914', '6118002951', '6118003105']"
KITKIT,64,2018-02-23,18,"['5A27001127', '5A27001697', '5A28002609', '5A29001255', '5B12003328', '5B13001751', '6112000074', '6114000086', '6115000371', '6115000622', '6115002255', '6116001139', '6116001154', '6116002564', '6116002635', '6116002653', '6118002311', '6118002454']"
KITKIT,65,2018-02-23,14,"['5A22001062', '5A27001527', '5A27002062', '5B20000997', '5B20001222', '6116001510', '6116002270', '6118002039', '6118002174', '6118002232', '6118002483', '6118002845', '6118003109', '6118003351']"
KITKIT,66,2018-02-23,4,"['5A27001805', '5A28001786', '6111001157', '6118003513']"
KITKIT,67,2018-02-23,19,"['5A27001414', '5B13002244', '5B20001171', '6111000377', '6111000586', '6111001075', '6111001856', '6113000638', '6116000807', '6116001754', '6116001985', '6116002094', '6116002430', '6116002524', '6118001764', '6118002681', '6118002766', '6118002961', '6118003217']"
KITKIT,68,2018-02-23,4,"['5A27001432', '5A27001439', '5A29001256', '6115001541']"
KITKIT,69,2018-02-23,18,"['5A22000786', '5A27000524', '5A27001336', '5B12002930', '5B12003005', '5B12003456', '5B20001122', '5B20001266', '5B20001321', '5B20002009', '5B20002339', '6111000964', '6111001805', '6115000458', '6116002567', '6116002655', '6118002741', '6118002922']"
KITKIT,70,2018-02-23,10,"['5A21000879', '5A27002046', '5A28000400', '5A28000858', '6111000631', '6116001664', '6116002533', '6116002644', '6118001760', '6118003574']"
KITKIT,71,2018-02-23,15,"['5A21001111', '5A22001134', '5A27001361', '5A27001650', '5B20000661', '5B20001144', '6111000647', '6111001828', '6115001103', '6115001489', '6118002076', '6118002790', '6118003066', '6118003329', '6118003355']"
KITKIT,72,2018-02-23,5,"['5A23002753', '5B04000073', '5B20001409', '6116001340', '6118002189']"
KITKIT,73,2018-02-23,11,"['5A23001417', '5A27001932', '5B20001304', '5B20001727', '5B20002270', '6111000157', '6114000936', '6115000515', '6116000780', '6118001739', '6118003208']"
KITKIT,74,2018-02-23,12,"['5A27001434', '5A27001436', '5B12004661', '5B20001298', '5B20002002', '6115002009', '6116001118', '6116001781', '6116002166', '6116002824', '6118003185', '6118003190']"
KITKIT,75,2018-02-23,5,"['5B20001095', '6116002525', '6118003183', '6118003299', '6118003610']"
