team,village_id,week_end_date,tablet_serials_count,tablet_serials
KITKIT,57,2018-04-13,6,"['5A23002589', '5A28000388', '5A28001127', '6116002258', '6116002546', '6118002259']"
KITKIT,58,2018-04-13,18,"['5A22001065', '5A23001547', '5A23002791', '5A27000561', '5A27001133', '5A27001891', '5A28002483', '5A28002564', '5C02001252', '6115000901', '6115002167', '6116000837', '6116001116', '6116001232', '6116002205', '6116002251', '6116002484', '6127002728']"
KITKIT,59,2018-04-13,13,"['5A28000372', '5A28000952', '5A29000774', '5B19001342', '5B20001213', '6111001901', '6111002018', '6115000510', '6116001314', '6116002075', '6116002510', '6118001697', '6118001753']"
KITKIT,60,2018-04-13,12,"['5A27001466', '5A27001487', '5A28001138', '5A28002152', '5B20001221', '5B20001276', '5B20002224', '5B20002341', '6111000722', '6118002376', '6118002434', '6129001061']"
KITKIT,61,2018-04-13,5,"['5A27001574', '6116000873', '6116002364', '6118002043', '6118003004']"
KITKIT,62,2018-04-13,15,"['5A23002596', '5A27001748', '5A27001799', '5A29001265', '5B12002896', '5B20002335', '6111000566', '6111001476', '6116002143', '6118002914', '6118002923', '6118003107', '6118003192', '6118003279', '6129001140']"
KITKIT,63,2018-04-13,13,"['5A27001448', '5A27002149', '5A27002171', '5A28000383', '5B12003457', '5B20001381', '6111001148', '6115000597', '6116001653', '6116002196', '6118001673', '6118002746', '6118002951']"
KITKIT,64,2018-04-13,21,"['5A27001127', '5A28002515', '5A28002609', '5A29000622', '5A29001255', '5B12003328', '5B13001751', '6112000074', '6115000371', '6115000469', '6115000622', '6115002255', '6116001139', '6116001154', '6116002109', '6116002564', '6116002635', '6116002653', '6118002311', '6118002454', '6118003265']"
KITKIT,65,2018-04-13,11,"['5A22001062', '5A27001527', '5B20001222', '6111000183', '6115001384', '6115001520', '6116001338', '6116001510', '6118002232', '6118003109', '6118003351']"
KITKIT,66,2018-04-13,3,"['5A27000746', '5A28001786', '6116001115']"
KITKIT,67,2018-04-13,18,"['5A23001529', '5A27000711', '5A27001414', '5A29001252', '5B20001060', '5B20001171', '6111001075', '6111001856', '6112001529', '6113000638', '6116001953', '6116001985', '6116002002', '6116002094', '6118001764', '6118002457', '6118002681', '6118003217']"
KITKIT,68,2018-04-13,7,"['5A27001432', '5A27001439', '5A27002111', '5A29001256', '5B13001007', '6115001541', '6116001036']"
KITKIT,69,2018-04-13,20,"['5A22000786', '5A27000524', '5A27001336', '5B12002930', '5B12003441', '5B12003456', '5B20001122', '5B20001266', '5B20002009', '5B20002339', '6111001805', '6115000388', '6115000396', '6115000458', '6116001996', '6116002567', '6116002655', '6118002055', '6118002741', '6118002922']"
KITKIT,70,2018-04-13,9,"['5A27001495', '5A27001645', '5A27001973', '5B20001195', '6111001818', '6116001664', '6116002274', '6116002644', '6118003574']"
KITKIT,71,2018-04-13,7,"['5A21001111', '5A27001650', '6111000647', '6118002790', '6118003066', '6118003227', '6118003355']"
KITKIT,72,2018-04-13,6,"['5A23002753', '5A28002453', '5B20001409', '5B20002289', '6111000611', '6118002189']"
KITKIT,73,2018-04-13,18,"['5A22000407', '5A23001417', '5A27001932', '5A28000193', '5A28001737', '5B20001304', '5B20002270', '6111000157', '6112000251', '6114000936', '6115000515', '6116000780', '6116001054', '6116002512', '6118001739', '6118001869', '6118002806', '6118003208']"
KITKIT,74,2018-04-13,10,"['5A27000291', '5A27001436', '5B12003039', '5B12004661', '5B20002002', '6111002085', '6115002009', '6116001781', '6116002824', '6118003046']"
KITKIT,75,2018-04-13,7,"['5A27001967', '6116001035', '6116001568', '6118002339', '6118002680', '6118002866', '6118003183']"
KITKIT,76,2018-04-13,16,"['5A27000753', '5A27002002', '6115000499', '6115001221', '6115001283', '6115001617', '6116001034', '6116001929', '6116002134', '6118001790', '6118002463', '6118002534', '6118002602', '6118002988', '6118003165', '6118003169']"
KITKIT,77,2018-04-13,9,"['5A28000307', '6111000158', '6111001632', '6114000046', '6115000549', '6116001305', '6116002370', '6118002533', '6118002783']"
KITKIT,78,2018-04-13,15,"['5A27001313', '5A28000854', '5A29001463', '5B20001179', '5B20001253', '5B20002359', '6116000935', '6116001542', '6116001794', '6116002737', '6118002094', '6118002161', '6118003293', '6128000883', '6130000095']"
KITKIT,79,2018-04-13,17,"['5A27000569', '5A27001307', '5A27001518', '5B20001354', '5B20001997', '6111000605', '6111001491', '6111001752', '6115001630', '6116001293', '6116001335', '6116001649', '6116002112', '6116002529', '6116002816', '6118001662', '6118002238']"
KITKIT,80,2018-04-13,22,"['5A27001545', '5A28000904', '5B20001212', '5B20002086', '5B20002344', '6111000211', '6111000340', '6111001431', '6113000753', '6115001544', '6116000890', '6116002477', '6118001701', '6118002061', '6118002237', '6118002283', '6118002402', '6118002620', '6118003020', '6118003300', '6118003321', '6118003507']"
