team,village_id,week_end_date,tablet_serials_count,tablet_serials
KITKIT,57,2018-11-16,5,"['5B20002283', '6116001383', '6116001558', '6118003124', '6129002320']"
KITKIT,58,2018-11-16,18,"['5A22001051', '5A27000550', '5A27000788', '5A28002553', '5A28002564', '5B13000717', '5B13001127', '5B20002321', '6111000322', '6112001370', '6113002162', '6116001312', '6116001352', '6116002168', '6116002411', '6118002560', '6118002906', '6129001151']"
KITKIT,59,2018-11-16,5,"['5B20002289', '6111000285', '6116001223', '6116002280', '6116002467']"
KITKIT,60,2018-11-16,18,"['5A27002161', '5A29000356', '5B12002765', '5B12002887', '5B12003042', '5B13001751', '6112000059', '6112000132', '6112000275', '6112001351', '6115000405', '6115001112', '6116001908', '6116002454', '6116002468', '6129001140', '6130000054', '6130000177']"
KITKIT,61,2018-11-16,9,"['5A27001568', '5A29000620', '6112001289', '6115001421', '6116001454', '6116001629', '6118003198', '6129001305', '6129001874']"
KITKIT,62,2018-11-16,30,"['5A27000388', '5A27000593', '5A27002062', '5A28000215', '5A28000650', '5A28001231', '5A28001250', '5A29000529', '5A29001466', '5B07003403', '5B12002446', '5B12002603', '5B13001277', '6111000084', '6111000706', '6111001618', '6111001644', '6111001963', '6112000243', '6116000778', '6116000859', '6116001241', '6116001511', '6116002263', '6116002593', '6116002835', '6116002859', '6118003137', '6129001445', '6130000230']"
KITKIT,64,2018-11-16,5,"['5A22001194', '5B20002358', '6111000472', '6116001313', '6116001668']"
KITKIT,65,2018-11-16,16,"['5A28002295', '5A28002638', '5A29001393', '5A29001468', '5B12002836', '5B13001751', '5B13002233', '6111001081', '6112000059', '6112000108', '6112000235', '6112001301', '6116002375', '6116002850', '6118002188', '6118002805']"
KITKIT,66,2018-11-16,2,"['5A29001419', '6116002042']"
KITKIT,67,2018-11-16,16,"['5B12002635', '5B12002782', '5B12002890', '5B13001506', '5B13002320', '5C03000005', '6109000420', '6111000018', '6112000093', '6112001160', '6112001260', '6112001331', '6115001191', '6116002528', '6116002542', '6116002861']"
