team,village_id,week_end_date,tablet_serials_count,tablet_serials
KITKIT,57,2018-09-14,6,"['5A23001564', '6116001213', '6116002093', '6116002162', '6116002428', '6118002327']"
KITKIT,58,2018-09-14,16,"['5A29000379', '5A29001287', '5B13001136', '5B13002415', '6111002127', '6112001352', '6114000052', '6115001455', '6116001536', '6116001661', '6116002315', '6116002532', '6116002769', '6118001879', '6118002229', '6118002409']"
KITKIT,59,2018-09-14,9,"['5B12002698', '5B20001230', '5B20002433', '6114000050', '6115000383', '6116002197', '6116002493', '6116002649', '6118003159']"
KITKIT,60,2018-09-14,20,"['5A22000867', '5A22001065', '5A27001710', '5A27002130', '5B20001168', '5B20001394', '6111002101', '6115001430', '6116001464', '6116001618', '6116002347', '6118002103', '6118002127', '6118002356', '6118002566', '6118002629', '6118002635', '6118003055', '6129001191', '6130000127']"
KITKIT,61,2018-09-14,5,"['5A27001568', '6116001402', '6116001634', '6118002994', '6129001874']"
KITKIT,62,2018-09-14,19,"['5A23001153', '5A28001988', '5A29000529', '6111000084', '6111000622', '6111001963', '6111002005', '6115000393', '6115001432', '6116000778', '6116000859', '6116001918', '6118001612', '6118002086', '6118002087', '6118002258', '6118002394', '6118002856', '6130000230']"
KITKIT,63,2018-09-14,15,"['5A22000179', '5A27000246', '5A29000627', '5B13001684', '6111000584', '6111001093', '6111001878', '6116000996', '6116001089', '6116001214', '6116001523', '6116002361', '6118002316', '6118002503', '6118002942']"
KITKIT,64,2018-09-14,23,"['5A23002820', '5A27001929', '5B20001527', '6111002041', '6114000099', '6114000973', '6115000374', '6115001977', '6116001128', '6116001406', '6116001605', '6116001749', '6116002226', '6116002340', '6116002695', '6118002074', '6118002272', '6118002925', '6118003349', '6118003554', '6129000629', '6130000011', '6130000207']"
KITKIT,65,2018-09-14,12,"['5A22000867', '5B13000847', '5B20001216', '5B20001394', '6111000150', '6111001511', '6111001675', '6116002282', '6116002289', '6116002318', '6118002108', '6130000123']"
KITKIT,66,2018-09-14,5,"['5A27001267', '5B13001135', '6116001838', '6118002864', '6130000160']"
KITKIT,67,2018-09-14,15,"['5A29000637', '5B12002694', '5B13002062', '5B20001441', '6111000905', '6111001665', '6116001220', '6116001296', '6116001365', '6116001747', '6116001775', '6116001855', '6118001954', '6118002559', '6129002219']"
KITKIT,68,2018-09-14,10,"['6111001174', '6112001108', '6115001496', '6116000987', '6116001590', '6116001917', '6116002523', '6118001720', '6118002491', '6118002854']"
KITKIT,69,2018-09-14,18,"['5A22000034', '5A27000728', '5A27001934', '5A27001998', '5B13002214', '6111001445', '6111001768', '6116000867', '6116001455', '6116001492', '6116001583', '6116001769', '6116002562', '6118002200', '6118002432', '6118002957', '6118003147', '6129000692']"
KITKIT,70,2018-09-14,18,"['5A27001586', '5A27001894', '5A29000558', '5B20002280', '5B20002364', '6116000789', '6116000809', '6116001680', '6118001674', '6118001995', '6118002291', '6118002296', '6118002374', '6118002408', '6118002731', '6129002336', '6130000023', '6130000247']"
KITKIT,71,2018-09-14,7,"['5A22000726', '5A28000296', '5A28001241', '5B20001226', '5B20001279', '6118002304', '6118002437']"
KITKIT,72,2018-09-14,5,"['5B13000735', '5B20001334', '6113000622', '6113001540', '6116001663']"
KITKIT,73,2018-09-14,14,"['5A27001358', '5A28000985', '6111000141', '6111000227', '6111001549', '6112001106', '6113000646', '6116001518', '6116001978', '6116002016', '6116002181', '6116002388', '6118001649', '6118001910']"
KITKIT,74,2018-09-14,6,"['6114000123', '6115001549', '6116001049', '6116001169', '6116001280', '6116001865']"
