team,village_id,week_end_date,tablet_serials_count,tablet_serials
KITKIT,57,2018-10-26,6,"['5A23001564', '6116001213', '6116002093', '6116002162', '6116002428', '6118002327']"
KITKIT,58,2018-10-26,13,"['5A22000753', '5A27001543', '5A29001287', '5B13001136', '6111002127', '6114000052', '6116001661', '6116001765', '6116002315', '6116002769', '6118001879', '6118002229', '6118002409']"
KITKIT,59,2018-10-26,7,"['5B20002433', '6114000050', '6115000383', '6116000751', '6116002493', '6116002649', '6118003159']"
KITKIT,60,2018-10-26,17,"['5A22000867', '5A22001065', '5A27001710', '5A27002130', '5B20001168', '6115001430', '6116001618', '6116002347', '6118002103', '6118002127', '6118002356', '6118002566', '6118002629', '6118003055', '6118003122', '6129001191', '6130000127']"
KITKIT,61,2018-10-26,6,"['5A27001568', '6116000867', '6116001067', '6116001634', '6118003025', '6129001874']"
KITKIT,64,2018-10-26,19,"['5A23002820', '5A27001929', '5B20001527', '6111002041', '6115000374', '6115001977', '6116001128', '6116001406', '6116001605', '6116001749', '6116002340', '6116002695', '6118002074', '6118002272', '6118002925', '6118003349', '6118003554', '6129000629', '6130000011']"
KITKIT,65,2018-10-26,15,"['5A22000867', '5A22000952', '5A22001065', '5B13000847', '5B20001216', '6111000150', '6111000344', '6111001675', '6116002282', '6116002289', '6116002318', '6118002108', '6118002127', '6118002635', '6130000123']"
KITKIT,66,2018-10-26,7,"['5A27001267', '5B13001135', '6111001852', '6113001119', '6114000008', '6118002864', '6130000160']"
KITKIT,67,2018-10-26,13,"['5A29000637', '5B13001421', '5B13002062', '5B20001441', '6113001658', '6116001220', '6116001555', '6116001775', '6116001855', '6116002743', '6118001954', '6118002380', '6129002219']"
KITKIT,68,2018-10-26,6,"['6111001174', '6112001108', '6115001496', '6116000987', '6116001590', '6116002523']"
KITKIT,69,2018-10-26,15,"['5A27000728', '5A27001934', '5A27001998', '5B13002214', '5B20002125', '6111001640', '6111001768', '6116000867', '6116001455', '6116001583', '6116001769', '6116002562', '6118002200', '6118002432', '6129000692']"
KITKIT,70,2018-10-26,18,"['5A27001894', '5A29000558', '5B20002280', '5B20002364', '6116000789', '6116000809', '6116001680', '6116002187', '6118001674', '6118001995', '6118002291', '6118002296', '6118002374', '6118002408', '6118002731', '6129002336', '6130000023', '6130000247']"
KITKIT,72,2018-10-26,7,"['5B13000735', '6111002106', '6113001540', '6115000508', '6116001830', '6118002244', '6130000021']"
KITKIT,73,2018-10-26,10,"['5A28000985', '6111000111', '6111000141', '6111000227', '6111000280', '6111001549', '6112001106', '6113000646', '6116002388', '6118001910']"
KITKIT,75,2018-10-26,13,"['5A29001357', '5B12004308', '5B13002200', '5B20002327', '6111002057', '6111002132', '6115001668', '6116000998', '6116001343', '6116002189', '6116002202', '6118002264', '6129000376']"
KITKIT,76,2018-10-26,17,"['5A21000609', '5A27000764', '5A28000980', '5B13001640', '5B20001146', '6111000578', '6111000944', '6114000036', '6115001629', '6115001676', '6116001099', '6116001329', '6116001611', '6116002132', '6116002469', '6116002837', '6126001945']"
KITKIT,77,2018-10-26,13,"['5A28000859', '5B05002151', '5B20002334', '6111002091', '6115000479', '6115001323', '6116001311', '6116002373', '6118002057', '6118002493', '6118002928', '6118003038', '6129002168']"
KITKIT,78,2018-10-26,12,"['5A27001179', '5A29000428', '5B20001171', '6116000921', '6116001020', '6116001138', '6116001317', '6116001716', '6118002322', '6118002779', '6118003112', '6118003190']"
KITKIT,79,2018-10-26,19,"['5A22000532', '5A27001387', '5A27001524', '5A28000365', '5B13000710', '5B13002499', '5B20001652', '5B20002324', '6111000859', '6114000199', '6115000398', '6116000995', '6116001060', '6116001081', '6116001477', '6116002560', '6118002811', '6118003023', '6118003090']"
KITKIT,80,2018-10-26,20,"['5A27000692', '5A27001484', '5A29001302', '5A29001377', '5B05001790', '5B13000889', '6111000373', '6111002000', '6112000047', '6116000790', '6116001037', '6116001662', '6118002055', '6118002298', '6118002328', '6118003324', '6118003522', '6129002085', '6129002249', '6130000193']"
KITKIT,81,2018-10-26,14,"['5A28000368', '5B13000871', '5B13001433', '5B13002364', '6111000728', '6113001022', '6115000420', '6115001211', '6116001053', '6116001156', '6116001450', '6116001650', '6118002593', '6118003045']"
KITKIT,82,2018-10-26,9,"['5A27001425', '5A27001790', '5B13001132', '6116001158', '6116002006', '6116002151', '6116002551', '6118003580', '6129000813']"
KITKIT,83,2018-10-26,14,"['5A22001016', '5A23001941', '5A27001564', '5A27002016', '6113000008', '6113001032', '6114000024', '6114000038', '6116001263', '6116001273', '6116001403', '6118001752', '6118002224', '6118002831']"
KITKIT,84,2018-10-26,23,"['5A21000494', '5A27000965', '5A27001256', '5A28000034', '5A28000934', '5B12003072', '5B13000744', '5B13001226', '5B13002422', '5B20002362', '6111000721', '6111001807', '6115001566', '6116001172', '6116001543', '6116001601', '6116002233', '6116002789', '6118001658', '6118002073', '6118002565', '6118003451', '6130000188']"
KITKIT,85,2018-10-26,22,"['5A27001817', '5A28001208', '5A28002615', '5B12003451', '5B13002174', '6112001270', '6114000045', '6116001211', '6116001439', '6116001603', '6116001678', '6116001730', '6116001762', '6116002056', '6116002604', '6118001520', '6118001695', '6118001894', '6118002265', '6118002863', '6118002944', '6118003181']"
