team,village_id,week_end_date,tablet_serials_count,tablet_serials
KITKIT,57,2018-11-02,6,"['5A23001564', '6116001213', '6116002093', '6116002162', '6116002501', '6118002327']"
KITKIT,58,2018-11-02,15,"['5A22000753', '5A29000379', '5A29001287', '5B13001136', '5B13002415', '6111002127', '6114000052', '6116001661', '6116001765', '6116002055', '6116002315', '6116002769', '6118001879', '6118002229', '6118002409']"
KITKIT,59,2018-11-02,7,"['5B12002698', '5B20002433', '6114000050', '6115000383', '6116002493', '6116002649', '6118003159']"
KITKIT,60,2018-11-02,11,"['5A22000867', '5A22001065', '5A27001710', '5B20001168', '6115001430', '6116001618', '6116002347', '6118002566', '6118003055', '6118003122', '6130000127']"
KITKIT,61,2018-11-02,7,"['5A27001568', '6116000867', '6116001067', '6116001402', '6118002994', '6118003025', '6129001874']"
KITKIT,62,2018-11-02,20,"['5A23001153', '5A28001988', '5A29000529', '6111000084', '6111000622', '6111001857', '6111001963', '6111002005', '6115001432', '6116000778', '6116000859', '6116001241', '6116001918', '6118001612', '6118002086', '6118002087', '6118002258', '6118002394', '6118002856', '6130000230']"
KITKIT,63,2018-11-02,1,['5A22000179']
KITKIT,64,2018-11-02,19,"['5A23002820', '5A27001929', '5B20001527', '6111002041', '6114000099', '6114000973', '6115000374', '6115001977', '6116001128', '6116001406', '6116001605', '6116001749', '6116002695', '6118002074', '6118002925', '6118003349', '6129000629', '6130000011', '6130000207']"
KITKIT,65,2018-11-02,14,"['5A22000867', '5B13000847', '5B20001216', '5B20001273', '5B20001394', '6111000150', '6111000344', '6111001511', '6111001675', '6116002282', '6116002289', '6116002318', '6118002108', '6130000123']"
KITKIT,66,2018-11-02,7,"['5A27001267', '5B13001135', '6111001852', '6114000008', '6116001838', '6118002864', '6130000160']"
KITKIT,67,2018-11-02,15,"['5A29000637', '5B12002694', '5B13001421', '5B13002062', '5B20001441', '6111000905', '6111001665', '6113001658', '6116001220', '6116001775', '6116001855', '6118001954', '6118002380', '6118002559', '6129002219']"
KITKIT,68,2018-11-02,10,"['6111001174', '6112001108', '6115001496', '6116000987', '6116001590', '6116001917', '6116002523', '6118001720', '6118002491', '6118002854']"
KITKIT,69,2018-11-02,15,"['5A27000728', '5A27001998', '5B13002214', '5B20002125', '6109000125', '6111001445', '6111001640', '6116000867', '6116001583', '6116001769', '6116002562', '6118002200', '6118002957', '6118003147', '6129000692']"
KITKIT,70,2018-11-02,16,"['5A29000558', '5B20002280', '5B20002364', '6116000809', '6116001680', '6116002187', '6118001995', '6118002291', '6118002296', '6118002374', '6118002408', '6118002731', '6118003301', '6129002336', '6130000023', '6130000247']"
KITKIT,71,2018-11-02,10,"['5A22000726', '5A27001337', '5A28000296', '5A28001241', '5B04000043', '5B20001226', '6118002112', '6118002437', '6118002941', '6118002954']"
KITKIT,72,2018-11-02,7,"['5B13000735', '5B20001334', '6113000622', '6115000508', '6116001830', '6118002244', '6130000021']"
KITKIT,73,2018-11-02,12,"['5A27001358', '5A28000985', '6111000111', '6111000227', '6111000280', '6111001549', '6112001106', '6113000646', '6116001978', '6116002181', '6116002388', '6118001910']"
KITKIT,74,2018-11-02,11,"['5B12002961', '5B20002355', '6111001939', '6114000123', '6115001549', '6116001030', '6116001049', '6116001169', '6116001280', '6116001307', '6116001865']"
KITKIT,75,2018-11-02,16,"['5A29001357', '5B12004308', '5B13002200', '5B20001263', '5B20002327', '6111001013', '6111002057', '6111002132', '6115001668', '6116000998', '6116001343', '6116001485', '6116002189', '6116002202', '6118002264', '6129000376']"
KITKIT,76,2018-11-02,19,"['5A21000609', '5A27000764', '5A27001950', '5A28000980', '5B13001640', '5B20001146', '6111000578', '6111000944', '6111001857', '6114000036', '6115001629', '6115001676', '6116001099', '6116001329', '6116001611', '6116002132', '6116002469', '6116002837', '6126001945']"
KITKIT,77,2018-11-02,16,"['5A28000859', '5B05002151', '5B20001963', '5B20002334', '5C07000407', '6111002091', '6114000070', '6115000479', '6115001323', '6116001311', '6116002373', '6118002124', '6118002493', '6118002928', '6118003038', '6129002168']"
KITKIT,78,2018-11-02,6,"['6116001138', '6118002322', '6118002779', '6118003112', '6118003119', '6118003190']"
KITKIT,79,2018-11-02,17,"['5A27001387', '5A27001524', '5A28000365', '5B13000710', '5B13002499', '5B20001652', '5B20002007', '5B20002324', '6111000859', '6114000199', '6115000398', '6116000995', '6116001060', '6116001081', '6116001477', '6118003023', '6118003090']"
KITKIT,80,2018-11-02,11,"['5A22001017', '5A27001838', '5A29001377', '6111000373', '6116000790', '6116001037', '6116001115', '6116001617', '6116002658', '6118002055', '6118002298']"
KITKIT,81,2018-11-02,12,"['5A28000368', '5B13000871', '5B13002364', '6111000393', '6111000728', '6113001022', '6115001211', '6116000796', '6116001156', '6116001450', '6116001650', '6118002249']"
KITKIT,83,2018-11-02,14,"['5A22001016', '5A23001941', '5A27001564', '6111001864', '6113000008', '6113001032', '6114000024', '6114000038', '6116001263', '6116001273', '6116001403', '6118001752', '6118002224', '6118002831']"
KITKIT,84,2018-11-02,19,"['5A21000494', '5A27000965', '5A27001256', '5A27001612', '5A28000034', '5A28000934', '5A29001350', '5B12003072', '5B13002422', '5B16001020', '6111001807', '6116000975', '6116001389', '6116001543', '6116001601', '6116002233', '6116002789', '6118001658', '6130000188']"
KITKIT,85,2018-11-02,17,"['5A27001817', '5A28001208', '5B12003451', '5B13002174', '6112001270', '6114000045', '6116001211', '6116001439', '6116001603', '6116001730', '6116002056', '6118001695', '6118001894', '6118002265', '6118002863', '6118002944', '6118003181']"
