team,village_id,week_end_date,tablet_serials_count,tablet_serials
ONEBILLION,86,2018-01-26,3,"['5A21000609', '5A27000924', '6118002850']"
ONEBILLION,87,2018-01-26,2,"['6116001536', '6118002759']"
ONEBILLION,88,2018-01-26,6,"['5A27001392', '5A27001997', '6112001106', '6115001446', '6116001343', '6116001619']"
ONEBILLION,89,2018-01-26,4,"['5A28000924', '6112001184', '6114000008', '6130000239']"
ONEBILLION,90,2018-01-26,1,['6111002101']
ONEBILLION,92,2018-01-26,7,"['5A27000859', '5A28000985', '6111002005', '6113000622', '6115001278', '6116000877', '6118002394']"
ONEBILLION,94,2018-01-26,3,"['6116002547', '6118002600', '6118003079']"
ONEBILLION,95,2018-01-26,4,"['6116000892', '6116001718', '6116001917', '6129000629']"
ONEBILLION,96,2018-01-26,8,"['6112001112', '6116000788', '6116001041', '6116001490', '6116001534', '6116001601', '6118003291', '6118003604']"
ONEBILLION,97,2018-01-26,2,"['6116002016', '6129002251']"
ONEBILLION,98,2018-01-26,1,['6114000036']
ONEBILLION,99,2018-01-26,8,"['5B13002169', '6111002157', '6115000714', '6116001180', '6116001286', '6116001807', '6118002187', '6118003044']"
ONEBILLION,100,2018-01-26,0,[]
ONEBILLION,101,2018-01-26,7,"['6114000004', '6115001676', '6116001661', '6118002374', '6118002854', '6130000188', '6130000193']"
ONEBILLION,103,2018-01-26,4,"['5B13001202', '6116002341', '6118002594', '6129002223']"
ONEBILLION,104,2018-01-26,1,['6118002386']
ONEBILLION,105,2018-01-26,1,['6118002127']
ONEBILLION,106,2018-01-26,1,['6111002106']
ONEBILLION,107,2018-01-26,6,"['6111000752', '6115001563', '6116000936', '6116002246', '6118002704', '6129001902']"
ONEBILLION,108,2018-01-26,1,['6118003331']
ONEBILLION,109,2018-01-26,9,"['5A27001710', '6109002242', '6112001211', '6114000290', '6118002635', '6118002920', '6118002953', '6118003256', '6118003342']"
ONEBILLION,110,2018-01-26,5,"['5B13002412', '6115001299', '6115002357', '6116002079', '6118003018']"
ONEBILLION,111,2018-01-26,2,"['5A27000965', '6116000752']"
ONEBILLION,113,2018-01-26,3,"['6116001067', '6116001620', '6116001746']"
