team,village_id,week_end_date,tablet_serials_count,tablet_serials
ONEBILLION,86,2018-05-04,7,"['5A27002268', '5A28001065', '6109000134', '6111000307', '6111000756', '6118003567', '6123001044']"
ONEBILLION,87,2018-05-04,5,"['5A29001454', '6109001185', '6116001697', '6118001625', '6118003039']"
ONEBILLION,89,2018-05-04,13,"['5A27001530', '5A28001036', '5A29000433', '6111001824', '6111001833', '6111002124', '6116001429', '6118002192', '6118002419', '6118002973', '6118003087', '6118003468', '6118003534']"
ONEBILLION,91,2018-05-04,6,"['5A27002010', '5A28001810', '5B12003531', '6115001553', '6116002032', '6118002619']"
ONEBILLION,93,2018-05-04,12,"['5A27000597', '5A27000716', '6111001096', '6111001607', '6116001123', '6116001195', '6116001453', '6116001972', '6116002193', '6118002789', '6118003009', '6126000273']"
ONEBILLION,95,2018-05-04,9,"['5A22000863', '5A23001869', '5A27000621', '5A28001963', '5A29001387', '6111001618', '6111001826', '6116001014', '6129001121']"
ONEBILLION,96,2018-05-04,6,"['5A27000022', '5A27001537', '5A29001271', '6109000111', '6118002718', '6118003575']"
ONEBILLION,97,2018-05-04,9,"['5A22000149', '5A27000589', '5A27000962', '5A27001721', '6111000341', '6111001765', '6115001285', '6116001269', '6129001312']"
ONEBILLION,99,2018-05-04,18,"['5A27000442', '5A28000370', '5A29001334', '5B20002421', '6111002146', '6113000230', '6114000546', '6115000526', '6115001399', '6116001852', '6116001878', '6116002185', '6116002400', '6118002009', '6118002289', '6118002387', '6118002666', '6129002341']"
ONEBILLION,100,2018-05-04,2,"['5A27000816', '6111001714']"
ONEBILLION,102,2018-05-04,5,"['5B13001365', '6111000577', '6116001044', '6116001328', '6116001529']"
ONEBILLION,103,2018-05-04,9,"['5A27000752', '6111001816', '6113000598', '6116001176', '6116002136', '6116002446', '6118001645', '6118002726', '6130000194']"
ONEBILLION,106,2018-05-04,8,"['5A29001347', '6111000591', '6111001065', '6116000904', '6116000915', '6116001183', '6116001826', '6116002625']"
ONEBILLION,107,2018-05-04,7,"['5A27000950', '5A29001239', '5A29001247', '6114000180', '6116001346', '6116002129', '6118002688']"
ONEBILLION,108,2018-05-04,4,"['6111000711', '6116002231', '6118002197', '6118002693']"
ONEBILLION,110,2018-05-04,11,"['5A27001219', '5B20002435', '6111001392', '6113000571', '6115001277', '6115001499', '6115001623', '6116000806', '6116001483', '6116001833', '6116002729']"
ONEBILLION,111,2018-05-04,16,"['5A23001238', '5A27000687', '5A27001943', '5A27002039', '5A28001941', '5A28002445', '6111000684', '6111000971', '6111002173', '6116001093', '6116001410', '6116001914', '6116002245', '6116002479', '6118002717', '6130000472']"
ONEBILLION,113,2018-05-04,14,"['5A23002107', '5A28002618', '5A29000441', '5C03000113', '6111000152', '6112001491', '6113001685', '6115001405', '6116000755', '6116001091', '6116001554', '6116002184', '6118003158', '6118003210']"
