team,village_id,week_end_date,tablet_serials_count,tablet_serials
ONEBILLION,86,2018-05-25,6,"['6111000290', '6111000756', '6116002533', '6118002407', '6118003567', '6123001044']"
ONEBILLION,87,2018-05-25,6,"['5A27000805', '5A29001454', '6109001185', '6111001627', '6116001866', '6118001625']"
ONEBILLION,88,2018-05-25,12,"['5A27001733', '5A28000222', '5A28002272', '6111000051', '6111001579', '6111001959', '6113001068', '6115000448', '6116001052', '6116002331', '6116002587', '6118001801']"
ONEBILLION,89,2018-05-25,12,"['5B20001420', '6111000636', '6111001824', '6111001833', '6111001957', '6111002117', '6111002124', '6113001683', '6114000112', '6116001429', '6118002419', '6118002847']"
ONEBILLION,90,2018-05-25,16,"['5A22000792', '5A22001051', '5A27000588', '5A28000209', '5A29000831', '6111000906', '6113001057', '6116002563', '6118001685', '6118001709', '6118002093', '6118002427', '6118002764', '6118003213', '6118003317', '6129001207']"
ONEBILLION,92,2018-05-25,18,"['5A27000941', '5A27001715', '5A27002022', '5A29000649', '6111000037', '6111000748', '6111001830', '6115001503', '6116001698', '6116002240', '6116002740', '6118001533', '6118001608', '6118001646', '6118002037', '6118002685', '6118002778', '6118003139']"
ONEBILLION,93,2018-05-25,15,"['5A22000854', '5A27000597', '5A27000649', '5A27000716', '6109001591', '6111001096', '6111001607', '6113001697', '6115001265', '6116001195', '6116002193', '6118002700', '6118002789', '6118003009', '6126000273']"
ONEBILLION,94,2018-05-25,6,"['5A29001283', '6111000668', '6111001911', '6115001383', '6116000825', '6116002083']"
ONEBILLION,96,2018-05-25,7,"['5A27001537', '5A29001271', '6116000855', '6116002161', '6118002102', '6118002718', '6118002952']"
ONEBILLION,97,2018-05-25,19,"['5A22000149', '5A27000560', '5A27000589', '5A27001646', '5A27001721', '6111000341', '6111000599', '6111000652', '6111001765', '6115000810', '6115001285', '6116001269', '6116002248', '6118001763', '6118001796', '6128000886', '6129000669', '6129001197', '6129001312']"
ONEBILLION,98,2018-05-25,8,"['5A22001137', '5A27000909', '5A29000449', '6111001249', '6116001420', '6116001783', '6116002230', '6126000442']"
ONEBILLION,99,2018-05-25,13,"['5A28000370', '5B20002421', '5C01000192', '6109001411', '6111001817', '6114000546', '6115000526', '6115000842', '6115001219', '6115001399', '6116002400', '6118002289', '6118002666']"
ONEBILLION,100,2018-05-25,1,['6128000850']
ONEBILLION,101,2018-05-25,15,"['5A27000680', '5A27001199', '5A27001964', '5A27002120', '5A29001436', '5B05001875', '6114000056', '6116001105', '6116001147', '6116001422', '6116001489', '6116001981', '6116002119', '6118002081', '6118002595']"
ONEBILLION,102,2018-05-25,2,"['6111000653', '6116001529']"
ONEBILLION,103,2018-05-25,7,"['5A27000752', '6111001676', '6113000598', '6116002446', '6118002726', '6130000141', '6130000194']"
ONEBILLION,105,2018-05-25,3,"['5A27001926', '5A29000380', '6118003019']"
ONEBILLION,106,2018-05-25,7,"['5A22000971', '6111000591', '6115000488', '6116000904', '6116000915', '6116001183', '6116001826']"
ONEBILLION,107,2018-05-25,6,"['5A27001189', '5A28000298', '6111001099', '6111001974', '6116001346', '6116002129']"
ONEBILLION,109,2018-05-25,1,['5B13001498']
ONEBILLION,110,2018-05-25,16,"['5A28000249', '5A29001414', '6109001500', '6111001069', '6111001392', '6113000571', '6115001277', '6115001623', '6115002185', '6116000806', '6116001483', '6116001833', '6118002162', '6118002261', '6118002564', '6118002625']"
ONEBILLION,111,2018-05-25,18,"['5A23001238', '5A27000687', '5A27001943', '5A27002039', '5A28001131', '5A28001941', '6111000684', '6111000971', '6111000982', '6111002173', '6116001093', '6116001410', '6116001914', '6116002245', '6116002479', '6118002717', '6118002767', '6130000472']"
ONEBILLION,112,2018-05-25,9,"['5A27001662', '5A29000454', '6109000655', '6115001570', '6116001577', '6116001851', '6116002100', '6116002691', '6126000209']"
ONEBILLION,113,2018-05-25,10,"['5A23002107', '5A28002618', '5C03000113', '6111000152', '6112001491', '6115001405', '6116000755', '6116000833', '6116001554', '6116001722']"
