team,village_id,week_end_date,tablet_serials_count,tablet_serials
ONEBILLION,86,2018-06-01,1,['6111000290']
ONEBILLION,87,2018-06-01,6,"['5A27000805', '5A29001454', '6109001185', '6111001627', '6116001697', '6116001866']"
ONEBILLION,88,2018-06-01,14,"['5A28000222', '5A28002179', '5A28002272', '6111000051', '6111001579', '6111001959', '6112000087', '6113001068', '6115000448', '6115000521', '6116001052', '6116002331', '6116002587', '6116002759']"
ONEBILLION,89,2018-06-01,18,"['5A27001696', '5A28001036', '5A28002470', '5B12003398', '5B12003796', '5B20001420', '6111001824', '6111001833', '6111001887', '6111001957', '6111002124', '6113001683', '6116001429', '6118002419', '6118002847', '6118002973', '6118003052', '6118003251']"
ONEBILLION,90,2018-06-01,18,"['5A22000792', '5A22001051', '5A27000588', '5A29000831', '6111000027', '6111000906', '6111001106', '6113001057', '6115000451', '6116001903', '6116002563', '6118001685', '6118001709', '6118002427', '6118002764', '6118003213', '6118003317', '6129001207']"
ONEBILLION,91,2018-06-01,11,"['5A27000731', '5A27001836', '5A28001810', '5A29001274', '5B13002013', '6111000128', '6111000688', '6111001840', '6118002598', '6118002686', '6118002998']"
ONEBILLION,92,2018-06-01,13,"['5A27000941', '5A27001715', '5A27002022', '6111000748', '6111001830', '6116001168', '6118001533', '6118001608', '6118001646', '6118002672', '6118002685', '6118002778', '6118003139']"
ONEBILLION,93,2018-06-01,4,"['5A22000854', '6113001697', '6116001453', '6126000273']"
ONEBILLION,94,2018-06-01,10,"['5A27001609', '5A27001692', '5A29001283', '6111001910', '6114000213', '6115001383', '6116001531', '6116002083', '6116002516', '6118003036']"
ONEBILLION,95,2018-06-01,21,"['5A22000863', '5A23001869', '5A28000405', '5A28001295', '5A28001963', '5B12003659', '5B13000692', '5B20001377', '5B23001020', '6111000950', '6111001552', '6111001757', '6113001037', '6114000046', '6115000593', '6115001546', '6116002066', '6118002618', '6118002710', '6129001121', '6129001894']"
ONEBILLION,96,2018-06-01,4,"['5A27001537', '6115000983', '6116000855', '6116002161']"
ONEBILLION,97,2018-06-01,17,"['5A27000560', '5A27000589', '5A27000962', '5A27001646', '5A27001721', '5A28000364', '6111000341', '6111000652', '6111001765', '6115001285', '6116001269', '6116002248', '6118001763', '6128000886', '6129000669', '6129001197', '6129001312']"
ONEBILLION,98,2018-06-01,2,"['5A29001381', '6111001249']"
ONEBILLION,99,2018-06-01,14,"['5A28000370', '5B12003366', '5B20002421', '5C01000192', '6109001411', '6111001817', '6113000363', '6114000546', '6115001219', '6115001399', '6116001423', '6116001743', '6116002185', '6118002289']"
ONEBILLION,100,2018-06-01,3,"['6111001714', '6118002092', '6118003173']"
ONEBILLION,101,2018-06-01,4,"['5A27000680', '5A27001964', '6112001153', '6118002081']"
ONEBILLION,102,2018-06-01,6,"['5B13002328', '5C03001852', '6109001102', '6118001867', '6118002276', '6126000428']"
ONEBILLION,103,2018-06-01,9,"['5A27000752', '6113000598', '6116001176', '6116002136', '6116002406', '6116002446', '6118002726', '6130000141', '6130000194']"
ONEBILLION,105,2018-06-01,4,"['5A27001926', '5A29000380', '6109001520', '6118003019']"
ONEBILLION,106,2018-06-01,1,['6115000488']
ONEBILLION,107,2018-06-01,7,"['5A27001189', '5A28000298', '5B20001801', '6111001974', '6116001346', '6116002129', '6118002688']"
ONEBILLION,108,2018-06-01,4,"['6111000711', '6116002231', '6118002197', '6118002693']"
ONEBILLION,109,2018-06-01,9,"['5A28000329', '5A28001013', '6111000325', '6115000537', '6116001057', '6116002414', '6116002432', '6118002985', '6118003333']"
ONEBILLION,110,2018-06-01,15,"['5A28000249', '5A29001414', '6109001500', '6111001069', '6111001392', '6113000571', '6115000795', '6115001277', '6115001388', '6115001499', '6115002185', '6116000806', '6116001483', '6116001833', '6118002564']"
ONEBILLION,111,2018-06-01,12,"['5A23001238', '5A27001943', '5A27002039', '5A28001941', '6111000971', '6116001093', '6116001410', '6116001914', '6116002479', '6118002717', '6118002767', '6130000472']"
ONEBILLION,112,2018-06-01,7,"['5A27001662', '5A29000454', '6115001570', '6116001577', '6116001851', '6118002016', '6126000209']"
ONEBILLION,113,2018-06-01,12,"['5A23002107', '5A27001928', '5A28002618', '5A29000441', '6111001641', '6115001405', '6116000755', '6116000833', '6116001091', '6116001554', '6116002184', '6116002221']"
