team,village_id,week_end_date,tablet_serials_count,tablet_serials
ONEBILLION,86,2019-02-01,4,"['5A22000897', '5A27000814', '6116000875', '6116001008']"
ONEBILLION,87,2019-02-01,4,"['5A27001749', '5A28002557', '6115000561', '6115002258']"
ONEBILLION,88,2019-02-01,17,"['5A27000654', '5A27001619', '5B05001763', '5B12002863', '5B12003394', '5B12004780', '5B13000670', '6111000435', '6112001211', '6115001201', '6116001185', '6116001759', '6116002154', '6118002002', '6118002574', '6118003072', '6130000236']"
ONEBILLION,89,2019-02-01,13,"['5A27001708', '5A28000417', '5A28000797', '5B20001069', '5B20001354', '5B20001374', '6111000123', '6116001535', '6116001612', '6116001822', '6116001937', '6116002265', '6118002480']"
ONEBILLION,90,2019-02-01,15,"['5A27000478', '5A27000980', '5A27001395', '5A28001979', '5A29001481', '5B05001882', '5B20001405', '6112001272', '6116000890', '6116001129', '6116001579', '6116002135', '6118002796', '6118003334', '6129000366']"
ONEBILLION,91,2019-02-01,3,"['5A27002152', '5A28002445', '6111000169']"
ONEBILLION,92,2019-02-01,7,"['5A23002669', '5A27001639', '5A28001168', '5B13001505', '6118001748', '6118002782', '6118003608']"
ONEBILLION,93,2019-02-01,14,"['5A23002751', '5A27000657', '5B12003379', '5B13001544', '6111000178', '6115000384', '6116001178', '6116001522', '6116001658', '6116001788', '6116002296', '6118002610', '6127001519', '6129001165']"
ONEBILLION,94,2019-02-01,2,"['6114000384', '6129001326']"
ONEBILLION,95,2019-02-01,11,"['5A22000684', '5A27000558', '5A27001626', '5A28001937', '5B13001015', '5B20002373', '6116001460', '6116002400', '6116002858', '6118002253', '6118003199']"
ONEBILLION,96,2019-02-01,6,"['5A23002732', '5A28001923', '5B20002011', '6115001556', '6116001678', '6116002493']"
ONEBILLION,97,2019-02-01,7,"['5A28002608', '5A29001286', '6111000851', '6111001816', '6116001194', '6116001507', '6116002316']"
ONEBILLION,99,2019-02-01,9,"['5A23002905', '5A27001765', '5A28001846', '6111001366', '6112001320', '6115001907', '6118001508', '6118002582', '6118003209']"
ONEBILLION,101,2019-02-01,7,"['5A27001336', '5B12003721', '6111000369', '6115001303', '6116001234', '6118002990', '6118003587']"
ONEBILLION,102,2019-02-01,1,['6118003322']
ONEBILLION,103,2019-02-01,9,"['5A27001762', '6111001697', '6113000238', '6116001480', '6116002541', '6118002228', '6126000234', '6127001828', '6129001333']"
ONEBILLION,105,2019-02-01,4,"['5B20002401', '6116001441', '6118001668', '6128000670']"
ONEBILLION,107,2019-02-01,3,"['5A28000830', '6115000554', '6118003275']"
ONEBILLION,109,2019-02-01,7,"['5A27001802', '5A28002660', '5B20002259', '6116001787', '6116001810', '6116002507', '6118003254']"
ONEBILLION,110,2019-02-01,4,"['5A27001419', '5A28000885', '6112001157', '6115001138']"
ONEBILLION,111,2019-02-01,7,"['6109001478', '6111001495', '6116001228', '6116001320', '6116002071', '6116002100', '6118002963']"
ONEBILLION,112,2019-02-01,7,"['5A27000557', '5A27002193', '5A28000115', '5B20002263', '6111000708', '6116002176', '6118002695']"
ONEBILLION,113,2019-02-01,10,"['5A22000802', '5A27000134', '5A27001630', '5A28000350', '6111001783', '6111002168', '6112000018', '6116001050', '6118002248', '6118002474']"
