team,village_id,week_end_date,tablet_serials_count,tablet_serials
ONEBILLION,86,2018-05-11,6,"['5A27002268', '6109000134', '6111000307', '6116002578', '6118002407', '6118003567']"
ONEBILLION,87,2018-05-11,5,"['5A29001454', '6109001185', '6111001627', '6116001697', '6118001625']"
ONEBILLION,89,2018-05-11,8,"['5A28001036', '5A29000433', '6111001824', '6111001833', '6111002117', '6111002124', '6118002419', '6118003052']"
ONEBILLION,90,2018-05-11,20,"['5A22000792', '5A22001051', '5A27000588', '5A28000209', '5A29000831', '6111000027', '6111000906', '6111001106', '6113001057', '6116001903', '6116002563', '6118001685', '6118001709', '6118002093', '6118002427', '6118002764', '6118002785', '6118003213', '6118003317', '6129001207']"
ONEBILLION,91,2018-05-11,14,"['5A27000731', '5A27002010', '5A28001810', '5A29001262', '5A29001274', '5B12003531', '5B13002013', '6111000128', '6111000688', '6111001840', '6111002160', '6115001553', '6116002032', '6118002598']"
ONEBILLION,92,2018-05-11,17,"['5A27001715', '5A27002022', '5A29000649', '6109000163', '6111000037', '6111000748', '6115000483', '6115001503', '6116001168', '6116001698', '6116002240', '6118001533', '6118001608', '6118001646', '6118002037', '6118002672', '6118002685']"
ONEBILLION,93,2018-05-11,17,"['5A22000854', '5A27000649', '6109001591', '6111001096', '6113000578', '6113001697', '6115000567', '6115001265', '6116001123', '6116001195', '6116001453', '6116001972', '6116002193', '6118002658', '6118002700', '6118003009', '6126000273']"
ONEBILLION,95,2018-05-11,8,"['5A22000863', '5A28001963', '5B13000692', '6113001037', '6113001692', '6118002618', '6118002710', '6129001121']"
ONEBILLION,96,2018-05-11,5,"['5A22000662', '5A27001537', '6116000855', '6116002715', '6118002952']"
ONEBILLION,97,2018-05-11,6,"['5A27001721', '6111001765', '6115000810', '6115001285', '6116001269', '6118001796']"
ONEBILLION,99,2018-05-11,18,"['5A27000442', '5A29001334', '5B20002421', '5C01000192', '6109001411', '6111001817', '6113000230', '6114000546', '6115000842', '6115001219', '6115001399', '6116001878', '6116002185', '6116002400', '6118002028', '6118002289', '6118002387', '6118002666']"
ONEBILLION,101,2018-05-11,16,"['5A27000680', '5A27001199', '5A27001515', '5A27001964', '5A27002120', '6112001153', '6114000004', '6116001105', '6116001147', '6116001422', '6116001489', '6116001981', '6116002119', '6118002081', '6118002595', '6118002854']"
ONEBILLION,102,2018-05-11,10,"['5A27000457', '5A27001556', '5A27001991', '5B13001365', '5B13002328', '6109001102', '6116001044', '6116001529', '6118001867', '6126000428']"
ONEBILLION,103,2018-05-11,8,"['5A27000752', '6113000598', '6116001176', '6116002136', '6116002406', '6116002446', '6118002726', '6130000194']"
ONEBILLION,105,2018-05-11,8,"['5A29000380', '5B20001566', '6109001478', '6111001762', '6116001026', '6118002126', '6118002205', '6118003019']"
ONEBILLION,106,2018-05-11,7,"['5A29001347', '6111000591', '6115000488', '6116000915', '6116001183', '6116001826', '6116002625']"
ONEBILLION,107,2018-05-11,9,"['5A27001189', '5A28000298', '5A29001239', '5A29001247', '6111001099', '6114000180', '6116001346', '6116002129', '6118002688']"
ONEBILLION,109,2018-05-11,13,"['5A28000182', '5A28000329', '6109000521', '6111000325', '6115000392', '6116001057', '6116001068', '6116002043', '6116002092', '6116002432', '6118001745', '6118002985', '6129001117']"
ONEBILLION,110,2018-05-11,11,"['5A28000249', '6109001500', '6111001392', '6113000571', '6115001623', '6115002185', '6116000806', '6116001483', '6116001833', '6116002729', '6118002564']"
ONEBILLION,111,2018-05-11,14,"['5A23001238', '5A27000687', '5A27001943', '5A27002039', '5A28001131', '6111000971', '6111000982', '6111002173', '6116001093', '6116001410', '6116001914', '6116002479', '6118002717', '6130000472']"
ONEBILLION,112,2018-05-11,5,"['5A27001662', '6109000655', '6116001577', '6116001851', '6116001986']"
ONEBILLION,113,2018-05-11,19,"['5A23002107', '5A27001928', '5A28002618', '5A29000441', '5C03000113', '6111000152', '6111001641', '6112001491', '6113001685', '6115001405', '6116000755', '6116000833', '6116001091', '6116001127', '6116001554', '6116001722', '6116002184', '6118003158', '6118003210']"
