team,village_id,week_end_date,tablet_serials_count,tablet_serials
ONEBILLION,86,2018-10-05,4,"['5A28001215', '6115001453', '6116000875', '6118002900']"
ONEBILLION,87,2018-10-05,6,"['5A27001749', '6115000561', '6115002258', '6116002679', '6118001895', '6118002613']"
ONEBILLION,88,2018-10-05,18,"['5A27000715', '5A27001619', '5A28000993', '5A28001276', '5B05001763', '5B12003394', '5B12004780', '6112001281', '6115001201', '6116001161', '6116001185', '6116001686', '6116001759', '6118002002', '6118002696', '6118002852', '6118003072', '6130000236']"
ONEBILLION,89,2018-10-05,12,"['5A22000736', '5A27001344', '5A28000417', '5B20001069', '5B20001229', '6111002100', '6116001535', '6116001606', '6116001612', '6116001786', '6116001822', '6128000842']"
ONEBILLION,90,2018-10-05,15,"['5A22001064', '5A27000478', '5A27000980', '5A27001395', '5A27001530', '5B05001882', '5B20002255', '6112001272', '6116000890', '6116001129', '6116001579', '6116002135', '6118002213', '6118002796', '6118003334']"
ONEBILLION,91,2018-10-05,15,"['5A27001432', '5A27002152', '6111000164', '6111000377', '6115000807', '6115001645', '6116000842', '6116000881', '6116002022', '6116002267', '6116002502', '6116002844', '6118001594', '6118002257', '6127001526']"
ONEBILLION,92,2018-10-05,11,"['5A23002669', '5A27001545', '5A27001639', '5B13001505', '6111001877', '6116001687', '6116002120', '6118002588', '6118002782', '6118002783', '6118003608']"
ONEBILLION,93,2018-10-05,19,"['5A27000657', '5A27001643', '5A28002562', '5B12003379', '5B13001544', '6111000178', '6115000384', '6115001443', '6116001178', '6116001522', '6116001604', '6116001788', '6116002806', '6118002610', '6118002824', '6127001519', '6129001165', '6129001498', '6129002191']"
ONEBILLION,94,2018-10-05,13,"['5A27001461', '5A27001951', '5A28000942', '5A28000969', '5B20002359', '6111000438', '6113001046', '6115000433', '6115002438', '6116001238', '6116001431', '6116002622', '6118001913']"
ONEBILLION,95,2018-10-05,13,"['5A22000684', '5A27000558', '5A27001452', '5A27001626', '5B13001015', '5B20002373', '6111001901', '6116001061', '6116001438', '6116001460', '6116002858', '6118002253', '6118002498']"
ONEBILLION,96,2018-10-05,11,"['5A28001923', '5B12002485', '5B20002011', '6116001582', '6118001750', '6118002159', '6118002182', '6118002599', '6118003089', '6118003607', '6129000602']"
ONEBILLION,97,2018-10-05,20,"['5A27000801', '5A28000083', '5A28000943', '5A28002450', '5A28002608', '5B12002576', '5B12002906', '5B20001261', '6111000851', '6111001962', '6112001259', '6115000455', '6116000758', '6116001012', '6116001194', '6116002316', '6116002596', '6118002062', '6118002762', '6118003293']"
ONEBILLION,98,2018-10-05,8,"['5A22000624', '5A28001067', '5A28002609', '6111001090', '6115001357', '6116001727', '6118002190', '6118002697']"
ONEBILLION,99,2018-10-05,15,"['5A27000959', '5A28001846', '5A29000723', '6111001026', '6112001320', '6114000203', '6115001907', '6116001072', '6116002059', '6118001508', '6118001628', '6118002568', '6118002572', '6118002582', '6118003209']"
ONEBILLION,100,2018-10-05,2,"['5A28000387', '6118002643']"
ONEBILLION,101,2018-10-05,16,"['5A28000410', '5A28002156', '5B12002787', '5B13001559', '5B20001196', '6111000369', '6111002045', '6113000722', '6115001303', '6116001234', '6116001370', '6116001596', '6116002283', '6118002165', '6118002990', '6118003587']"
ONEBILLION,102,2018-10-05,7,"['5A28001406', '5A29000496', '5B12002544', '6114000037', '6116002786', '6118002669', '6118003322']"
ONEBILLION,103,2018-10-05,8,"['6111001851', '6113000238', '6116001231', '6116001480', '6118001758', '6118002228', '6127001828', '6129001333']"
ONEBILLION,104,2018-10-05,5,"['5A22000240', '5A28001892', '6116001333', '6116001893', '6129002178']"
ONEBILLION,106,2018-10-05,6,"['5A23001427', '5B20001335', '5B20002018', '6115001484', '6116001857', '6118003284']"
ONEBILLION,107,2018-10-05,7,"['5A28000830', '5A29000560', '5B20000661', '6115000554', '6116001191', '6116001452', '6116002812']"
ONEBILLION,108,2018-10-05,2,"['6116001366', '6129002194']"
ONEBILLION,109,2018-10-05,6,"['5A27001802', '5A28002660', '5B12002784', '6113000554', '6116001177', '6128000687']"
ONEBILLION,110,2018-10-05,9,"['5B12002671', '6111000297', '6112001157', '6115001628', '6116001326', '6116002687', '6116002865', '6118001738', '6118002578']"
ONEBILLION,111,2018-10-05,7,"['5A27000917', '5B20002346', '6112000049', '6113001089', '6116001320', '6116001781', '6118002721']"
ONEBILLION,112,2018-10-05,8,"['5A27002193', '5A28000115', '5B13001010', '5B20002263', '6111000708', '6116001302', '6116001963', '6116002326']"
ONEBILLION,113,2018-10-05,17,"['5A22000802', '5A22000832', '5A27000134', '5A27001630', '5A28000350', '5B13000689', '6111001722', '6111001783', '6111001862', '6111002168', '6112000018', '6116001050', '6116001503', '6116002209', '6118002248', '6118002474', '6118003235']"
