team,village_id,week_end_date,tablet_serials_count,tablet_serials
ONEBILLION,86,2018-05-18,6,"['5A28001065', '6109000134', '6111000307', '6111000756', '6118002407', '6123001044']"
ONEBILLION,87,2018-05-18,6,"['5A27000805', '5A29001454', '6109001185', '6116001697', '6118001625', '6126000092']"
ONEBILLION,88,2018-05-18,21,"['5A27001733', '5A28002179', '5A28002272', '5B20001163', '6111000051', '6111000974', '6111001579', '6111001959', '6113001068', '6115000448', '6115001389', '6116001052', '6116001508', '6116002242', '6116002314', '6116002331', '6116002759', '6118001801', '6118002581', '6118003026', '6118003200']"
ONEBILLION,89,2018-05-18,12,"['5A28002470', '5A29000433', '6111000636', '6111001833', '6111002117', '6111002124', '6113001683', '6116001429', '6118001843', '6118002419', '6118002973', '6118003052']"
ONEBILLION,90,2018-05-18,14,"['5A22001051', '5A27000588', '5A29000831', '6111000906', '6113001057', '6115000451', '6116002563', '6118001685', '6118001709', '6118002427', '6118002764', '6118002785', '6118003213', '6129001207']"
ONEBILLION,91,2018-05-18,12,"['5A28001810', '5A29001274', '5B12003531', '5B13002013', '5C04000177', '6111000128', '6111000688', '6111001840', '6111002160', '6115001553', '6116002032', '6118002598']"
ONEBILLION,92,2018-05-18,11,"['5A27001715', '5A27002022', '5A29000649', '6109000163', '6111000037', '6111000748', '6115001503', '6116002339', '6118002672', '6118002685', '6118003139']"
ONEBILLION,93,2018-05-18,16,"['5A22000854', '5A27000597', '5A27000649', '5A27000716', '6111001607', '6113000578', '6115000567', '6115001265', '6116001123', '6116001195', '6116001453', '6116001972', '6116002193', '6118002658', '6118002789', '6118003009']"
ONEBILLION,94,2018-05-18,15,"['5A22000897', '5A27000462', '5A28002583', '5A29001283', '6111000668', '6111001869', '6111001910', '6115001383', '6116000825', '6116001356', '6116001881', '6116002083', '6118002001', '6118002656', '6118003036']"
ONEBILLION,95,2018-05-18,8,"['5A22000863', '5A23001869', '5A28000405', '5A28001963', '5A29001387', '6113001692', '6115001546', '6118002618']"
ONEBILLION,96,2018-05-18,5,"['5A22000662', '6118002102', '6118002718', '6118002808', '6118002952']"
ONEBILLION,97,2018-05-18,7,"['5A22000149', '5A27000962', '6111000341', '6115001285', '6116001269', '6118001796', '6129001197']"
ONEBILLION,98,2018-05-18,5,"['5A22000995', '6113000258', '6116001048', '6116001783', '6118003339']"
ONEBILLION,99,2018-05-18,13,"['5A28000370', '5A29001334', '5B20002421', '5C01000192', '6109001411', '6111001817', '6114000546', '6115000526', '6115001219', '6115001399', '6116001878', '6118002289', '6118002666']"
ONEBILLION,101,2018-05-18,13,"['5A27000680', '5A27001199', '5A27001964', '5A27002120', '5A29001436', '5B05001875', '6116001105', '6116001147', '6116001264', '6116001422', '6116001489', '6116002119', '6118002595']"
ONEBILLION,102,2018-05-18,3,"['5B13002328', '6115001334', '6118002276']"
ONEBILLION,103,2018-05-18,8,"['5A27000752', '6113000598', '6116001176', '6116002136', '6116002406', '6116002446', '6118002726', '6130000194']"
ONEBILLION,105,2018-05-18,5,"['5A29000380', '6109001478', '6116001026', '6118002562', '6118003019']"
ONEBILLION,106,2018-05-18,6,"['6111001648', '6115000488', '6116000915', '6116001183', '6116001826', '6118003535']"
ONEBILLION,107,2018-05-18,3,"['6111001974', '6116001346', '6116002129']"
ONEBILLION,108,2018-05-18,3,"['6116002174', '6116002231', '6118002693']"
ONEBILLION,109,2018-05-18,5,"['5A28000182', '6114000203', '6115000537', '6116002043', '6116002622']"
ONEBILLION,110,2018-05-18,12,"['5A28000249', '5A29001291', '6111001392', '6113000571', '6115001277', '6115001499', '6115001623', '6115002185', '6116000806', '6116001483', '6116001833', '6118002564']"
ONEBILLION,111,2018-05-18,14,"['5A23001238', '5A27000687', '5A27002039', '5A28001131', '6111000684', '6111000971', '6111002173', '6116001093', '6116001410', '6116001914', '6116002479', '6118002717', '6118002767', '6130000472']"
ONEBILLION,112,2018-05-18,7,"['5A29000454', '6109000655', '6115001570', '6116001577', '6116001851', '6116002100', '6116002691']"
ONEBILLION,113,2018-05-18,14,"['5A23002107', '5A27001928', '5A28002618', '6111000152', '6111001641', '6112001491', '6115001405', '6116000755', '6116000833', '6116001091', '6116001127', '6116001722', '6116002184', '6118003210']"
