tablet_serial,storybook_id,start_time,end_time
5A23002744,6,1545456777,
5A27000621,6,1576672993,
5A27000621,21,1576673633,
5A27001560,21,1545340740,
5A27001715,1,1544822095,
5A27001715,50,1544823329,
5A27001715,60,1544988457,
5A27001715,28,1544989020,
5A27001715,47,1544989817,
5A27001715,62,1544990318,
5A27001715,37,1544991074,
5A29000538,6,1545417675,
5A29000538,21,1545417921,
5A29001430,6,946811277,
5A29001430,21,946847085,
5A29001430,31,947154701,
5A29001430,11,947155082,
5A29001430,22,947155290,
5A29001430,41,947157390,
5B04000109,6,1545334354,
5B04000109,21,1545334687,
5B04000109,31,1545335020,
5B04000109,11,1545335339,
5B04000109,41,1545336144,
5B04000109,43,1545336372,
5B04000109,74,1545338357,
5B04000109,35,1545338716,
5B04000109,61,1545338963,
5B04000109,15,1545339582,
5B04000109,27,1545340235,
5B04000109,7,1545341383,
5B04000109,73,1545374738,
5B04000109,12,1545375364,
5B04000109,30,1545375862,
5B04000109,33,1545376166,
5B04000109,57,1545377917,
5B04000109,4,1545385765,
5B04000109,14,1545386305,
5B04000109,60,1545387293,
5B04000109,42,1545387670,
5B04000109,23,1545388792,
6109000512,6,1576940977,
6111001640,6,1545335430,
6111001640,6,1545499729,
6111001640,21,1545500189,
6111001640,31,1545500689,
6111001640,11,1545501788,
6111001640,22,1545502128,
6111002033,6,1545208540,
6113000741,65,1545086709,
6113000741,49,1545087625,
6113000741,27,1545088398,
6115001384,6,1576673004,
6115001384,21,1576673363,
6115001384,31,1576673778,
6116001656,31,1576708981,
6116001656,11,1576732764,
6116001725,6,1545420345,
6116002073,13,1544083891,
6116002073,46,1544085001,
6116002073,1,1544096227,
