tablet_serial,storybook_id,start_time,end_time
5A27001538,15,1483993866,
5A27001538,27,1483994586,
5B20001258,16,1536497154,
5B20001258,76,1536525274,
5B20001258,16,1536781947,
6116001126,6,946964215,
6116001126,31,947052333,
6116001126,11,947052620,
6116001126,22,947052865,
6116001126,41,947053144,
6116001126,71,947053815,
6116001126,61,947141258,
6116001292,11,946731797,
6116001292,75,946732252,
6116001292,44,946754644,
6116001292,64,946912546,
6116001292,70,946912931,
6116001292,38,946913220,
6116001292,25,946913496,
6116001292,26,946913740,
6116002531,30,946718929,
6116002531,27,946720123,
6116002531,57,946720575,
6116002531,4,946721024,
6116002531,14,946728102,
6116002531,60,946729228,
6116002531,42,946729558,
6116002531,23,946730272,
6116002531,8,946730699,
6116002531,75,946731113,
6116002531,36,946731467,
6116002531,17,946731872,
6116002531,67,946732139,
6116002531,68,946732793,
6116002531,62,946733327,
6116002531,63,946734487,
6116002531,69,946734945,
6116002531,37,946735457,
6116002531,64,946735793,
6116002531,70,946736223,
6116002531,25,946737155,
6116002531,26,946775310,
6116002531,72,946777593,
6116002531,44,946778228,
6116002531,48,946779020,
6116002531,52,946779659,
6116002531,44,947034622,
6116002531,29,947079905,
6116002531,54,947080406,
6116002531,55,947080992,
6116002531,13,947082070,
6116002531,19,947082572,
6116002531,76,947083127,
6116002531,46,947121990,
6116002531,1,947166701,
6116002531,47,947295604,
6116002531,49,947296357,
6116002531,50,947297295,
6116002531,16,947304338,
6116002531,32,947305809,
6116002531,34,947306607,
6116002531,58,947307049,
6116002531,65,947307665,
6116002531,5,947308242,
6118003227,22,1537216644,
6118003227,15,1537300224,
6129001095,33,1536853026,
6129001095,39,1536853983,
6129001095,57,1537105528,
