tablet_serial,storybook_id,start_time,end_time
5A27000657,29,950339126,
5A27000657,54,950339626,
5A27000657,55,950343185,
5A27000657,13,950344010,
5A27000657,19,950373497,
5A27000657,76,950374102,
5A27000657,46,950375423,
5A27000657,1,950384191,
5A27000657,47,950384954,
5A27001419,31,946901920,
5A27001419,68,946907078,
5A27001419,62,946907987,
5A27001419,63,946908410,
5A27001419,69,946908897,
5A27001419,63,947031309,
5A27001419,64,947031676,
5A27001419,25,947034296,
5A27001419,72,947036197,
5A27001419,44,947724161,
5A27001419,28,947809163,
5A27001419,48,947809594,
5A27001419,52,947810169,
5A27001419,29,947986830,
5A27001419,54,947987308,
5A27001419,55,947987828,
5A27001419,13,947988364,
5A27001419,19,947988818,
5A27001419,76,947989369,
5A27001419,46,947991451,
5A27001419,1,947992379,
5A27001419,47,947993100,
5A27001419,49,948068506,
5A27001419,50,948069571,
5A27001419,51,948070223,
5A27001419,16,948154074,
5A27001419,56,948154782,
5A27001419,32,948155644,
5A27001419,34,948156479,
5A27001419,58,948156952,
5A27001419,65,948157580,
5A27001419,5,948158145,
5A27001419,14,950781261,
5A27001419,60,950782749,
5A27001419,42,950783206,
5A27001419,66,950783779,
5A27001419,23,950784206,
5A27001419,17,950785850,
5A27001622,71,1528366238,
5A27001622,35,1528366937,
5A27001622,61,1528367257,
5A27001622,15,1528367808,
5A27001622,27,1528368342,
5A27001622,45,1528386723,
5A27001622,7,1528387526,
5A27001622,73,1528554673,
5A27001622,12,1528555269,
5A27001622,30,1528555825,
5A27001622,33,1528556300,
5A27001622,39,1528556696,
5A27001622,40,1528556992,
5A27001622,57,1528557621,
5A27001622,4,1528558055,
5A27001622,14,1528558452,
5A27001622,60,1528559604,
5A27001622,23,1528561294,
5A27001622,8,1528562078,
5A27001622,75,1528564114,
5A27001622,36,1528564663,
5A27001622,17,1528604482,
5A27001622,67,1528606314,
5A27001622,68,1528611845,
5A27001622,62,1528612419,
5A27001622,63,1528635517,
5A27001622,69,1528702689,
5A27001622,37,1528703271,
5A27001622,64,1528704246,
5A27001622,70,1528704624,
5A27001622,38,1528705125,
5A27001622,25,1528706297,
5A27001622,26,1528707075,
5A27001622,72,1528708213,
5A27001622,44,1528708833,
5A27001622,28,1528709358,
5A27001622,48,1528709884,
5A27001622,52,1528710582,
5A27001622,29,1528713737,
5A27001622,55,1528716370,
5A27001622,13,1528716854,
5A27001622,76,1528718439,
5A27001622,1,1528782573,
5A27001622,47,1528783550,
5A27001622,49,1528785488,
5A27001622,51,1528786954,
5A27001622,34,1528805351,
5A27001622,5,1528871582,
5A27001796,3,948527528,
5A28001014,61,1524418820,
5A28001014,15,1524909364,
5B13001232,31,947953924,
5B19001400,41,1194815990,
5B19001400,15,1194816743,
6111001090,61,1486358431,
6111001613,6,1519057721,
6116000754,34,946767394,
6116000754,65,946793287,
6116000754,20,946980551,
6116000754,54,948336543,
6116001258,28,1520101499,
6116001258,48,1520102195,
6116001258,52,1520103149,
6116001258,29,1520180180,
6116001258,54,1520181138,
6116001258,55,1520181674,
6116001258,13,1520437264,
6116001258,19,1520437873,
6116001258,76,1520438397,
6116001258,46,1520447033,
6116001258,1,1520629710,
6116001258,47,1520630418,
6116001258,49,1520631262,
6116001258,50,1520660469,
6116001258,51,1520845191,
6116001258,16,1520874705,
6116001258,32,1521007431,
6116001258,34,1521084154,
6116001258,58,1521345744,
6116001258,65,1521346696,
6116001258,5,1521347539,
6116001258,20,1521450523,
6116001258,62,1521999911,
6116001258,63,1522000317,
6116001258,69,1522254149,
6116001258,37,1522254747,
6116001258,64,1522255124,
6116001258,15,1522261508,
6116001258,70,1522268027,
6116001258,38,1522333033,
6116001258,25,1522335572,
6116001258,26,1522335918,
6116001258,72,1522336917,
6116001258,44,1522337514,
6116001832,11,946796615,
6116001832,22,946796927,
6116001832,41,946797335,
6116001832,43,946797779,
6116001832,31,947048640,
6116002173,6,946960831,
6116002173,21,946961113,
6116002173,21,947045517,
6116002173,31,947045753,
6116002173,11,947045984,
6116002173,22,947060605,
6116002173,41,947060827,
6116002173,43,947061134,
6116002173,71,947068650,
6116002173,11,947170158,
6116002173,21,947594736,
6116002671,6,1528974980,
6118001508,6,1519195477,
6118001508,21,1519196620,
6118001508,11,1519197328,
6118001508,43,1519198210,
6118001508,71,1519198453,
6118001508,61,1519199251,
6118001508,7,1519202010,
6118001508,33,1519281161,
6118001508,40,1519281542,
6118001508,60,1519286012,
6118001508,36,1519457031,
6118001508,17,1519457434,
6118001508,69,1519471197,
6118001508,36,1519473573,
6118001508,38,1519590028,
6118001508,25,1519668614,
6118001508,26,1519668905,
6118001508,44,1519671699,
6118001508,28,1519672028,
6118001508,48,1519701065,
6118001508,29,1519977344,
6118001508,54,1520006528,
6118001508,13,1520080374,
6118001508,19,1520080698,
6118002697,6,950671064,
6118002697,21,950671380,
6118002697,31,950671771,
6118002697,11,950672316,
6118002697,22,950680239,
6118002697,41,950680744,
6118002697,43,950681289,
6118002697,71,950757345,
6118002697,61,950760867,
6118002697,15,950775108,
6118002697,27,950775693,
6118002697,45,950776203,
6118002697,7,950776885,
6118002697,73,950786188,
6118002697,12,950786681,
6118002697,30,950787191,
6118002697,33,950787839,
6118002697,39,950951969,
6118002697,57,950958238,
6118002697,4,950958752,
6118002697,14,950959102,
6118002697,60,950981888,
6118002697,66,951001008,
6118002697,23,951001592,
6118002697,8,951037288,
6118002697,75,951037765,
6118002697,36,951038192,
6118002697,17,951038682,
6118002697,67,951039122,
6118002697,68,951039878,
6118002697,62,951040375,
