tablet_serial,storybook_id,start_time,end_time
5A23001442,64,1520680557,
5A23001442,15,1520680982,
5A23001442,36,1520681348,
5A27001395,6,946758499,
5A27001395,21,946758757,
5A27001395,31,946759037,
5A27001395,11,946759354,
5A27001395,22,946759627,
5A27001395,41,946762639,
5A27001395,61,946779152,
5A27001395,15,946780219,
5A27001395,7,946802790,
5A27001395,73,946803207,
5A27001395,12,946933814,
5A27001395,30,946934715,
5A27001395,33,946935059,
5A27001395,27,946950785,
5A27001395,45,946951240,
5A27001395,43,947112669,
5A27001395,71,947195876,
5A27001395,74,947196267,
5A27001395,35,947196574,
5A27001398,41,946737646,
5A27001398,35,946759840,
5A27001398,21,946810650,
5A28000114,31,946783629,
5A28000114,74,946785582,
5A28000114,35,946785822,
5A28000114,61,946786025,
5A28000114,45,946858111,
5A28000114,12,946859267,
5A28000114,30,946859775,
5A28000114,33,946872105,
5A28000114,40,946873315,
5A28000114,14,946874693,
5A28000114,23,946935582,
5A28000114,8,946935835,
5A28000114,17,946937203,
5A28000114,62,946954462,
5A28000114,63,946954964,
5A28000114,69,946955552,
5A28000114,37,946955818,
5A28000114,38,946957610,
5A28000114,28,946959572,
5A28000114,48,946959854,
5A28000114,76,947035561,
5A28000114,46,947036172,
5A28000114,46,947036429,
5A28000114,49,947037776,
5A28000114,50,947038116,
5A28000114,51,947038856,
5A28000114,16,947039043,
5A28001979,29,953620518,
5A28001979,23,953620864,
5A29000560,75,1520354690,
5A29000641,76,1520660742,
5B04000147,60,1520451265,
5B04000147,42,1520451609,
5B04000147,42,1520451857,
5B04000147,66,1520601624,
5B04000147,23,1520602084,
5B04000147,75,1520605236,
5B04000147,36,1520605656,
5B04000147,67,1520606340,
5B04000147,68,1520614996,
5B04000147,62,1520622525,
5B04000147,63,1520622905,
5B04000147,63,1520623166,
5B04000147,69,1520623618,
5B04000147,37,1520624155,
5B04000147,64,1520624505,
5B04000147,70,1520624890,
5B04000147,38,1520651652,
5B04000147,38,1520670370,
5B04000147,63,1520670707,
6111000736,68,950522743,
6111000736,44,950619650,
6111001962,19,1520275453,
6112000118,40,1520485453,
6112000118,57,1520486086,
6112000118,4,1520486543,
6115001410,15,947671161,
6115001410,30,947671566,
6115001410,75,947672050,
6115001410,72,947744575,
6115001420,43,948362134,
6115001420,15,948370017,
6115001619,25,1520261752,
6115001619,48,1520521722,
6116001060,46,946773892,
6116001060,55,946828373,
6116001060,19,946829293,
6116001370,22,1520486592,
6116001370,3,1520486962,
6116001409,65,948017579,
6116002223,21,947159834,
6116002223,31,947323996,
6116002223,43,947351184,
6116002223,11,947573319,
6116002223,35,947573582,
6116002223,61,947573803,
6116002223,11,947574325,
6116002223,15,947574854,
6116002223,27,947575360,
6116002223,3,947576509,
6116002223,7,947576966,
6116002223,73,947577319,
6116002223,12,947577643,
6116002223,39,947579042,
6116002223,40,947579332,
6116002223,27,947580123,
6116002223,57,947580970,
6116002223,4,947581857,
6116002223,14,947582245,
6116002223,30,947584606,
6118002096,11,948436288,
6118002096,41,949150971,
6118002582,46,1519836596,
6118002582,47,1519837849,
6118002582,50,1519839394,
6118002582,51,1519926831,
6118002582,16,1519927301,
6118002582,56,1519927885,
6118002582,34,1519929371,
6118002582,65,1519930629,
