tablet_serial,storybook_id,start_time,end_time
5A22000832,43,1484831233,
5A27001395,14,947840500,
5A27001398,33,947341485,
5A28000347,45,1520266716,
5A28000347,7,1520267144,
5A28000347,73,1520267442,
5A28000347,12,1520267729,
5A28000347,30,1520268337,
5A28000347,33,1520268646,
5A28000347,4,1520356408,
5A28000347,23,1520492623,
5A28000347,8,1520493126,
5A28000347,75,1520528307,
5A28000347,17,1520529943,
5A28000347,75,1520587827,
5A28000347,63,1520588420,
5A28000347,64,1520589812,
5A28000347,70,1520590158,
5A28000347,38,1520590610,
5A28000347,25,1520591018,
5A28000347,26,1520591367,
5A28000347,44,1520608734,
5A28000347,52,1520610282,
5A28000347,29,1520612838,
5A28000347,54,1520613542,
5A28000347,55,1520614933,
5A28000347,13,1520615437,
5A28000347,19,1520616591,
5A28000347,76,1520616949,
5A28000347,46,1520617277,
5A28000347,47,1520696860,
5A28001168,36,949188739,
5B13000932,4,947566529,
5B13000932,52,948691703,
5B13000932,43,948692834,
5B13000932,19,948947758,
5B13000932,1,948951278,
5B13000932,50,948956868,
5B13000932,65,949282058,
5B13000932,5,949283571,
5B19001400,54,947358907,
5B19001400,13,947420892,
5B19001400,19,947421500,
5B19001400,46,947423072,
5B19001400,1,947423731,
5B19001400,47,947424398,
5B19001400,51,947427428,
5B19001400,56,947516449,
5B19001400,34,947522612,
6111000023,39,947036884,
6111000023,40,947037153,
6111000023,57,947037819,
6111000023,4,947038229,
6111000023,14,947038517,
6111000023,60,947040077,
6111000023,42,947040327,
6111000023,75,947146768,
6111000023,36,947147049,
6111000023,68,947159664,
6111000023,62,947196734,
6111000023,63,947196960,
6111000023,69,947197217,
6111000023,37,947197503,
6111000023,64,947197749,
6111000023,70,947197991,
6111000023,38,947199466,
6111000023,45,947215540,
6111000023,7,947230146,
6111000023,73,947230532,
6111000023,25,947311824,
6111000023,26,947312031,
6111000023,72,947312838,
6111000023,44,947313138,
6111000023,28,947553646,
6111000023,48,947554011,
6111000023,52,947554331,
6111000023,29,947584270,
6111000023,54,947584635,
6111000023,13,947585327,
6111000023,19,947585702,
6111000023,46,947586348,
6111000023,47,947587317,
6111000023,49,947588324,
6111000023,50,947588780,
6111000023,16,947589898,
6111000023,32,947717403,
6111000023,34,947717738,
6111000023,58,947718065,
6111000023,65,947718381,
6111000023,5,947718621,
6111000736,50,951390166,
6111000736,61,951392083,
6111000736,44,951392435,
6111000736,65,951394016,
6111000736,4,951571762,
6111002126,51,948244617,
6111002126,34,948248531,
6112001123,32,946775289,
6112001123,57,946781234,
6113000713,5,947344820,
6115001241,6,1484525511,
6115001241,21,1484525807,
6115001241,31,1484526124,
6115001241,11,1484526452,
6115001241,22,1484526728,
6115001241,41,1484527003,
6115001241,43,1484527338,
6115001241,71,1484527611,
6115001241,74,1484610542,
6115001241,35,1484610760,
6115001241,61,1484610953,
6115001241,15,1484611479,
6115001241,27,1484611921,
6116000754,64,947997893,
6116000878,36,946952645,
6116000878,23,947423067,
6116000878,4,947974011,
6116000878,14,947974348,
6116000878,32,948321354,
6116000878,76,948658498,
6116000878,30,948684688,
6116000878,6,948685829,
6116000878,76,948772858,
6116000878,14,948822951,
6116000878,15,949206080,
6116000878,3,949600746,
6116000878,8,949797745,
6116000878,34,949798817,
6116000878,3,950843031,
6116000878,41,951796251,
6116000878,3,951797055,
6116000878,21,952575522,
6116000878,61,1194230355,
6116000878,31,1194268373,
6116001375,52,947403983,
6116001686,35,947465881,
6116002164,30,946765164,
6116002164,39,946766621,
6116002164,31,947437420,
6116002164,11,947437743,
6116002173,6,946960831,
6116002173,21,946961113,
6116002173,21,947045517,
6116002173,31,947045753,
6116002173,11,947045984,
6116002173,22,947060605,
6116002173,41,947060827,
6116002173,43,947061134,
6116002173,71,947068650,
6116002173,11,947170158,
6116002173,21,947594736,
6116002654,27,949431625,
6118002096,19,950752784,
6118002096,47,950769361,
6118002096,49,950868533,
6118002096,16,950872219,
6118002551,44,946767465,
6118002551,28,946767981,
6118002551,48,946768434,
6118002551,38,946780231,
6118002551,38,946780692,
6118002551,19,946794198,
6118002551,76,946794833,
6118002551,1,946797859,
6118002551,47,946798440,
6118002551,50,946800137,
6118002551,16,946801646,
6118002551,56,946803300,
6118002551,19,946804494,
6118002551,34,946806185,
6118002551,58,946807117,
6118002551,65,946807723,
6118002551,5,946808299,
6118002551,20,946808875,
6118002551,54,946811956,
6118002551,44,947546419,
6118003254,6,946861287,
6118003254,11,946873933,
6118003254,22,946874327,
6118003254,41,946874804,
6118003254,71,946875655,
6118003254,35,946876539,
6118003254,11,947030249,
6118003254,27,947030998,
6118003254,45,947031584,
6118003254,7,947032273,
6118003254,73,947032700,
6118003254,12,947033153,
6118003254,3,947160581,
6118003254,33,947287086,
6118003254,57,947293535,
6118003254,8,947378807,
6118003254,36,947379563,
6118003254,63,947410450,
6118003254,36,947453323,
6118003254,70,947542357,
6118003254,63,947547349,
6118003254,3,947711774,
